Gene	Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
[Arcobacter] porcinus	[Arcobacter] porcinus	1.2482427946326642	-0.18473450193015967	1.4805189548120887	-0.12477685701336168	0.9007002096094417	0.9996678733158362
[Bacillus] caldolyticus	[Bacillus] caldolyticus	1.1848958827338247	-0.35322307040309703	1.4817836856391708	-0.23837694653166155	0.8115887461306319	0.9996678733158362
[Bacillus] selenitireducens	[Bacillus] selenitireducens	3.5239932883221594	-1.9552180958535221	1.250928227342799	-1.563013810957615	0.11804934637990226	0.6991785310855222
[Brevibacterium] frigoritolerans	[Brevibacterium] frigoritolerans	3.024193007479539	2.9733198392154696	1.7290016582421324	1.719674371069389	0.08549164902013394	0.5987474341883379
[Clostridium] cellulosi	[Clostridium] cellulosi	196.81052210262118	-3.8863418989639142	1.84163217523199	-2.1102704173130298	0.03483507016856573	0.38549273014353197
[Clostridium] hiranonis	[Clostridium] hiranonis	160.73559608565876	-5.819760430072905	1.6908350955470994	-3.4419444246216213	5.775488925870105e-4	0.026320478168533487
[Clostridium] hylemonae	[Clostridium] hylemonae	422.0364735009583	-6.233075737300569	1.5551787312331586	-4.007948161918427	6.124855934898292e-5	0.004264430944672936
[Clostridium] innocuum	[Clostridium] innocuum	143.42347895674322	-3.1493923810157467	1.7910257535313951	-1.7584294222492545	0.07867447058791137	0.5766010541771925
[Clostridium] scindens	[Clostridium] scindens	1128.9555056826607	-5.961356308231583	1.7202724877620539	-3.4653558378922065	5.295303374795723e-4	0.024808743755000896
[Clostridium] ultunense	[Clostridium] ultunense	6.421441451914067	-2.120795500531238	1.5254103965344021	-1.39031142396138	0.16443433032340926	0.7904207915116772
[Enterobacter] lignolyticus	[Enterobacter] lignolyticus	3.497288520070608	2.5965217024775455	1.8654844902020524	1.3918752560608605	0.16396017594363113	0.7903195788513682
[Eubacterium] cellulosolvens	[Eubacterium] cellulosolvens	665.572722360065	-5.809405271747799	1.6373684551180583	-3.548013431911956	3.8814842658567195e-4	0.019654424873474477
[Eubacterium] minutum	[Eubacterium] minutum	53.06989596806256	-2.0312820623484162	1.751923897793353	-1.159457933593423	0.24626957391554088	0.8932452454406918
[Eubacterium] sulci	[Eubacterium] sulci	54.92471672146869	0.13160024770722673	1.9734092187368866	0.06668675024811106	0.9468310826006098	0.9996678733158362
[Haemophilus] ducreyi	[Haemophilus] ducreyi	1.7406688601342155	-0.4394336478452045	1.0401384867201573	-0.4224760966502255	0.6726775444242536	0.9996678733158362
[Mannheimia] succiniciproducens	[Mannheimia] succiniciproducens	1.262843777823757	-0.2821578954001831	1.4903242960981127	-0.18932650842431664	0.8498369203004639	0.9996678733158362
[Mycobacterium] stephanolepidis	[Mycobacterium] stephanolepidis	1.4858284310675458	-2.1861180739488733	0.7633646739471653	-2.8637925601731222	0.004186020502448633	0.1057891523407563
[Pasteurella] aerogenes	[Pasteurella] aerogenes	1.9443349213568293	0.2636929772447873	1.7181444803616672	0.15347543833408017	0.8780233581937378	0.9996678733158362
[Polyangium] brachysporum	[Polyangium] brachysporum	4.00451639533602	0.4516888631172608	1.3135925100823145	0.3438576724900451	0.7309533253786589	0.9996678733158362
[Pseudomonas] mesoacidophila	[Pseudomonas] mesoacidophila	1.4784736762914301	1.5950992528703536	1.5358236253701334	1.0385953351159933	0.29899297624479737	0.9309953341707297
[Ruminococcus] gnavus	[Ruminococcus] gnavus	5584.353149498733	-6.118693446923344	2.0698190837861743	-2.9561489189339434	0.0031150664665744138	0.08772937189290751
Acaryochloris marina	Acaryochloris marina	1.8924680154545264	-0.2922568947938308	1.4097537082266645	-0.2073106054542407	0.8357672921066832	0.9996678733158362
Acetoanaerobium sticklandii	Acetoanaerobium sticklandii	8.743318032239788	-3.619044583221911	1.2634539848363369	-2.864405531706569	0.004177927534060684	0.1057891523407563
Acetobacter aceti	Acetobacter aceti	1.796798241236941	0.06081285240014276	1.2851096633140635	0.04732113852705574	0.962257280844939	0.9996678733158362
Acetobacter ascendens	Acetobacter ascendens	1.4099375693922318	-0.0282587631716409	1.532515646405239	-0.0184394614423196	0.9852882721086437	0.9996678733158362
Acetobacter ghanensis	Acetobacter ghanensis	2.0311434384571974	0.3994413277380264	1.6685933959112456	0.23938805506292027	0.8108046914636144	0.9996678733158362
Acetobacter orientalis	Acetobacter orientalis	1.8293997466398761	-1.0787987658497644	1.0888392828652804	-0.9907786969357917	0.32179365369644103	0.9465419344465673
Acetobacter oryzifermentans	Acetobacter oryzifermentans	1.199361877897412	-0.3956142290254138	1.4901739260238378	-0.26548191598078286	0.7906382391562723	0.9996678733158362
Acetobacter oryzoeni	Acetobacter oryzoeni	1.4446688734618771	-2.0001123696149454	1.0328061212752904	-1.9365806693179188	0.05279662281678269	0.4803438660263732
Acetobacter pasteurianus	Acetobacter pasteurianus	2.1851325324695225	-0.24242230050184155	1.1291059299796513	-0.21470288488008427	0.8299989732236202	0.9996678733158362
