Gene	Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
[Candida] glabrata	[Candida] glabrata	4.011009045293879	0.795643624111456	1.1604912658193849	0.6856093169729097	0.4929595046976667	0.7204792760965898
Aspergillus fumigatus	Aspergillus fumigatus	8.00779571373618	-0.0788262951237432	1.8478556272624094	-0.04265825422764442	0.9659739575565192	0.9742776041341463
Aspergillus oryzae	Aspergillus oryzae	25.42939533275333	-2.3058960824620796	2.1527110905704987	-1.0711591037750379	0.284097896592662	0.5783421466350619
Botrytis cinerea	Botrytis cinerea	16.313243177686918	-4.181628436100046	1.9729090608333968	-2.1195241682014685	0.03404619348938642	0.1393480923569761
Candida albicans	Candida albicans	3.587462618745524	0.05867894975889299	1.6664356289214226	0.03521225107079121	0.9719104933482581	0.9742776041341463
Candida dubliniensis	Candida dubliniensis	2.075781389747329	-0.2043557136117415	0.8513653970340482	-0.2400329098688619	0.8103047438812226	0.9037139419777478
Candida orthopsilosis	Candida orthopsilosis	2.470260862354614	-7.322423575598135	1.128693989428554	-6.4875188883617625	8.726140317473068e-11	4.973899980959649e-9
Cercospora beticola	Cercospora beticola	4.0304738773995625	-1.1112468628163206	1.319799394125196	-0.8419816433942898	0.3997982285559839	0.6510999722197452
Colletotrichum higginsianum	Colletotrichum higginsianum	29.856966643167812	-2.7993057484575576	2.0415490615863647	-1.3711675125173752	0.1703227430421972	0.4221041892784887
Cryptococcus gattii VGI	Cryptococcus gattii VGI	6.067521288327731	1.7956372646493128	1.920372328636015	0.9350464167147743	0.34976437896849716	0.6510999722197452
Cryptococcus neoformans	Cryptococcus neoformans	2.5218044952100476	1.573249987175755	1.2212872613376147	1.2881899590540666	0.1976798463835577	0.46488792684428115
Debaryomyces hansenii	Debaryomyces hansenii	2.19098728422118	0.3806078589906545	1.1659689622181553	0.32643052373073544	0.744098646603278	0.9024175075826989
Encephalitozoon cuniculi	Encephalitozoon cuniculi	1.4914298265354957	2.380604795086526	1.1267485180459447	2.112809342066029	0.034617089760099	0.1393480923569761
Encephalitozoon hellem	Encephalitozoon hellem	1.5366959942426273	4.380599529127083	1.6764362976350753	2.6130426400971705	0.008974010520147489	0.10546450802886663
Encephalitozoon intestinalis	Encephalitozoon intestinalis	1.4478780979881098	4.380599873189305	1.683145918473189	2.602626323190697	0.009251272634111107	0.10546450802886663
Encephalitozoon romaleae	Encephalitozoon romaleae	1.4269593869764996	4.3806026975031775	1.648702912207522	2.6569994297139883	0.00788395763951555	0.10546450802886663
Eremothecium cymbalariae	Eremothecium cymbalariae	2.1903465682308205	-0.9047950054720044	0.9780711337477076	-0.9250809826122476	0.354923784478046	0.6510999722197452
Eremothecium gossypii	Eremothecium gossypii	1.942594131145037	0.795643877449877	0.9219289852766696	0.8630207859351612	0.3881260386596047	0.6510999722197452
Eremothecium sinecaudum	Eremothecium sinecaudum	1.7666238648786443	2.7956427454380077	1.1222981990468823	2.4909981570069544	0.012738478057689677	0.11649620384041508
Fusarium fujikuroi	Fusarium fujikuroi	6.211009655055094	0.6801660748372117	1.6614214497342539	0.40938804235734705	0.6822549135206691	0.9024175075826989
Fusarium graminearum	Fusarium graminearum	2.0674997045062122	1.7956436414258625	1.134137320410429	1.5832682772277022	0.11336033011421982	0.30769232459573953
Fusarium oxysporum	Fusarium oxysporum	5.073088304178235	-1.2632508329263628	1.0807455977118747	-1.1688697465905789	0.24245611420554689	0.5240698713190017
Fusarium pseudograminearum	Fusarium pseudograminearum	33.143083532933275	-8.096133471599185	1.4148053241275544	-5.722436390032458	1.0500716532497635e-8	2.992704211761826e-7
Fusarium venenatum	Fusarium venenatum	3.2238503419407016	-1.0117106832542264	1.1734563503882827	-0.8621630305374917	0.3885978103746276	0.6510999722197452
Fusarium verticillioides	Fusarium verticillioides	3.320844497297202	0.7956424388956194	1.1268418944876133	0.7060816985841711	0.48013733226338656	0.7204792760965898
Kazachstania africana	Kazachstania africana	2.6426738275940296	3.3806050880694167	1.4542116151351814	2.3246995505225425	0.020088031339260248	0.11649620384041508
Kazachstania naganishii	Kazachstania naganishii	3.1457676032392414	3.380597566938835	1.4904762497835726	2.2681324626472383	0.023321134306366197	0.11649620384041508
Kluyveromyces lactis	Kluyveromyces lactis	2.472581545099924	2.3806054989738312	1.1393656279511355	2.0894131265437204	0.03667055062025687	0.1393480923569761
Kluyveromyces marxianus	Kluyveromyces marxianus	7.103084592744113	0.05867868062806209	1.8198422179502987	0.032243828640349005	0.9742776041341463	0.9742776041341463
Komagataella phaffii	Komagataella phaffii	2.014255177911102	2.0586777051549623	1.1535064941907498	1.7847127133854945	0.07430792771151885	0.22292378313455657
Lachancea thermotolerans	Lachancea thermotolerans	3.0999275120328638	0.29314531947957967	1.293174041372892	0.22668667178654725	0.8206673917228877	0.9037139419777478
Malassezia restricta	Malassezia restricta	182.21118682590483	-4.777746859056017	2.09500747596312	-2.2805392887009077	0.02257572336940656	0.11649620384041508
Naumovozyma castellii	Naumovozyma castellii	2.387708455024323	-0.2632489230239202	0.9410844444935601	-0.2797293320107807	0.7796851726425306	0.9037139419777478
Naumovozyma dairenensis	Naumovozyma dairenensis	2.4995182272952046	0.21068185216587093	0.9497147422085117	0.22183698199307864	0.8244407891726822	0.9037139419777478
Neurospora crassa	Neurospora crassa	6.235202737087156	-1.9769465739707577	1.4331119159033323	-1.37947814963539	0.1677473786314492	0.4221041892784887
Ogataea parapolymorpha	Ogataea parapolymorpha	4.360116245910868	0.4737158981606287	1.356513300161722	0.34921581535850243	0.726927293793	0.9024175075826989
