Species	sample	counts
Mollivirus_sibericum	CM317	0
Mollivirus_sibericum	CMCD140	0
Mollivirus_sibericum	CMCD147	0
Mollivirus_sibericum	CMCD152	1
Mollivirus_sibericum	CMCD154	3
Mollivirus_sibericum	CMCD159	2
Mollivirus_sibericum	CMCD161	1
Mollivirus_sibericum	CMCD174	0
Mollivirus_sibericum	CMCD196	2
Mollivirus_sibericum	CMCD198	0
Mollivirus_sibericum	CMCD203	0
Mollivirus_sibericum	CMCD211	1
Mollivirus_sibericum	CMCD227	0
Mollivirus_sibericum	CMCD240	0
Mollivirus_sibericum	CMCD259	0
Mollivirus_sibericum	CMCD270	0
Mollivirus_sibericum	CMCD275	0
Mollivirus_sibericum	CMCD282	4
Mollivirus_sibericum	CMCD286	0
Mollivirus_sibericum	CMCD287	0
Mollivirus_sibericum	CMCD294	0
Mollivirus_sibericum	CMCD327	0
Mollivirus_sibericum	CMCD335	0
Mollivirus_sibericum	CMCD337	1
Mollivirus_sibericum	CMCD357	0
Mollivirus_sibericum	CMCD398	0
Mollivirus_sibericum	CMCD403	1
Mollivirus_sibericum	CMCD422	0
Mollivirus_sibericum	CMCD426	0
Mollivirus_sibericum	CMCD71	0
Mollivirus_sibericum	CMCD72	1
Mollivirus_sibericum	CMCD76	0
Mollivirus_sibericum	CMCD88	1
Mollivirus_sibericum	CMSA256	0
Mollivirus_sibericum	CMSA316	0
Mollivirus_sibericum	CMUC110	1
Mollivirus_sibericum	CMUC192	0
Mollivirus_sibericum	CMUC199	2
Mollivirus_sibericum	CMUC200	0
Mollivirus_sibericum	CMUC208	4
Mollivirus_sibericum	CMUC231	0
Mollivirus_sibericum	CMUC234	0
Mollivirus_sibericum	CMUC285	0
Mollivirus_sibericum	CMUC291	1
Mollivirus_sibericum	CMUC295	0
Mollivirus_sibericum	CMUC299	0
Mollivirus_sibericum	CMUC301	0
Mollivirus_sibericum	CMUC307	0
Mollivirus_sibericum	CMUC313	2
Mollivirus_sibericum	CMUC314	0
Mollivirus_sibericum	CMUC323	0
Mollivirus_sibericum	CMUC324	2
Mollivirus_sibericum	CMUC331	0
Mollivirus_sibericum	CMUC333	1
Mollivirus_sibericum	CMUC334	0
Mollivirus_sibericum	CMUC346	0
Mollivirus_sibericum	CMUC352	1
Mollivirus_sibericum	CMUC360	1
Mollivirus_sibericum	CMUC363	1
Mollivirus_sibericum	CMUC365	0
Mollivirus_sibericum	CMUC366	0
Mollivirus_sibericum	CMUC368	2
Mollivirus_sibericum	CMUC377	0
Mollivirus_sibericum	CMUC379	0
Mollivirus_sibericum	CMUC380	1
Mollivirus_sibericum	CMUC383	0
Mollivirus_sibericum	CMUC394	2
Mollivirus_sibericum	CMUC419	0
Mollivirus_sibericum	CMUC427	0
Mollivirus_sibericum	CMUC428	1
Mollivirus_sibericum	CMUC431	0
Mollivirus_sibericum	CMUC435	1
Mollivirus_sibericum	CMUC439	1
Mollivirus_sibericum	CMUC89	0
Mollivirus_sibericum	CS219	0
Mollivirus_sibericum	CS256	0
Mollivirus_sibericum	CS257	0
Mollivirus_sibericum	CS259	0
Mollivirus_sibericum	CS261	1
Mollivirus_sibericum	CS266	8
Mollivirus_sibericum	CS270	4
Mollivirus_sibericum	CS277	5
Mollivirus_sibericum	CS288	2
Mollivirus_sibericum	CS290	0
Mollivirus_sibericum	CS292	0
Mollivirus_sibericum	CS293	2
Mollivirus_sibericum	CS301	5
Mollivirus_sibericum	CS306	0
Mollivirus_sibericum	CS308	0
Mollivirus_sibericum	CS315	2
Mollivirus_sibericum	CS317	1
Mollivirus_sibericum	CS322	0
Mollivirus_sibericum	CS327	0
Mollivirus_sibericum	CS328	0
Mollivirus_sibericum	CS330	0
Mollivirus_sibericum	CS331	0
Mollivirus_sibericum	CS335	2
Mollivirus_sibericum	CS338	0
Mollivirus_sibericum	CS339	0
Mollivirus_sibericum	CS343	0
Mollivirus_sibericum	CS344	0
Mollivirus_sibericum	CS350	7
Mollivirus_sibericum	CS351	1
Mollivirus_sibericum	CS361	0
Mollivirus_sibericum	CS388	0
Mollivirus_sibericum	CS396	0
Mollivirus_sibericum	CS405	0
Mollivirus_sibericum	CS415	2
Mollivirus_sibericum	CS424	0
Mollivirus_sibericum	IM293	0
Mollivirus_sibericum	IM296	2
Mollivirus_sibericum	IM297	0
Mollivirus_sibericum	IM300	2
Mollivirus_sibericum	IM305	0
Mollivirus_sibericum	IM309	0
Mollivirus_sibericum	IM310	2
Mollivirus_sibericum	IM311	1
Mollivirus_sibericum	IM316	0
Mollivirus_sibericum	IM320	0
Mollivirus_sibericum	IM330	0
Mollivirus_sibericum	IM332	0
Mollivirus_sibericum	IM340	65
Mollivirus_sibericum	IM348	0
Mollivirus_sibericum	IM354	0
Mollivirus_sibericum	IM356	26
Mollivirus_sibericum	IM364	0
Mollivirus_sibericum	IM372	0
Mollivirus_sibericum	IM374	0
Mollivirus_sibericum	IM376	0
Mollivirus_sibericum	IM381	0
Mollivirus_sibericum	IM382	3
Mollivirus_sibericum	IM385	0
Mollivirus_sibericum	IM390	8
Mollivirus_sibericum	IM397	2
Mollivirus_sibericum	IM404	2
Mollivirus_sibericum	IM409	0
Mollivirus_sibericum	IM412	0
Mollivirus_sibericum	IM421	0
Mollivirus_sibericum	IM425	0
Mollivirus_sibericum	IM432	0
Mollivirus_sibericum	IM438	0
Mollivirus_sibericum	IM442	0
Mollivirus_sibericum	IM445	0
Mollivirus_sibericum	IM448	10
Mollivirus_sibericum	IM449	0
