Species	sample	counts
Catopsilia_pomona_nucleopolyhedrovirus	CM317	0
Catopsilia_pomona_nucleopolyhedrovirus	CMCD140	6
Catopsilia_pomona_nucleopolyhedrovirus	CMCD147	2
Catopsilia_pomona_nucleopolyhedrovirus	CMCD152	0
Catopsilia_pomona_nucleopolyhedrovirus	CMCD154	0
Catopsilia_pomona_nucleopolyhedrovirus	CMCD159	21
Catopsilia_pomona_nucleopolyhedrovirus	CMCD161	0
Catopsilia_pomona_nucleopolyhedrovirus	CMCD174	3
Catopsilia_pomona_nucleopolyhedrovirus	CMCD196	0
Catopsilia_pomona_nucleopolyhedrovirus	CMCD198	1
Catopsilia_pomona_nucleopolyhedrovirus	CMCD203	0
Catopsilia_pomona_nucleopolyhedrovirus	CMCD211	0
Catopsilia_pomona_nucleopolyhedrovirus	CMCD227	0
Catopsilia_pomona_nucleopolyhedrovirus	CMCD240	0
Catopsilia_pomona_nucleopolyhedrovirus	CMCD259	0
Catopsilia_pomona_nucleopolyhedrovirus	CMCD270	0
Catopsilia_pomona_nucleopolyhedrovirus	CMCD275	1
Catopsilia_pomona_nucleopolyhedrovirus	CMCD282	0
Catopsilia_pomona_nucleopolyhedrovirus	CMCD286	0
Catopsilia_pomona_nucleopolyhedrovirus	CMCD287	0
Catopsilia_pomona_nucleopolyhedrovirus	CMCD294	4
Catopsilia_pomona_nucleopolyhedrovirus	CMCD327	1
Catopsilia_pomona_nucleopolyhedrovirus	CMCD335	0
Catopsilia_pomona_nucleopolyhedrovirus	CMCD337	0
Catopsilia_pomona_nucleopolyhedrovirus	CMCD357	0
Catopsilia_pomona_nucleopolyhedrovirus	CMCD398	0
Catopsilia_pomona_nucleopolyhedrovirus	CMCD403	0
Catopsilia_pomona_nucleopolyhedrovirus	CMCD422	0
Catopsilia_pomona_nucleopolyhedrovirus	CMCD426	0
Catopsilia_pomona_nucleopolyhedrovirus	CMCD71	0
Catopsilia_pomona_nucleopolyhedrovirus	CMCD72	0
Catopsilia_pomona_nucleopolyhedrovirus	CMCD76	0
Catopsilia_pomona_nucleopolyhedrovirus	CMCD88	0
Catopsilia_pomona_nucleopolyhedrovirus	CMSA256	0
Catopsilia_pomona_nucleopolyhedrovirus	CMSA316	0
Catopsilia_pomona_nucleopolyhedrovirus	CMUC110	0
Catopsilia_pomona_nucleopolyhedrovirus	CMUC192	0
Catopsilia_pomona_nucleopolyhedrovirus	CMUC199	0
Catopsilia_pomona_nucleopolyhedrovirus	CMUC200	0
Catopsilia_pomona_nucleopolyhedrovirus	CMUC208	0
Catopsilia_pomona_nucleopolyhedrovirus	CMUC231	0
Catopsilia_pomona_nucleopolyhedrovirus	CMUC234	0
Catopsilia_pomona_nucleopolyhedrovirus	CMUC285	0
Catopsilia_pomona_nucleopolyhedrovirus	CMUC291	0
Catopsilia_pomona_nucleopolyhedrovirus	CMUC295	0
Catopsilia_pomona_nucleopolyhedrovirus	CMUC299	0
Catopsilia_pomona_nucleopolyhedrovirus	CMUC301	0
Catopsilia_pomona_nucleopolyhedrovirus	CMUC307	0
Catopsilia_pomona_nucleopolyhedrovirus	CMUC313	2
Catopsilia_pomona_nucleopolyhedrovirus	CMUC314	1
Catopsilia_pomona_nucleopolyhedrovirus	CMUC323	0
Catopsilia_pomona_nucleopolyhedrovirus	CMUC324	1
Catopsilia_pomona_nucleopolyhedrovirus	CMUC331	0
Catopsilia_pomona_nucleopolyhedrovirus	CMUC333	0
Catopsilia_pomona_nucleopolyhedrovirus	CMUC334	0
Catopsilia_pomona_nucleopolyhedrovirus	CMUC346	0
Catopsilia_pomona_nucleopolyhedrovirus	CMUC352	1
Catopsilia_pomona_nucleopolyhedrovirus	CMUC360	0
Catopsilia_pomona_nucleopolyhedrovirus	CMUC363	1
Catopsilia_pomona_nucleopolyhedrovirus	CMUC365	0
Catopsilia_pomona_nucleopolyhedrovirus	CMUC366	0
Catopsilia_pomona_nucleopolyhedrovirus	CMUC368	0
Catopsilia_pomona_nucleopolyhedrovirus	CMUC377	0
Catopsilia_pomona_nucleopolyhedrovirus	CMUC379	2
Catopsilia_pomona_nucleopolyhedrovirus	CMUC380	1
Catopsilia_pomona_nucleopolyhedrovirus	CMUC383	0
Catopsilia_pomona_nucleopolyhedrovirus	CMUC394	3
Catopsilia_pomona_nucleopolyhedrovirus	CMUC419	0
Catopsilia_pomona_nucleopolyhedrovirus	CMUC427	1
Catopsilia_pomona_nucleopolyhedrovirus	CMUC428	0
Catopsilia_pomona_nucleopolyhedrovirus	CMUC431	0
Catopsilia_pomona_nucleopolyhedrovirus	CMUC435	0
Catopsilia_pomona_nucleopolyhedrovirus	CMUC439	0
Catopsilia_pomona_nucleopolyhedrovirus	CMUC89	0
Catopsilia_pomona_nucleopolyhedrovirus	CS219	0
Catopsilia_pomona_nucleopolyhedrovirus	CS256	0
Catopsilia_pomona_nucleopolyhedrovirus	CS257	1
Catopsilia_pomona_nucleopolyhedrovirus	CS259	0
Catopsilia_pomona_nucleopolyhedrovirus	CS261	1
Catopsilia_pomona_nucleopolyhedrovirus	CS266	4
Catopsilia_pomona_nucleopolyhedrovirus	CS270	1
Catopsilia_pomona_nucleopolyhedrovirus	CS277	1
Catopsilia_pomona_nucleopolyhedrovirus	CS288	4
Catopsilia_pomona_nucleopolyhedrovirus	CS290	0
Catopsilia_pomona_nucleopolyhedrovirus	CS292	0
Catopsilia_pomona_nucleopolyhedrovirus	CS293	1
Catopsilia_pomona_nucleopolyhedrovirus	CS301	1
Catopsilia_pomona_nucleopolyhedrovirus	CS306	2
Catopsilia_pomona_nucleopolyhedrovirus	CS308	0
Catopsilia_pomona_nucleopolyhedrovirus	CS315	0
Catopsilia_pomona_nucleopolyhedrovirus	CS317	7
Catopsilia_pomona_nucleopolyhedrovirus	CS322	1
Catopsilia_pomona_nucleopolyhedrovirus	CS327	0
Catopsilia_pomona_nucleopolyhedrovirus	CS328	3
Catopsilia_pomona_nucleopolyhedrovirus	CS330	4
Catopsilia_pomona_nucleopolyhedrovirus	CS331	0
Catopsilia_pomona_nucleopolyhedrovirus	CS335	0
Catopsilia_pomona_nucleopolyhedrovirus	CS338	1
Catopsilia_pomona_nucleopolyhedrovirus	CS339	0
Catopsilia_pomona_nucleopolyhedrovirus	CS343	0
Catopsilia_pomona_nucleopolyhedrovirus	CS344	2
Catopsilia_pomona_nucleopolyhedrovirus	CS350	2
Catopsilia_pomona_nucleopolyhedrovirus	CS351	1
Catopsilia_pomona_nucleopolyhedrovirus	CS361	0
Catopsilia_pomona_nucleopolyhedrovirus	CS388	2
Catopsilia_pomona_nucleopolyhedrovirus	CS396	0
Catopsilia_pomona_nucleopolyhedrovirus	CS405	0
Catopsilia_pomona_nucleopolyhedrovirus	CS415	2
Catopsilia_pomona_nucleopolyhedrovirus	CS424	0
Catopsilia_pomona_nucleopolyhedrovirus	IM293	0
Catopsilia_pomona_nucleopolyhedrovirus	IM296	21
Catopsilia_pomona_nucleopolyhedrovirus	IM297	8
Catopsilia_pomona_nucleopolyhedrovirus	IM300	0
Catopsilia_pomona_nucleopolyhedrovirus	IM305	0
Catopsilia_pomona_nucleopolyhedrovirus	IM309	0
Catopsilia_pomona_nucleopolyhedrovirus	IM310	2
Catopsilia_pomona_nucleopolyhedrovirus	IM311	4
Catopsilia_pomona_nucleopolyhedrovirus	IM316	0
Catopsilia_pomona_nucleopolyhedrovirus	IM320	0
Catopsilia_pomona_nucleopolyhedrovirus	IM330	0
Catopsilia_pomona_nucleopolyhedrovirus	IM332	0
Catopsilia_pomona_nucleopolyhedrovirus	IM340	0
Catopsilia_pomona_nucleopolyhedrovirus	IM348	0
Catopsilia_pomona_nucleopolyhedrovirus	IM354	0
Catopsilia_pomona_nucleopolyhedrovirus	IM356	0
Catopsilia_pomona_nucleopolyhedrovirus	IM364	0
Catopsilia_pomona_nucleopolyhedrovirus	IM372	0
Catopsilia_pomona_nucleopolyhedrovirus	IM374	0
Catopsilia_pomona_nucleopolyhedrovirus	IM376	0
Catopsilia_pomona_nucleopolyhedrovirus	IM381	2
Catopsilia_pomona_nucleopolyhedrovirus	IM382	0
Catopsilia_pomona_nucleopolyhedrovirus	IM385	0
Catopsilia_pomona_nucleopolyhedrovirus	IM390	0
Catopsilia_pomona_nucleopolyhedrovirus	IM397	0
Catopsilia_pomona_nucleopolyhedrovirus	IM404	2
Catopsilia_pomona_nucleopolyhedrovirus	IM409	0
Catopsilia_pomona_nucleopolyhedrovirus	IM412	0
Catopsilia_pomona_nucleopolyhedrovirus	IM421	0
