Feature	sample	counts
Bromoviridae	CM317	0
Bromoviridae	CMCD140	0
Bromoviridae	CMCD147	0
Bromoviridae	CMCD152	0
Bromoviridae	CMCD154	0
Bromoviridae	CMCD159	0
Bromoviridae	CMCD161	0
Bromoviridae	CMCD174	0
Bromoviridae	CMCD196	0
Bromoviridae	CMCD198	0
Bromoviridae	CMCD203	0
Bromoviridae	CMCD211	1
Bromoviridae	CMCD227	0
Bromoviridae	CMCD240	0
Bromoviridae	CMCD259	0
Bromoviridae	CMCD270	0
Bromoviridae	CMCD275	0
Bromoviridae	CMCD282	0
Bromoviridae	CMCD286	0
Bromoviridae	CMCD287	0
Bromoviridae	CMCD294	0
Bromoviridae	CMCD327	0
Bromoviridae	CMCD335	0
Bromoviridae	CMCD337	0
Bromoviridae	CMCD357	0
Bromoviridae	CMCD398	0
Bromoviridae	CMCD403	0
Bromoviridae	CMCD422	0
Bromoviridae	CMCD426	0
Bromoviridae	CMCD71	0
Bromoviridae	CMCD72	0
Bromoviridae	CMCD76	0
Bromoviridae	CMCD88	2
Bromoviridae	CMSA256	0
Bromoviridae	CMSA316	0
Bromoviridae	CMUC110	0
Bromoviridae	CMUC192	0
Bromoviridae	CMUC199	0
Bromoviridae	CMUC200	0
Bromoviridae	CMUC208	0
Bromoviridae	CMUC231	0
Bromoviridae	CMUC234	0
Bromoviridae	CMUC285	0
Bromoviridae	CMUC291	0
Bromoviridae	CMUC295	0
Bromoviridae	CMUC299	0
Bromoviridae	CMUC301	0
Bromoviridae	CMUC307	0
Bromoviridae	CMUC313	5
Bromoviridae	CMUC314	0
Bromoviridae	CMUC323	20
Bromoviridae	CMUC324	0
Bromoviridae	CMUC331	0
Bromoviridae	CMUC333	0
Bromoviridae	CMUC334	0
Bromoviridae	CMUC346	1
Bromoviridae	CMUC352	0
Bromoviridae	CMUC360	0
Bromoviridae	CMUC363	0
Bromoviridae	CMUC365	0
Bromoviridae	CMUC366	0
Bromoviridae	CMUC368	0
Bromoviridae	CMUC377	0
Bromoviridae	CMUC379	8
Bromoviridae	CMUC380	0
Bromoviridae	CMUC383	0
Bromoviridae	CMUC394	0
Bromoviridae	CMUC419	0
Bromoviridae	CMUC427	0
Bromoviridae	CMUC428	0
Bromoviridae	CMUC431	0
Bromoviridae	CMUC435	0
Bromoviridae	CMUC439	0
Bromoviridae	CMUC89	0
Bromoviridae	CS219	0
Bromoviridae	CS256	0
Bromoviridae	CS257	0
Bromoviridae	CS259	0
Bromoviridae	CS261	0
Bromoviridae	CS266	0
Bromoviridae	CS270	0
Bromoviridae	CS277	0
Bromoviridae	CS288	0
Bromoviridae	CS290	0
Bromoviridae	CS292	0
Bromoviridae	CS293	0
Bromoviridae	CS301	0
Bromoviridae	CS306	0
Bromoviridae	CS308	0
Bromoviridae	CS315	0
Bromoviridae	CS317	0
Bromoviridae	CS322	0
Bromoviridae	CS327	0
Bromoviridae	CS328	0
Bromoviridae	CS330	0
Bromoviridae	CS331	0
Bromoviridae	CS335	0
Bromoviridae	CS338	0
Bromoviridae	CS339	0
Bromoviridae	CS343	0
Bromoviridae	CS344	2
Bromoviridae	CS350	0
Bromoviridae	CS351	0
Bromoviridae	CS361	0
Bromoviridae	CS388	0
Bromoviridae	CS396	0
Bromoviridae	CS405	0
Bromoviridae	CS415	0
Bromoviridae	CS424	0
Bromoviridae	IM293	0
Bromoviridae	IM296	0
Bromoviridae	IM297	4
Bromoviridae	IM300	0
Bromoviridae	IM305	0
Bromoviridae	IM309	0
Bromoviridae	IM310	0
Bromoviridae	IM311	0
Bromoviridae	IM316	2
Bromoviridae	IM320	13
Bromoviridae	IM330	0
Bromoviridae	IM332	10
Bromoviridae	IM340	0
Bromoviridae	IM348	0
Bromoviridae	IM354	0
Bromoviridae	IM356	0
Bromoviridae	IM364	0
Bromoviridae	IM372	0
Bromoviridae	IM374	0
Bromoviridae	IM376	0
Bromoviridae	IM381	0
Bromoviridae	IM382	5
Bromoviridae	IM385	0
Bromoviridae	IM390	0
Bromoviridae	IM397	0
Bromoviridae	IM404	0
Bromoviridae	IM409	0
Bromoviridae	IM412	0
Bromoviridae	IM421	0
Bromoviridae	IM425	0
Bromoviridae	IM432	0
Bromoviridae	IM438	0
Bromoviridae	IM442	0
Bromoviridae	IM445	2
Bromoviridae	IM448	0
Bromoviridae	IM449	0
Bromoviridae	IM451	0
Bromoviridae	IMSA256	0
Bromoviridae	IMSA276	0
Bromoviridae	IMSA286	0
Bromoviridae	IMSA343	0
Bromoviridae	IS_238	0
Bromoviridae	IS238	0
Bromoviridae	IS243	0
Bromoviridae	IS253	0
Bromoviridae	IS283	0
Bromoviridae	IS322	0
Bromoviridae	IS399	0
Bromoviridae	IS418	6
Bromoviridae	IS430	0
Bromoviridae	IS437	0
Bromoviridae	IS444	0
Bromoviridae	R276CMSA	0
Bromoviridae	R286CMSA	0
Bromoviridae	R292CMSA	0
