Species	sample	counts
Pandoravirus_neocaledonia	CM317	0
Pandoravirus_neocaledonia	CMCD140	0
Pandoravirus_neocaledonia	CMCD147	0
Pandoravirus_neocaledonia	CMCD152	0
Pandoravirus_neocaledonia	CMCD154	0
Pandoravirus_neocaledonia	CMCD159	0
Pandoravirus_neocaledonia	CMCD161	1
Pandoravirus_neocaledonia	CMCD174	0
Pandoravirus_neocaledonia	CMCD196	0
Pandoravirus_neocaledonia	CMCD198	0
Pandoravirus_neocaledonia	CMCD203	0
Pandoravirus_neocaledonia	CMCD211	0
Pandoravirus_neocaledonia	CMCD227	0
Pandoravirus_neocaledonia	CMCD240	0
Pandoravirus_neocaledonia	CMCD259	1
Pandoravirus_neocaledonia	CMCD270	0
Pandoravirus_neocaledonia	CMCD275	0
Pandoravirus_neocaledonia	CMCD282	2
Pandoravirus_neocaledonia	CMCD286	0
Pandoravirus_neocaledonia	CMCD287	0
Pandoravirus_neocaledonia	CMCD294	0
Pandoravirus_neocaledonia	CMCD327	2
Pandoravirus_neocaledonia	CMCD335	0
Pandoravirus_neocaledonia	CMCD337	0
Pandoravirus_neocaledonia	CMCD357	1
Pandoravirus_neocaledonia	CMCD398	0
Pandoravirus_neocaledonia	CMCD403	0
Pandoravirus_neocaledonia	CMCD422	0
Pandoravirus_neocaledonia	CMCD426	0
Pandoravirus_neocaledonia	CMCD71	2
Pandoravirus_neocaledonia	CMCD72	0
Pandoravirus_neocaledonia	CMCD76	0
Pandoravirus_neocaledonia	CMCD88	0
Pandoravirus_neocaledonia	CMSA256	0
Pandoravirus_neocaledonia	CMSA316	0
Pandoravirus_neocaledonia	CMUC110	0
Pandoravirus_neocaledonia	CMUC192	0
Pandoravirus_neocaledonia	CMUC199	1
Pandoravirus_neocaledonia	CMUC200	0
Pandoravirus_neocaledonia	CMUC208	0
Pandoravirus_neocaledonia	CMUC231	0
Pandoravirus_neocaledonia	CMUC234	1
Pandoravirus_neocaledonia	CMUC285	0
Pandoravirus_neocaledonia	CMUC291	0
Pandoravirus_neocaledonia	CMUC295	1
Pandoravirus_neocaledonia	CMUC299	0
Pandoravirus_neocaledonia	CMUC301	0
Pandoravirus_neocaledonia	CMUC307	0
Pandoravirus_neocaledonia	CMUC313	0
Pandoravirus_neocaledonia	CMUC314	0
Pandoravirus_neocaledonia	CMUC323	1
Pandoravirus_neocaledonia	CMUC324	0
Pandoravirus_neocaledonia	CMUC331	0
Pandoravirus_neocaledonia	CMUC333	0
Pandoravirus_neocaledonia	CMUC334	0
Pandoravirus_neocaledonia	CMUC346	0
Pandoravirus_neocaledonia	CMUC352	0
Pandoravirus_neocaledonia	CMUC360	0
Pandoravirus_neocaledonia	CMUC363	0
Pandoravirus_neocaledonia	CMUC365	0
