Gene	sample	counts
MIR429	CM317	1.052160686909921
MIR429	CMCD140	1.0094128350688558
MIR429	CMCD147	1.0404565910580479
MIR429	CMCD152	43
MIR429	CMCD154	4.039597307908758
MIR429	CMCD159	1.0863042186135794
MIR429	CMCD161	11.033692429012923
MIR429	CMCD174	1.092629434806816
MIR429	CMCD196	77.70760819560475
MIR429	CMCD198	14.412940399690658
MIR429	CMCD203	1.0032393128452408
MIR429	CMCD211	0.8033786974576899
MIR429	CMCD227	27.12964658360404
MIR429	CMCD240	126.47538129466227
MIR429	CMCD259	44
MIR429	CMCD270	69.35816613117038
MIR429	CMCD275	41.35010196007605
MIR429	CMCD282	17.223733377728344
MIR429	CMCD286	82.94033785771542
MIR429	CMCD287	105
MIR429	CMCD294	1.0639520056991958
MIR429	CMCD327	1.0051387872752835
MIR429	CMCD335	1.0047054282731729
MIR429	CMCD337	2.0133486302459707
MIR429	CMCD357	2.0423009283729257
MIR429	CMCD398	6.036014146208163
MIR429	CMCD403	1.0071810043238532
MIR429	CMCD422	10.02086285416126
MIR429	CMCD426	1.1140469611806236
MIR429	CMCD71	11.070249289305131
MIR429	CMCD72	1.1510750061651915
MIR429	CMCD76	219.50308985097104
MIR429	CMCD88	295.0530746981579
MIR429	CMSA256	74
MIR429	CMSA316	1.0081545114583668
MIR429	CMUC110	22
MIR429	CMUC192	11.148064947209088
MIR429	CMUC199	6.169124432498888
MIR429	CMUC200	32.07492516678617
MIR429	CMUC208	14.034256558276471
MIR429	CMUC231	3
MIR429	CMUC234	16
MIR429	CMUC285	1.0111269374447733
MIR429	CMUC291	2.0132087387102136
MIR429	CMUC295	92.08279033123846
MIR429	CMUC299	10.029270323451934
MIR429	CMUC301	13.007017917482504
MIR429	CMUC307	2.0055203745681487
MIR429	CMUC313	1.0420413939922741
MIR429	CMUC314	1.055846512835873
MIR429	CMUC323	1.0241049068913428
MIR429	CMUC324	1.0008998949047658
MIR429	CMUC331	3.0274723842011952
MIR429	CMUC333	1.0232387540038606
MIR429	CMUC334	1.0150130071590526
MIR429	CMUC346	1.0108493839910517
MIR429	CMUC352	1.00605396549271
MIR429	CMUC360	6.0086413230612195
MIR429	CMUC363	1.0263755677043285
MIR429	CMUC365	3.020077023209715
MIR429	CMUC366	1.0033489938746742
MIR429	CMUC368	1
MIR429	CMUC377	1.0040818938645244
MIR429	CMUC379	1.0708063663103926
MIR429	CMUC380	1.01827642435426
MIR429	CMUC383	1.0142859766464112
MIR429	CMUC394	1.0076216931317499
MIR429	CMUC419	1.0249492522957178
MIR429	CMUC427	8
MIR429	CMUC428	1.0063470586203123
MIR429	CMUC431	1.0018586198168056
MIR429	CMUC435	3.015058273158641
MIR429	CMUC439	2.0128722151629495
MIR429	CMUC89	64
MIR429	CS219	183.45339008789304
MIR429	CS256	70.16029200240116
MIR429	CS257	19.699689195629364
MIR429	CS259	52.080371783820326
MIR429	CS261	16.381168570942844
MIR429	CS266	1.0357806251843706
MIR429	CS270	47.61144669096924
MIR429	CS277	24.118612348574025
MIR429	CS288	29.261456116518517
MIR429	CS290	32.25573332892566
MIR429	CS292	41.573160784707504
MIR429	CS293	11.185334509100555
MIR429	CS301	10.267458436587589
MIR429	CS306	2.077723091388277
MIR429	CS308	3.0797298456186204
MIR429	CS315	1.028018282586956
MIR429	CS317	1.0722984600508352
MIR429	CS322	1.0134187324826138
MIR429	CS327	1.0047603772359066
MIR429	CS328	1.0566294945036847
MIR429	CS330	1.0768616883015538
MIR429	CS331	1.0187996043213206
MIR429	CS335	3.533684484906774
MIR429	CS338	1.030832702181411
MIR429	CS339	1.1707547739034676
MIR429	CS343	5.0403945597624915
MIR429	CS344	1.014131256091266
MIR429	CS350	3.0697140578347986
MIR429	CS351	1.008311894542825
MIR429	CS361	3.071971181518845
