Gene	sample	counts
ZBED9	CM317	6.298168232039871
ZBED9	CMCD140	5.046426020008527
ZBED9	CMCD147	1.0387377232738804
ZBED9	CMCD152	23
ZBED9	CMCD154	2.0194058527664662
ZBED9	CMCD159	15.15683238476937
ZBED9	CMCD161	5.015318722333931
ZBED9	CMCD174	1.0883603953024104
ZBED9	CMCD196	10.088734782641728
ZBED9	CMCD198	1.027928565649914
ZBED9	CMCD203	4.012716394205661
ZBED9	CMCD211	7.21400968686982
ZBED9	CMCD227	17.205199213825683
ZBED9	CMCD240	23.141772460533407
ZBED9	CMCD259	31
ZBED9	CMCD270	8.041366876056625
ZBED9	CMCD275	7.0590025461419295
ZBED9	CMCD282	10.127082910163137
ZBED9	CMCD286	52.41745333060505
ZBED9	CMCD287	44
ZBED9	CMCD294	1.061130699852429
ZBED9	CMCD327	3.015245698220768
ZBED9	CMCD335	4.018618790635911
ZBED9	CMCD337	3.0199073066241824
ZBED9	CMCD357	2.0407352435574997
ZBED9	CMCD398	10.05805596674916
ZBED9	CMCD403	1.007131956762018
ZBED9	CMCD422	7.01460779314272
ZBED9	CMCD426	1.109996027604914
ZBED9	CMCD71	12.075907858670494
ZBED9	CMCD72	11.440405671509037
ZBED9	CMCD76	23.052144773868253
ZBED9	CMCD88	33.00593871108442
ZBED9	CMSA256	12
ZBED9	CMSA316	1.0080145694811098
ZBED9	CMUC110	19
ZBED9	CMUC192	7.09207692068355
ZBED9	CMUC199	1.0266064941522361
ZBED9	CMUC200	7.016299211783445
ZBED9	CMUC208	12.029321216011711
ZBED9	CMUC231	8
ZBED9	CMUC234	6
ZBED9	CMUC285	4.043626569793645
ZBED9	CMUC291	10.065605922780039
ZBED9	CMUC295	36.03240463058833
ZBED9	CMUC299	14.040795025496555
ZBED9	CMUC301	29.01565941969568
ZBED9	CMUC307	7.0192714165663155
ZBED9	CMUC313	1.0406199795536664
ZBED9	CMUC314	1.0531743294773983
ZBED9	CMUC323	4.092976486276785
ZBED9	CMUC324	4.003600514509815
ZBED9	CMUC331	7.062857751708774
ZBED9	CMUC333	4.090742016004495
ZBED9	CMUC334	11.162401559312222
ZBED9	CMUC346	2.0214280805197915
ZBED9	CMUC352	13.077387612373416
ZBED9	CMUC360	1.0012604069024411
ZBED9	CMUC363	1.0255367303100333
ZBED9	CMUC365	7.045806095656561
ZBED9	CMUC366	2.0065498670882853
ZBED9	CMUC368	7
ZBED9	CMUC377	3.0121761908490257
ZBED9	CMUC379	1.0664515526402574
ZBED9	CMUC380	1.0176874450837656
ZBED9	CMUC383	2.0275681051818664
ZBED9	CMUC394	1.007265338334756
ZBED9	CMUC419	1.024221051989512
ZBED9	CMUC427	15
ZBED9	CMUC428	3.0187283638277265
ZBED9	CMUC431	6.010990200829696
ZBED9	CMUC435	5.024437303267918
ZBED9	CMUC439	1.0063179408035714
ZBED9	CMUC89	32
ZBED9	CS219	17.041608061410788
ZBED9	CS256	6.01360298448737
ZBED9	CS257	1.089979985878173
ZBED9	CS259	6.00917539485353
ZBED9	CS261	2.0454866992747758
ZBED9	CS266	1.0344406863242126
ZBED9	CS270	15.188690424794618
ZBED9	CS277	12.265761230063843
ZBED9	CS288	11.098097750660799
ZBED9	CS290	14.111095023582104
ZBED9	CS292	2.0272032877686716
ZBED9	CS293	13.207849041965064
ZBED9	CS301	3.0765044419563674
ZBED9	CS306	1.0369877958728642
ZBED9	CS308	1.0254014198472583
ZBED9	CS315	1.0265836055430344
ZBED9	CS317	1.0691022518554174
ZBED9	CS322	1.0131677901654654
ZBED9	CS327	16.074966681086572
ZBED9	CS328	2.106445559590325
ZBED9	CS330	1.0732794536999326
ZBED9	CS331	1.0183441621534113
ZBED9	CS335	32.794614055712415
ZBED9	CS338	1.0294503626489493
ZBED9	CS339	1.1642104248974183
ZBED9	CS343	1.0079313245495483
ZBED9	CS344	7.095796030107557
ZBED9	CS350	2.043619426309714
ZBED9	CS351	4.032867691110793
ZBED9	CS361	2.0463087150314085
ZBED9	CS388	1.0331387058791355
ZBED9	CS396	1.010589221555441
ZBED9	CS405	4.095726768428008
ZBED9	CS415	1.0725849893611923
ZBED9	CS424	6.211510547083293
ZBED9	IM293	6.031660021780993
ZBED9	IM296	1.064463289332191
ZBED9	IM297	1.0944885764691814
ZBED9	IM300	18
ZBED9	IM305	2.0197668209400734
ZBED9	IM309	1.0649644397817766
ZBED9	IM310	1.0133773385295795
ZBED9	IM311	7.086300687975395
ZBED9	IM316	1.00503432833736
ZBED9	IM320	1.0454213547260982
ZBED9	IM330	2.02023733621732
ZBED9	IM332	1.0290904121726339
ZBED9	IM340	1.0535879064802887
ZBED9	IM348	1.034853198121328
ZBED9	IM354	2.014263913524036
