Gene	Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Adenoviridae	Adenoviridae	4.216643557897301	3.927009628507291	0.7373084632861729	5.326142074925692	1.0032067299090667e-7	9.63078460712704e-7
Alloherpesviridae	Alloherpesviridae	1.1237679956923787	-0.33388250180096485	0.5172575342328565	-0.6454860097806894	0.5186122816175971	0.858392741987747
Alphaflexiviridae	Alphaflexiviridae	3.073481663794476	0.02883458198581544	0.8214936885839701	0.03510018687486006	0.9719998524008017	0.9767501877245198
Astroviridae	Astroviridae	1.108491201115851	0.02868077688381798	0.579697898770458	0.049475385273346766	0.9605404528772841	0.9767501877245198
Autographiviridae	Autographiviridae	15.751983055945468	-0.3150605794684715	0.7173462341341748	-0.43920294618782585	0.6605144904764352	0.9658587073842269
Baculoviridae	Baculoviridae	3.216889194788768	0.7548141543850795	0.5554012670991347	1.359042910232236	0.17413299170377367	0.39801826675148266
Bicaudaviridae	Bicaudaviridae	1.0463675129759016	-0.16396530599580872	0.544211561905926	-0.30128964078156106	0.7631936396035539	0.9767501877245198
Bromoviridae	Bromoviridae	14.785058718612362	0.09589942487210232	0.9266674194937665	0.10348850391707055	0.9175752730498963	0.9767501877245198
Caliciviridae	Caliciviridae	1.2709709500573216	0.18179959631031334	0.6099367983576607	0.2980630071834228	0.765655074982095	0.9767501877245198
Circoviridae	Circoviridae	1.0555040478544115	-0.16396522564315272	0.5442667246321897	-0.30125895672559966	0.7632170356889046	0.9767501877245198
Coronaviridae	Coronaviridae	1.9648374215885167	2.5113198489343542	0.6929994139036184	3.6238412306703998	2.9025982318354055e-4	0.0010717285779084575
Demerecviridae	Demerecviridae	1.1272885986965397	-0.8416684584583335	0.44338982852221026	-1.8982583819379895	0.05766205346332395	0.1537654759021972
Drexlerviridae	Drexlerviridae	12.229345204970175	6.178346581408302	0.9734670038322479	6.3467447351435675	2.1991857840623315e-10	4.293696729757327e-9
Endornaviridae	Endornaviridae	53.327904537853605	0.028882823679453433	0.9910573484103984	0.029143443339358612	0.9767501877245198	0.9767501877245198
Flaviviridae	Flaviviridae	4.952094056404122	-2.2854592075155615	0.5184019408214394	-4.408662521390473	1.0401095370874308e-5	4.538659798199698e-5
Genomoviridae	Genomoviridae	1.1468994394926995	0.4434719638393886	0.5755181161050918	0.7705612585067763	0.440967031975395	0.7733126499050069
Hantaviridae	Hantaviridae	1.3400452614331986	0.09569739880606017	0.6089764870323235	0.15714465310871797	0.8751308466352973	0.9767501877245198
Hepadnaviridae	Hepadnaviridae	3.2187813641373864	3.5445111358926904	0.796551094829801	4.449822690470403	8.594121209676047e-6	4.1251781806445024e-5
Herelleviridae	Herelleviridae	1.642799051825007	-1.3957489635275484	0.4231173186193266	-3.298728040917858	9.712395676786975e-4	0.003107966616571832
Herpesviridae	Herpesviridae	115.3031315381958	0.8432150162715228	0.9082844539565387	0.9283600667152568	0.3532208255819791	0.6839161912701746
Inoviridae	Inoviridae	4.6028109635277525	4.197757447444262	0.907443358974848	4.62591676486181	3.7294506035466887e-6	1.9890403218915672e-5
Luteoviridae	Luteoviridae	2.3082105737467793	-1.2291461681299725	0.6215068868992011	-1.9776871246952428	0.04796401364325398	0.13542780322801123
Marnaviridae	Marnaviridae	1.0463970188587313	0.02867829677020626	0.5773470663879045	0.04967254263475907	0.9603833372434384	0.9767501877245198
Marseilleviridae	Marseilleviridae	1.1332186424479627	0.7553924683785705	0.4784983645568576	1.5786730411882337	0.11441107147956785	0.27458657155096283
Microviridae	Microviridae	2.484756427414053	0.09615198003099383	0.7403505949606618	0.12987357703967647	0.8966664496724734	0.9767501877245198
Mimiviridae	Mimiviridae	1.125734290776526	-2.007959438648843	0.31791445791447437	-6.316036873003826	2.683560456098329e-10	4.293696729757327e-9
Myoviridae	Myoviridae	67.57998369995153	0.7059753650491172	0.8455730623319575	0.8349075869353597	0.40376974268088156	0.7454210634108583
Nimaviridae	Nimaviridae	1.0488934832466557	0.02867829990634093	0.5773537007517745	0.049671977280129676	0.9603837877750198	0.9767501877245198
Nudiviridae	Nudiviridae	1.2526811875065793	-1.5117578921047945	0.3120553637198238	-4.844518210115155	1.2691927780221608e-6	7.615156668132965e-6
Orthomyxoviridae	Orthomyxoviridae	1.1129144966808153	0.07377388626982301	0.577695425725059	0.12770377431538468	0.8983834030805746	0.9767501877245198
Papillomaviridae	Papillomaviridae	1.0746999332664862	-0.748937886082714	0.45782365288789884	-1.635865428442808	0.10186775483908918	0.2573501174882253
Paramyxoviridae	Paramyxoviridae	1.0716436412193255	-0.6233833164791477	0.47546119230336187	-1.311112929026195	0.18981961330922076	0.4141518835837544
Parvoviridae	Parvoviridae	1.0768112517543564	-0.223722961330956	0.5150647944353557	-0.43435886853073363	0.6640278613266559	0.9658587073842269
Peribunyaviridae	Peribunyaviridae	224.61608677682216	0.9041360877044076	0.9799680458131987	0.922617927765324	0.35620634961988257	0.6839161912701746
Phenuiviridae	Phenuiviridae	1.0647076602572185	-1.9262012232294319	0.3306968602107703	-5.824673454721534	5.72243774049535e-9	6.86692528859442e-8
Phycodnaviridae	Phycodnaviridae	1.459658427405741	-2.4633770009751466	0.3336011362398364	-7.384198473485255	1.5337451410285942e-13	7.361976676937253e-12
Picornaviridae	Picornaviridae	1.1471753898223271	-0.23450516500019725	0.4986533373518818	-0.4702769387758361	0.6381571713553411	0.9658587073842269
Podoviridae	Podoviridae	5925.817387252081	-4.236917376833175	1.4183980841291557	-2.987114424533707	0.0028162429332490983	0.008448728799747295
