Gene	Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Adenoviridae	Adenoviridae	4.216643557897301	1.6888661802279634	0.16065047402813934	10.512674739647165	7.55207217415782e-26	2.4166630957305027e-25
Alloherpesviridae	Alloherpesviridae	1.1237679956923787	-0.05378413083686818	0.1139729485395562	-0.4719026008018166	0.6369963115877981	0.8992889104768915
Alphaflexiviridae	Alphaflexiviridae	3.073481663794476	-1.880761084467435	0.14006852248338217	-13.427435737323279	4.1762370418752027e-41	1.5419952154616134e-40
Astroviridae	Astroviridae	1.108491201115851	-0.3934274675010629	0.1048703122736035	-3.751561895559369	1.7573635491084235e-4	3.374138014288173e-4
Autographiviridae	Autographiviridae	15.751983055945468	1.66526733947439	0.17130514643168024	9.72105843964548	2.4521907708779587e-22	7.356572312633876e-22
Baculoviridae	Baculoviridae	3.216889194788768	0.5929351446304122	0.1387622297464684	4.273029813038896	1.928346622838126e-5	4.0243755607056546e-5
Bicaudaviridae	Bicaudaviridae	1.0463675129759016	0.01581283652824848	0.11647317542148206	0.13576376252322897	0.8920080390763099	0.9307997774126118
Bromoviridae	Bromoviridae	14.785058718612362	-5.310997521598027	0.15650018750522834	-33.9360457406519	1.9595358653981629e-252	1.8811544307822363e-251
Caliciviridae	Caliciviridae	1.2709709500573216	-0.07063537503482933	0.12733156098561732	-0.5547357975357572	0.5790753870050207	0.8422914720073028
Circoviridae	Circoviridae	1.0555040478544115	0.01581302699590675	0.1164837102359438	0.13575311916041002	0.892016453353753	0.9307997774126118
Coronaviridae	Coronaviridae	1.9648374215885167	0.9446231233988482	0.14439284566781496	6.542035507576425	6.068708863854048e-11	1.387133454595211e-10
Demerecviridae	Demerecviridae	1.1272885986965397	-0.1578807329711996	0.11083097374932614	-1.4245181435316905	0.1542965367494943	0.2553873711715768
Drexlerviridae	Drexlerviridae	12.229345204970175	3.3239741420319064	0.1977022244980571	16.813033593684082	1.958852731973917e-63	8.547721012249819e-63
Endornaviridae	Endornaviridae	53.327904537853605	-8.186581725254975	0.17149370076494547	-47.73692379801025	0	0
Flaviviridae	Flaviviridae	4.952094056404122	0.025484394656781772	0.14582242840764273	0.1747632029933065	0.8612657030586516	0.9307997774126118
Genomoviridae	Genomoviridae	1.1468994394926995	0.1959240945696752	0.11615406996250802	1.6867604779833818	0.0916494177905406	0.15711328764092675
Hantaviridae	Hantaviridae	1.3400452614331986	-0.03728759500799285	0.12084554179254928	-0.30855581807066557	0.7576594339092138	0.9307997774126118
Hepadnaviridae	Hepadnaviridae	3.2187813641373864	1.292721758342233	0.15961551487424466	8.098973081412055	5.542504526319329e-16	1.4002116698069884e-15
Herelleviridae	Herelleviridae	1.642799051825007	-0.5251989794481813	0.10739057203983705	-4.890550161641342	1.0055452864679795e-6	2.1939169886574095e-6
Herpesviridae	Herpesviridae	115.3031315381958	4.474344042447006	0.20354967599648685	21.9815827293394	4.3213161536425024e-107	2.3047019486093346e-106
Inoviridae	Inoviridae	4.6028109635277525	1.6908837876329903	0.1807715234324488	9.353706576826214	8.462879223737717e-21	2.3895188396435908e-20
Luteoviridae	Luteoviridae	2.3082105737467793	-1.660665461070155	0.12466284053925036	-13.321254785200333	1.7415561254564442e-40	5.971049572993523e-40
Marnaviridae	Marnaviridae	1.0463970188587313	0.015812410409860655	0.11647253354220984	0.1357608521852082	0.8920103398884801	0.9307997774126118
Marseilleviridae	Marseilleviridae	1.1332186424479627	-0.06324103437105041	0.11388597045311338	-0.5553013608211436	0.5786885482214525	0.8422914720073028
Microviridae	Microviridae	2.484756427414053	-2.147562920229538	0.11791468893117481	-18.21285320510866	4.0811332995300726e-74	1.9589439837744348e-73
Mimiviridae	Mimiviridae	1.125734290776526	-0.03915414159330883	0.11413734562124594	-0.343044087631389	0.7315652931401225	0.9307997774126118
Myoviridae	Myoviridae	67.57998369995153	-5.166268775181307	0.1713945082834971	-30.142557231973733	1.3427614312259654e-199	1.0742091449807723e-198
Nimaviridae	Nimaviridae	1.0488934832466557	0.0289790797563931	0.116662593848312	0.24840078383712708	0.8038243271690937	0.9307997774126118
Nudiviridae	Nudiviridae	1.2526811875065793	0.015864288614296677	0.1159365160689625	0.1368359957000961	0.8911604307874732	0.9307997774126118
Orthomyxoviridae	Orthomyxoviridae	1.1129144966808153	0.06862918530151972	0.11570968860476522	0.5931152881755608	0.5531039996898561	0.8422914720073028
Papillomaviridae	Papillomaviridae	1.0746999332664862	0.046092657720338694	0.11655055122941811	0.39547352830283833	0.6924934541223209	0.9307997774126118
Paramyxoviridae	Paramyxoviridae	1.0716436412193255	0.023231090384578143	0.11685803041681611	0.1987975520528296	0.8424211109536957	0.9307997774126118
Parvoviridae	Parvoviridae	1.0768112517543564	0.08341621318434303	0.11630394399440487	0.7172260055803095	0.47323465548724303	0.7571754487795889
Peribunyaviridae	Peribunyaviridae	224.61608677682216	5.669933585869866	0.22154097944763734	25.593159333350297	1.8179576379147264e-144	1.0907745827488358e-143
Phenuiviridae	Phenuiviridae	1.0647076602572185	0.008433797058991459	0.11624711453849326	0.07255059269620624	0.942163744363852	0.9622097814779764
Phycodnaviridae	Phycodnaviridae	1.459658427405741	-0.7327096256348867	0.10335868842177265	-7.088998872014909	1.3508562729938443e-12	3.242055055185226e-12
Picornaviridae	Picornaviridae	1.1471753898223271	-0.004673998944320834	0.1163559534951937	-0.040169830626792136	0.9679577298806481	0.9679577298806481
Podoviridae	Podoviridae	5925.817387252081	-1.0956910027888622	0.2867183573908846	-3.821488839290123	1.3264841817989414e-4	2.6529683635978827e-4
