Species	sample	counts
Fusarium_graminearum	CM317	6
Fusarium_graminearum	CMCD140	16
Fusarium_graminearum	CMCD147	56
Fusarium_graminearum	CMCD152	0
Fusarium_graminearum	CMCD154	2
Fusarium_graminearum	CMCD159	85
Fusarium_graminearum	CMCD161	1
Fusarium_graminearum	CMCD174	14
Fusarium_graminearum	CMCD196	11
Fusarium_graminearum	CMCD198	3
Fusarium_graminearum	CMCD203	0
Fusarium_graminearum	CMCD211	2
Fusarium_graminearum	CMCD227	0
Fusarium_graminearum	CMCD240	10
Fusarium_graminearum	CMCD259	1
Fusarium_graminearum	CMCD270	2
Fusarium_graminearum	CMCD275	1
Fusarium_graminearum	CMCD282	7
Fusarium_graminearum	CMCD286	6
Fusarium_graminearum	CMCD287	7
Fusarium_graminearum	CMCD294	2
Fusarium_graminearum	CMCD327	0
Fusarium_graminearum	CMCD335	2
Fusarium_graminearum	CMCD337	4
Fusarium_graminearum	CMCD357	3
Fusarium_graminearum	CMCD398	0
Fusarium_graminearum	CMCD403	0
Fusarium_graminearum	CMCD422	1
Fusarium_graminearum	CMCD426	2
Fusarium_graminearum	CMCD71	1
Fusarium_graminearum	CMCD72	25
Fusarium_graminearum	CMCD76	1
Fusarium_graminearum	CMCD88	2
Fusarium_graminearum	CMSA256	2
Fusarium_graminearum	CMSA316	5
Fusarium_graminearum	CMUC110	4
Fusarium_graminearum	CMUC192	0
Fusarium_graminearum	CMUC199	3
Fusarium_graminearum	CMUC200	6
Fusarium_graminearum	CMUC208	7
Fusarium_graminearum	CMUC231	1
Fusarium_graminearum	CMUC234	2
Fusarium_graminearum	CMUC285	0
Fusarium_graminearum	CMUC291	2
Fusarium_graminearum	CMUC295	11
Fusarium_graminearum	CMUC299	1
Fusarium_graminearum	CMUC301	2
Fusarium_graminearum	CMUC307	0
Fusarium_graminearum	CMUC313	21
Fusarium_graminearum	CMUC314	11
Fusarium_graminearum	CMUC323	3
Fusarium_graminearum	CMUC324	1
Fusarium_graminearum	CMUC331	1
Fusarium_graminearum	CMUC333	6
Fusarium_graminearum	CMUC334	2
Fusarium_graminearum	CMUC346	3
Fusarium_graminearum	CMUC352	2
Fusarium_graminearum	CMUC360	11
Fusarium_graminearum	CMUC363	28
Fusarium_graminearum	CMUC365	15
Fusarium_graminearum	CMUC366	3
Fusarium_graminearum	CMUC368	3
Fusarium_graminearum	CMUC377	0
Fusarium_graminearum	CMUC379	15
Fusarium_graminearum	CMUC380	5
Fusarium_graminearum	CMUC383	9
Fusarium_graminearum	CMUC394	9
Fusarium_graminearum	CMUC419	12
Fusarium_graminearum	CMUC427	2
Fusarium_graminearum	CMUC428	1
Fusarium_graminearum	CMUC431	0
Fusarium_graminearum	CMUC435	1
Fusarium_graminearum	CMUC439	1
Fusarium_graminearum	CMUC89	2
Fusarium_graminearum	CS219	3
Fusarium_graminearum	CS256	1
Fusarium_graminearum	CS257	22
Fusarium_graminearum	CS259	0
Fusarium_graminearum	CS261	6
Fusarium_graminearum	CS266	27
Fusarium_graminearum	CS270	6
Fusarium_graminearum	CS277	19
Fusarium_graminearum	CS288	9
Fusarium_graminearum	CS290	4
Fusarium_graminearum	CS292	11
Fusarium_graminearum	CS293	3
Fusarium_graminearum	CS301	12
Fusarium_graminearum	CS306	3
Fusarium_graminearum	CS308	1
Fusarium_graminearum	CS315	2
Fusarium_graminearum	CS317	90
Fusarium_graminearum	CS322	0
Fusarium_graminearum	CS327	0
Fusarium_graminearum	CS328	11
Fusarium_graminearum	CS330	144
Fusarium_graminearum	CS331	7
Fusarium_graminearum	CS335	9
Fusarium_graminearum	CS338	1
Fusarium_graminearum	CS339	2
Fusarium_graminearum	CS343	2
Fusarium_graminearum	CS344	1
Fusarium_graminearum	CS350	10
Fusarium_graminearum	CS351	1
Fusarium_graminearum	CS361	1
Fusarium_graminearum	CS388	0
Fusarium_graminearum	CS396	0
Fusarium_graminearum	CS405	9
Fusarium_graminearum	CS415	36
Fusarium_graminearum	CS424	4
Fusarium_graminearum	IM293	0
Fusarium_graminearum	IM296	23
Fusarium_graminearum	IM297	11
Fusarium_graminearum	IM300	0
Fusarium_graminearum	IM305	0
Fusarium_graminearum	IM309	22
Fusarium_graminearum	IM310	1
Fusarium_graminearum	IM311	1
Fusarium_graminearum	IM316	3
Fusarium_graminearum	IM320	26
Fusarium_graminearum	IM330	1
Fusarium_graminearum	IM332	5
Fusarium_graminearum	IM340	8
Fusarium_graminearum	IM348	0
Fusarium_graminearum	IM354	0
Fusarium_graminearum	IM356	16
Fusarium_graminearum	IM364	0
Fusarium_graminearum	IM372	3
Fusarium_graminearum	IM374	1
Fusarium_graminearum	IM376	1
Fusarium_graminearum	IM381	4
Fusarium_graminearum	IM382	3
Fusarium_graminearum	IM385	2
Fusarium_graminearum	IM390	2
Fusarium_graminearum	IM397	9
Fusarium_graminearum	IM404	3
Fusarium_graminearum	IM409	0
Fusarium_graminearum	IM412	2
Fusarium_graminearum	IM421	3
Fusarium_graminearum	IM425	13
Fusarium_graminearum	IM432	2
Fusarium_graminearum	IM438	0
Fusarium_graminearum	IM442	1
Fusarium_graminearum	IM445	9
Fusarium_graminearum	IM448	6
Fusarium_graminearum	IM449	0
Fusarium_graminearum	IM451	0
Fusarium_graminearum	IMSA256	1
Fusarium_graminearum	IMSA276	6
Fusarium_graminearum	IMSA286	0
Fusarium_graminearum	IMSA343	5
Fusarium_graminearum	IS_238	0
Fusarium_graminearum	IS238	7
Fusarium_graminearum	IS243	5
Fusarium_graminearum	IS253	1
Fusarium_graminearum	IS283	2
Fusarium_graminearum	IS322	13
Fusarium_graminearum	IS399	0
Fusarium_graminearum	IS418	3
Fusarium_graminearum	IS430	0
Fusarium_graminearum	IS437	1
Fusarium_graminearum	IS444	0
Fusarium_graminearum	R276CMSA	7
Fusarium_graminearum	R286CMSA	1
Fusarium_graminearum	R292CMSA	5
Fusarium_graminearum	R292IMSA	12
Fusarium_graminearum	R308CMSA	2
Fusarium_graminearum	R316IMSA	155
Fusarium_graminearum	R347CMSA	5
Fusarium_graminearum	R347IMSA	0
Fusarium_graminearum	R371CMSA	5
Fusarium_graminearum	SRR10104064	NA
Fusarium_graminearum	SRR10104065	NA
Fusarium_graminearum	SRR10104066	NA
Fusarium_graminearum	SRR10104067	NA
Fusarium_graminearum	SRR10104068	NA
Fusarium_graminearum	SRR10104069	NA
Fusarium_graminearum	SRR10104070	NA
Fusarium_graminearum	SRR10104071	NA
Fusarium_graminearum	SRR10104072	NA
Fusarium_graminearum	SRR10104073	NA
Fusarium_graminearum	SRR10104074	NA
Fusarium_graminearum	SRR10104075	NA
Fusarium_graminearum	SRR10104076	NA
Fusarium_graminearum	SRR10104077	NA
Fusarium_graminearum	SRR10104078	NA
Fusarium_graminearum	SRR10104079	NA
Fusarium_graminearum	SRR10104080	NA
Fusarium_graminearum	SRR10104081	NA
Fusarium_graminearum	SRR10104082	NA
Fusarium_graminearum	SRR10104083	NA
Fusarium_graminearum	SRR10104084	NA
Fusarium_graminearum	SRR10104085	NA
Fusarium_graminearum	SRR10104086	NA
Fusarium_graminearum	SRR10104087	NA
Fusarium_graminearum	SRR10104088	NA
Fusarium_graminearum	SRR10104089	NA
Fusarium_graminearum	SRR10104090	NA
Fusarium_graminearum	SRR10104091	NA
Fusarium_graminearum	SRR10104092	NA
Fusarium_graminearum	SRR10104093	NA
Fusarium_graminearum	SRR10104094	NA
