Species	sample	counts
Encephalitozoon_hellem	CM317	6
Encephalitozoon_hellem	CMCD140	17
Encephalitozoon_hellem	CMCD147	0
Encephalitozoon_hellem	CMCD152	2
Encephalitozoon_hellem	CMCD154	1
Encephalitozoon_hellem	CMCD159	0
Encephalitozoon_hellem	CMCD161	4
Encephalitozoon_hellem	CMCD174	0
Encephalitozoon_hellem	CMCD196	26
Encephalitozoon_hellem	CMCD198	2
Encephalitozoon_hellem	CMCD203	2
Encephalitozoon_hellem	CMCD211	1
Encephalitozoon_hellem	CMCD227	3
Encephalitozoon_hellem	CMCD240	3
Encephalitozoon_hellem	CMCD259	4
Encephalitozoon_hellem	CMCD270	7
Encephalitozoon_hellem	CMCD275	2
Encephalitozoon_hellem	CMCD282	7
Encephalitozoon_hellem	CMCD286	5
Encephalitozoon_hellem	CMCD287	5
Encephalitozoon_hellem	CMCD294	0
Encephalitozoon_hellem	CMCD327	2
Encephalitozoon_hellem	CMCD335	5
Encephalitozoon_hellem	CMCD337	0
Encephalitozoon_hellem	CMCD357	4
Encephalitozoon_hellem	CMCD398	2
Encephalitozoon_hellem	CMCD403	5
Encephalitozoon_hellem	CMCD422	4
Encephalitozoon_hellem	CMCD426	0
Encephalitozoon_hellem	CMCD71	6
Encephalitozoon_hellem	CMCD72	0
Encephalitozoon_hellem	CMCD76	6
Encephalitozoon_hellem	CMCD88	6
Encephalitozoon_hellem	CMSA256	3
Encephalitozoon_hellem	CMSA316	1
Encephalitozoon_hellem	CMUC110	6
Encephalitozoon_hellem	CMUC192	2
Encephalitozoon_hellem	CMUC199	1
Encephalitozoon_hellem	CMUC200	4
Encephalitozoon_hellem	CMUC208	6
Encephalitozoon_hellem	CMUC231	6
Encephalitozoon_hellem	CMUC234	6
Encephalitozoon_hellem	CMUC285	5
Encephalitozoon_hellem	CMUC291	3
Encephalitozoon_hellem	CMUC295	4
Encephalitozoon_hellem	CMUC299	2
Encephalitozoon_hellem	CMUC301	4
Encephalitozoon_hellem	CMUC307	1
Encephalitozoon_hellem	CMUC313	0
Encephalitozoon_hellem	CMUC314	2
Encephalitozoon_hellem	CMUC323	5
Encephalitozoon_hellem	CMUC324	6
Encephalitozoon_hellem	CMUC331	4
Encephalitozoon_hellem	CMUC333	0
Encephalitozoon_hellem	CMUC334	3
Encephalitozoon_hellem	CMUC346	4
Encephalitozoon_hellem	CMUC352	3
Encephalitozoon_hellem	CMUC360	0
Encephalitozoon_hellem	CMUC363	0
Encephalitozoon_hellem	CMUC365	0
Encephalitozoon_hellem	CMUC366	2
Encephalitozoon_hellem	CMUC368	6
Encephalitozoon_hellem	CMUC377	4
Encephalitozoon_hellem	CMUC379	0
Encephalitozoon_hellem	CMUC380	2
Encephalitozoon_hellem	CMUC383	2
Encephalitozoon_hellem	CMUC394	3
Encephalitozoon_hellem	CMUC419	2
Encephalitozoon_hellem	CMUC427	5
Encephalitozoon_hellem	CMUC428	2
Encephalitozoon_hellem	CMUC431	1
Encephalitozoon_hellem	CMUC435	4
Encephalitozoon_hellem	CMUC439	2
Encephalitozoon_hellem	CMUC89	2
Encephalitozoon_hellem	CS219	4
Encephalitozoon_hellem	CS256	6
Encephalitozoon_hellem	CS257	0
Encephalitozoon_hellem	CS259	11
Encephalitozoon_hellem	CS261	2
Encephalitozoon_hellem	CS266	0
Encephalitozoon_hellem	CS270	1
Encephalitozoon_hellem	CS277	0
Encephalitozoon_hellem	CS288	11
Encephalitozoon_hellem	CS290	4
Encephalitozoon_hellem	CS292	6
Encephalitozoon_hellem	CS293	3
Encephalitozoon_hellem	CS301	2
Encephalitozoon_hellem	CS306	1
Encephalitozoon_hellem	CS308	2
Encephalitozoon_hellem	CS315	0
Encephalitozoon_hellem	CS317	0
Encephalitozoon_hellem	CS322	4
Encephalitozoon_hellem	CS327	0
Encephalitozoon_hellem	CS328	0
Encephalitozoon_hellem	CS330	0
Encephalitozoon_hellem	CS331	6
Encephalitozoon_hellem	CS335	0
Encephalitozoon_hellem	CS338	6
Encephalitozoon_hellem	CS339	2
Encephalitozoon_hellem	CS343	5
Encephalitozoon_hellem	CS344	0
Encephalitozoon_hellem	CS350	0
Encephalitozoon_hellem	CS351	6
Encephalitozoon_hellem	CS361	3
Encephalitozoon_hellem	CS388	4
Encephalitozoon_hellem	CS396	3
Encephalitozoon_hellem	CS405	1
Encephalitozoon_hellem	CS415	0
Encephalitozoon_hellem	CS424	6
Encephalitozoon_hellem	IM293	2
Encephalitozoon_hellem	IM296	0
Encephalitozoon_hellem	IM297	0
Encephalitozoon_hellem	IM300	13
Encephalitozoon_hellem	IM305	2
Encephalitozoon_hellem	IM309	3
Encephalitozoon_hellem	IM310	5
Encephalitozoon_hellem	IM311	10
Encephalitozoon_hellem	IM316	2
Encephalitozoon_hellem	IM320	0
Encephalitozoon_hellem	IM330	4
Encephalitozoon_hellem	IM332	0
Encephalitozoon_hellem	IM340	0
Encephalitozoon_hellem	IM348	0
Encephalitozoon_hellem	IM354	2
Encephalitozoon_hellem	IM356	0
Encephalitozoon_hellem	IM364	1
Encephalitozoon_hellem	IM372	0
Encephalitozoon_hellem	IM374	1
Encephalitozoon_hellem	IM376	4
Encephalitozoon_hellem	IM381	12
Encephalitozoon_hellem	IM382	1
Encephalitozoon_hellem	IM385	3
Encephalitozoon_hellem	IM390	1
Encephalitozoon_hellem	IM397	4
Encephalitozoon_hellem	IM404	4
Encephalitozoon_hellem	IM409	1
Encephalitozoon_hellem	IM412	2
Encephalitozoon_hellem	IM421	3
Encephalitozoon_hellem	IM425	1
Encephalitozoon_hellem	IM432	1
Encephalitozoon_hellem	IM438	7
Encephalitozoon_hellem	IM442	0
Encephalitozoon_hellem	IM445	4
Encephalitozoon_hellem	IM448	1
