Species	sample	counts
Janthinobacterium_sp._1_2014MBL_MicDiv	CM317	95
Janthinobacterium_sp._1_2014MBL_MicDiv	CMCD140	80
Janthinobacterium_sp._1_2014MBL_MicDiv	CMCD147	390
Janthinobacterium_sp._1_2014MBL_MicDiv	CMCD152	0
Janthinobacterium_sp._1_2014MBL_MicDiv	CMCD154	39
Janthinobacterium_sp._1_2014MBL_MicDiv	CMCD159	528
Janthinobacterium_sp._1_2014MBL_MicDiv	CMCD161	5
Janthinobacterium_sp._1_2014MBL_MicDiv	CMCD174	685
Janthinobacterium_sp._1_2014MBL_MicDiv	CMCD196	17
Janthinobacterium_sp._1_2014MBL_MicDiv	CMCD198	43
Janthinobacterium_sp._1_2014MBL_MicDiv	CMCD203	44
Janthinobacterium_sp._1_2014MBL_MicDiv	CMCD211	2
Janthinobacterium_sp._1_2014MBL_MicDiv	CMCD227	1
Janthinobacterium_sp._1_2014MBL_MicDiv	CMCD240	0
Janthinobacterium_sp._1_2014MBL_MicDiv	CMCD259	0
Janthinobacterium_sp._1_2014MBL_MicDiv	CMCD270	1
Janthinobacterium_sp._1_2014MBL_MicDiv	CMCD275	83
Janthinobacterium_sp._1_2014MBL_MicDiv	CMCD282	31
Janthinobacterium_sp._1_2014MBL_MicDiv	CMCD286	1
Janthinobacterium_sp._1_2014MBL_MicDiv	CMCD287	1
Janthinobacterium_sp._1_2014MBL_MicDiv	CMCD294	99
Janthinobacterium_sp._1_2014MBL_MicDiv	CMCD327	14
Janthinobacterium_sp._1_2014MBL_MicDiv	CMCD335	21
Janthinobacterium_sp._1_2014MBL_MicDiv	CMCD337	6
Janthinobacterium_sp._1_2014MBL_MicDiv	CMCD357	18
Janthinobacterium_sp._1_2014MBL_MicDiv	CMCD398	7
Janthinobacterium_sp._1_2014MBL_MicDiv	CMCD403	30
Janthinobacterium_sp._1_2014MBL_MicDiv	CMCD422	11
Janthinobacterium_sp._1_2014MBL_MicDiv	CMCD426	12
Janthinobacterium_sp._1_2014MBL_MicDiv	CMCD71	15
Janthinobacterium_sp._1_2014MBL_MicDiv	CMCD72	88
Janthinobacterium_sp._1_2014MBL_MicDiv	CMCD76	7
Janthinobacterium_sp._1_2014MBL_MicDiv	CMCD88	1
