Species	sample	counts
Pseudomonas_putida	CM317	132920
Pseudomonas_putida	CMCD140	89021
Pseudomonas_putida	CMCD147	425128
Pseudomonas_putida	CMCD152	937
Pseudomonas_putida	CMCD154	40318
Pseudomonas_putida	CMCD159	480090
Pseudomonas_putida	CMCD161	7977
Pseudomonas_putida	CMCD174	800882
Pseudomonas_putida	CMCD196	8465
Pseudomonas_putida	CMCD198	54215
Pseudomonas_putida	CMCD203	45934
Pseudomonas_putida	CMCD211	1987
Pseudomonas_putida	CMCD227	1185
Pseudomonas_putida	CMCD240	1001
Pseudomonas_putida	CMCD259	1580
Pseudomonas_putida	CMCD270	1981
Pseudomonas_putida	CMCD275	89165
Pseudomonas_putida	CMCD282	20416
Pseudomonas_putida	CMCD286	1056
Pseudomonas_putida	CMCD287	847
Pseudomonas_putida	CMCD294	80675
Pseudomonas_putida	CMCD327	15712
Pseudomonas_putida	CMCD335	35133
Pseudomonas_putida	CMCD337	10693
Pseudomonas_putida	CMCD357	20210
Pseudomonas_putida	CMCD398	9026
Pseudomonas_putida	CMCD403	53806
Pseudomonas_putida	CMCD422	14604
Pseudomonas_putida	CMCD426	14517
Pseudomonas_putida	CMCD71	10688
Pseudomonas_putida	CMCD72	98435
Pseudomonas_putida	CMCD76	5119
Pseudomonas_putida	CMCD88	1638
Pseudomonas_putida	CMSA256	1502
Pseudomonas_putida	CMSA316	140636
Pseudomonas_putida	CMUC110	742
Pseudomonas_putida	CMUC192	3696
Pseudomonas_putida	CMUC199	16854
Pseudomonas_putida	CMUC200	1511
Pseudomonas_putida	CMUC208	16972
Pseudomonas_putida	CMUC231	1262
Pseudomonas_putida	CMUC234	1093
Pseudomonas_putida	CMUC285	2191
Pseudomonas_putida	CMUC291	2326
Pseudomonas_putida	CMUC295	7116
Pseudomonas_putida	CMUC299	755
Pseudomonas_putida	CMUC301	1262
Pseudomonas_putida	CMUC307	4548
Pseudomonas_putida	CMUC313	165334
Pseudomonas_putida	CMUC314	76917
Pseudomonas_putida	CMUC323	40947
Pseudomonas_putida	CMUC324	14131
Pseudomonas_putida	CMUC331	22725
Pseudomonas_putida	CMUC333	33381
Pseudomonas_putida	CMUC334	21612
Pseudomonas_putida	CMUC346	118630
Pseudomonas_putida	CMUC352	40898
Pseudomonas_putida	CMUC360	68853
Pseudomonas_putida	CMUC363	138776
Pseudomonas_putida	CMUC365	60851
Pseudomonas_putida	CMUC366	21602
Pseudomonas_putida	CMUC368	15135
Pseudomonas_putida	CMUC377	28368
Pseudomonas_putida	CMUC379	169977
Pseudomonas_putida	CMUC380	26176
Pseudomonas_putida	CMUC383	105397
Pseudomonas_putida	CMUC394	118182
Pseudomonas_putida	CMUC419	85458
Pseudomonas_putida	CMUC427	4550
Pseudomonas_putida	CMUC428	8518
Pseudomonas_putida	CMUC431	8333
Pseudomonas_putida	CMUC435	16139
Pseudomonas_putida	CMUC439	14725
Pseudomonas_putida	CMUC89	864
Pseudomonas_putida	CS219	4936
Pseudomonas_putida	CS256	1229
Pseudomonas_putida	CS257	182462
Pseudomonas_putida	CS259	3366
Pseudomonas_putida	CS261	43099
Pseudomonas_putida	CS266	316235
Pseudomonas_putida	CS270	51539
Pseudomonas_putida	CS277	123378
Pseudomonas_putida	CS288	106513
Pseudomonas_putida	CS290	4946
Pseudomonas_putida	CS292	19327
Pseudomonas_putida	CS293	56932
Pseudomonas_putida	CS301	72812
Pseudomonas_putida	CS306	78282
Pseudomonas_putida	CS308	12758
Pseudomonas_putida	CS315	69915
Pseudomonas_putida	CS317	687038
Pseudomonas_putida	CS322	23191
Pseudomonas_putida	CS327	24763
Pseudomonas_putida	CS328	272643
Pseudomonas_putida	CS330	680080
Pseudomonas_putida	CS331	189812
Pseudomonas_putida	CS335	126492
Pseudomonas_putida	CS338	27289
Pseudomonas_putida	CS339	7537
Pseudomonas_putida	CS343	17353
Pseudomonas_putida	CS344	14953
Pseudomonas_putida	CS350	253924
Pseudomonas_putida	CS351	37934
Pseudomonas_putida	CS361	6063
Pseudomonas_putida	CS388	38820
Pseudomonas_putida	CS396	8285
Pseudomonas_putida	CS405	12334
Pseudomonas_putida	CS415	270275
Pseudomonas_putida	CS424	100452
Pseudomonas_putida	IM293	4797
Pseudomonas_putida	IM296	304029
Pseudomonas_putida	IM297	65538
Pseudomonas_putida	IM300	1606
Pseudomonas_putida	IM305	16000
Pseudomonas_putida	IM309	149122
Pseudomonas_putida	IM310	41561
Pseudomonas_putida	IM311	93603
Pseudomonas_putida	IM316	71548
Pseudomonas_putida	IM320	83787
Pseudomonas_putida	IM330	35416
Pseudomonas_putida	IM332	124646
