Species	sample	counts
Lactobacillus_murinus	CM317	0
Lactobacillus_murinus	CMCD140	11
Lactobacillus_murinus	CMCD147	0
Lactobacillus_murinus	CMCD152	0
Lactobacillus_murinus	CMCD154	0
Lactobacillus_murinus	CMCD159	4
Lactobacillus_murinus	CMCD161	0
Lactobacillus_murinus	CMCD174	0
Lactobacillus_murinus	CMCD196	0
Lactobacillus_murinus	CMCD198	0
Lactobacillus_murinus	CMCD203	0
Lactobacillus_murinus	CMCD211	1
Lactobacillus_murinus	CMCD227	0
Lactobacillus_murinus	CMCD240	0
Lactobacillus_murinus	CMCD259	0
Lactobacillus_murinus	CMCD270	0
Lactobacillus_murinus	CMCD275	0
Lactobacillus_murinus	CMCD282	0
Lactobacillus_murinus	CMCD286	0
Lactobacillus_murinus	CMCD287	0
Lactobacillus_murinus	CMCD294	1
Lactobacillus_murinus	CMCD327	0
Lactobacillus_murinus	CMCD335	0
Lactobacillus_murinus	CMCD337	0
Lactobacillus_murinus	CMCD357	0
Lactobacillus_murinus	CMCD398	0
Lactobacillus_murinus	CMCD403	0
Lactobacillus_murinus	CMCD422	0
Lactobacillus_murinus	CMCD426	0
Lactobacillus_murinus	CMCD71	0
Lactobacillus_murinus	CMCD72	0
Lactobacillus_murinus	CMCD76	0
Lactobacillus_murinus	CMCD88	0
Lactobacillus_murinus	CMSA256	0
Lactobacillus_murinus	CMSA316	0
Lactobacillus_murinus	CMUC110	0
Lactobacillus_murinus	CMUC192	0
Lactobacillus_murinus	CMUC199	1
Lactobacillus_murinus	CMUC200	0
Lactobacillus_murinus	CMUC208	0
Lactobacillus_murinus	CMUC231	0
Lactobacillus_murinus	CMUC234	0
Lactobacillus_murinus	CMUC285	0
Lactobacillus_murinus	CMUC291	0
Lactobacillus_murinus	CMUC295	0
Lactobacillus_murinus	CMUC299	0
Lactobacillus_murinus	CMUC301	0
Lactobacillus_murinus	CMUC307	0
Lactobacillus_murinus	CMUC313	0
Lactobacillus_murinus	CMUC314	0
Lactobacillus_murinus	CMUC323	7
Lactobacillus_murinus	CMUC324	0
Lactobacillus_murinus	CMUC331	0
Lactobacillus_murinus	CMUC333	0
Lactobacillus_murinus	CMUC334	0
