Species	sample	counts
Sporosarcina_psychrophila	CM317	1
Sporosarcina_psychrophila	CMCD140	1
Sporosarcina_psychrophila	CMCD147	4
Sporosarcina_psychrophila	CMCD152	0
Sporosarcina_psychrophila	CMCD154	1
Sporosarcina_psychrophila	CMCD159	23
Sporosarcina_psychrophila	CMCD161	0
Sporosarcina_psychrophila	CMCD174	0
Sporosarcina_psychrophila	CMCD196	0
Sporosarcina_psychrophila	CMCD198	0
Sporosarcina_psychrophila	CMCD203	0
Sporosarcina_psychrophila	CMCD211	1
Sporosarcina_psychrophila	CMCD227	0
Sporosarcina_psychrophila	CMCD240	0
Sporosarcina_psychrophila	CMCD259	0
Sporosarcina_psychrophila	CMCD270	0
Sporosarcina_psychrophila	CMCD275	0
Sporosarcina_psychrophila	CMCD282	0
Sporosarcina_psychrophila	CMCD286	0
Sporosarcina_psychrophila	CMCD287	0
Sporosarcina_psychrophila	CMCD294	0
Sporosarcina_psychrophila	CMCD327	0
Sporosarcina_psychrophila	CMCD335	2
Sporosarcina_psychrophila	CMCD337	0
Sporosarcina_psychrophila	CMCD357	0
Sporosarcina_psychrophila	CMCD398	0
Sporosarcina_psychrophila	CMCD403	0
Sporosarcina_psychrophila	CMCD422	0
Sporosarcina_psychrophila	CMCD426	1
Sporosarcina_psychrophila	CMCD71	0
Sporosarcina_psychrophila	CMCD72	4
Sporosarcina_psychrophila	CMCD76	0
Sporosarcina_psychrophila	CMCD88	0
Sporosarcina_psychrophila	CMSA256	0
Sporosarcina_psychrophila	CMSA316	0
Sporosarcina_psychrophila	CMUC110	0
Sporosarcina_psychrophila	CMUC192	0
Sporosarcina_psychrophila	CMUC199	2
Sporosarcina_psychrophila	CMUC200	1
Sporosarcina_psychrophila	CMUC208	0
Sporosarcina_psychrophila	CMUC231	0
Sporosarcina_psychrophila	CMUC234	0
Sporosarcina_psychrophila	CMUC285	0
Sporosarcina_psychrophila	CMUC291	0
Sporosarcina_psychrophila	CMUC295	0
Sporosarcina_psychrophila	CMUC299	0
Sporosarcina_psychrophila	CMUC301	0
Sporosarcina_psychrophila	CMUC307	0
Sporosarcina_psychrophila	CMUC313	8
Sporosarcina_psychrophila	CMUC314	9
Sporosarcina_psychrophila	CMUC323	1
Sporosarcina_psychrophila	CMUC324	0
Sporosarcina_psychrophila	CMUC331	1
Sporosarcina_psychrophila	CMUC333	1
