Species	sample	counts
Corynebacterium_jeikeium	CM317	25
Corynebacterium_jeikeium	CMCD140	269
Corynebacterium_jeikeium	CMCD147	1382
Corynebacterium_jeikeium	CMCD152	0
Corynebacterium_jeikeium	CMCD154	139
Corynebacterium_jeikeium	CMCD159	1249
Corynebacterium_jeikeium	CMCD161	0
Corynebacterium_jeikeium	CMCD174	3073
Corynebacterium_jeikeium	CMCD196	12
Corynebacterium_jeikeium	CMCD198	281
Corynebacterium_jeikeium	CMCD203	128
Corynebacterium_jeikeium	CMCD211	0
Corynebacterium_jeikeium	CMCD227	1
Corynebacterium_jeikeium	CMCD240	1
Corynebacterium_jeikeium	CMCD259	0
Corynebacterium_jeikeium	CMCD270	2
Corynebacterium_jeikeium	CMCD275	335
Corynebacterium_jeikeium	CMCD282	88
Corynebacterium_jeikeium	CMCD286	0
Corynebacterium_jeikeium	CMCD287	0
Corynebacterium_jeikeium	CMCD294	395
Corynebacterium_jeikeium	CMCD327	46
Corynebacterium_jeikeium	CMCD335	175
Corynebacterium_jeikeium	CMCD337	25
Corynebacterium_jeikeium	CMCD357	76
Corynebacterium_jeikeium	CMCD398	36
Corynebacterium_jeikeium	CMCD403	299
Corynebacterium_jeikeium	CMCD422	2
Corynebacterium_jeikeium	CMCD426	73
Corynebacterium_jeikeium	CMCD71	51
Corynebacterium_jeikeium	CMCD72	379
Corynebacterium_jeikeium	CMCD76	2
Corynebacterium_jeikeium	CMCD88	0
Corynebacterium_jeikeium	CMSA256	0
Corynebacterium_jeikeium	CMSA316	29
Corynebacterium_jeikeium	CMUC110	0
Corynebacterium_jeikeium	CMUC192	46
Corynebacterium_jeikeium	CMUC199	8
Corynebacterium_jeikeium	CMUC200	0
Corynebacterium_jeikeium	CMUC208	8
Corynebacterium_jeikeium	CMUC231	0
Corynebacterium_jeikeium	CMUC234	0
Corynebacterium_jeikeium	CMUC285	0
Corynebacterium_jeikeium	CMUC291	3
Corynebacterium_jeikeium	CMUC295	1
Corynebacterium_jeikeium	CMUC299	0
Corynebacterium_jeikeium	CMUC301	0
Corynebacterium_jeikeium	CMUC307	0
Corynebacterium_jeikeium	CMUC313	70
Corynebacterium_jeikeium	CMUC314	45
Corynebacterium_jeikeium	CMUC323	11
Corynebacterium_jeikeium	CMUC324	8
Corynebacterium_jeikeium	CMUC331	5
Corynebacterium_jeikeium	CMUC333	80
Corynebacterium_jeikeium	CMUC334	5
Corynebacterium_jeikeium	CMUC346	57
Corynebacterium_jeikeium	CMUC352	7
Corynebacterium_jeikeium	CMUC360	45
Corynebacterium_jeikeium	CMUC363	7
Corynebacterium_jeikeium	CMUC365	19
Corynebacterium_jeikeium	CMUC366	5
Corynebacterium_jeikeium	CMUC368	6
Corynebacterium_jeikeium	CMUC377	16
Corynebacterium_jeikeium	CMUC379	44
Corynebacterium_jeikeium	CMUC380	6
Corynebacterium_jeikeium	CMUC383	46
Corynebacterium_jeikeium	CMUC394	19
Corynebacterium_jeikeium	CMUC419	61
Corynebacterium_jeikeium	CMUC427	0
Corynebacterium_jeikeium	CMUC428	8
Corynebacterium_jeikeium	CMUC431	4
Corynebacterium_jeikeium	CMUC435	49
Corynebacterium_jeikeium	CMUC439	0
Corynebacterium_jeikeium	CMUC89	6
Corynebacterium_jeikeium	CS219	1
Corynebacterium_jeikeium	CS256	0
Corynebacterium_jeikeium	CS257	95
Corynebacterium_jeikeium	CS259	0
Corynebacterium_jeikeium	CS261	10
Corynebacterium_jeikeium	CS266	377
Corynebacterium_jeikeium	CS270	12
Corynebacterium_jeikeium	CS277	63
Corynebacterium_jeikeium	CS288	32
Corynebacterium_jeikeium	CS290	2
Corynebacterium_jeikeium	CS292	8
Corynebacterium_jeikeium	CS293	16
Corynebacterium_jeikeium	CS301	42
Corynebacterium_jeikeium	CS306	30
Corynebacterium_jeikeium	CS308	5
Corynebacterium_jeikeium	CS315	31
Corynebacterium_jeikeium	CS317	270
Corynebacterium_jeikeium	CS322	5
Corynebacterium_jeikeium	CS327	6
Corynebacterium_jeikeium	CS328	110
Corynebacterium_jeikeium	CS330	276
Corynebacterium_jeikeium	CS331	69
Corynebacterium_jeikeium	CS335	38
Corynebacterium_jeikeium	CS338	16
Corynebacterium_jeikeium	CS339	5
Corynebacterium_jeikeium	CS343	8
Corynebacterium_jeikeium	CS344	0
Corynebacterium_jeikeium	CS350	107
Corynebacterium_jeikeium	CS351	209
Corynebacterium_jeikeium	CS361	65
Corynebacterium_jeikeium	CS388	227
Corynebacterium_jeikeium	CS396	21
Corynebacterium_jeikeium	CS405	84
Corynebacterium_jeikeium	CS415	88
Corynebacterium_jeikeium	CS424	500
Corynebacterium_jeikeium	IM293	2
Corynebacterium_jeikeium	IM296	94
Corynebacterium_jeikeium	IM297	9
Corynebacterium_jeikeium	IM300	0
Corynebacterium_jeikeium	IM305	5
Corynebacterium_jeikeium	IM309	112
Corynebacterium_jeikeium	IM310	5
Corynebacterium_jeikeium	IM311	17
Corynebacterium_jeikeium	IM316	14
Corynebacterium_jeikeium	IM320	82
Corynebacterium_jeikeium	IM330	18
Corynebacterium_jeikeium	IM332	61
Corynebacterium_jeikeium	IM340	529
Corynebacterium_jeikeium	IM348	3
Corynebacterium_jeikeium	IM354	1
Corynebacterium_jeikeium	IM356	32
Corynebacterium_jeikeium	IM364	20
Corynebacterium_jeikeium	IM372	10
Corynebacterium_jeikeium	IM374	333
Corynebacterium_jeikeium	IM376	62
Corynebacterium_jeikeium	IM381	34
Corynebacterium_jeikeium	IM382	29
Corynebacterium_jeikeium	IM385	0
