Species	sample	counts
Desulfuromonas_soudanensis	CM317	3
Desulfuromonas_soudanensis	CMCD140	0
Desulfuromonas_soudanensis	CMCD147	16
Desulfuromonas_soudanensis	CMCD152	0
Desulfuromonas_soudanensis	CMCD154	0
Desulfuromonas_soudanensis	CMCD159	3
Desulfuromonas_soudanensis	CMCD161	0
Desulfuromonas_soudanensis	CMCD174	3
Desulfuromonas_soudanensis	CMCD196	0
Desulfuromonas_soudanensis	CMCD198	0
Desulfuromonas_soudanensis	CMCD203	0
Desulfuromonas_soudanensis	CMCD211	1
Desulfuromonas_soudanensis	CMCD227	0
Desulfuromonas_soudanensis	CMCD240	1
Desulfuromonas_soudanensis	CMCD259	0
Desulfuromonas_soudanensis	CMCD270	0
Desulfuromonas_soudanensis	CMCD275	2
Desulfuromonas_soudanensis	CMCD282	0
Desulfuromonas_soudanensis	CMCD286	0
Desulfuromonas_soudanensis	CMCD287	0
Desulfuromonas_soudanensis	CMCD294	0
Desulfuromonas_soudanensis	CMCD327	0
Desulfuromonas_soudanensis	CMCD335	4
Desulfuromonas_soudanensis	CMCD337	3
Desulfuromonas_soudanensis	CMCD357	0
Desulfuromonas_soudanensis	CMCD398	0
Desulfuromonas_soudanensis	CMCD403	0
Desulfuromonas_soudanensis	CMCD422	0
Desulfuromonas_soudanensis	CMCD426	1
Desulfuromonas_soudanensis	CMCD71	0
Desulfuromonas_soudanensis	CMCD72	0
Desulfuromonas_soudanensis	CMCD76	2
Desulfuromonas_soudanensis	CMCD88	1
Desulfuromonas_soudanensis	CMSA256	0
Desulfuromonas_soudanensis	CMSA316	0
Desulfuromonas_soudanensis	CMUC110	1
Desulfuromonas_soudanensis	CMUC192	0
Desulfuromonas_soudanensis	CMUC199	0
Desulfuromonas_soudanensis	CMUC200	0
Desulfuromonas_soudanensis	CMUC208	4
Desulfuromonas_soudanensis	CMUC231	0
Desulfuromonas_soudanensis	CMUC234	0
Desulfuromonas_soudanensis	CMUC285	0
Desulfuromonas_soudanensis	CMUC291	0
Desulfuromonas_soudanensis	CMUC295	2
Desulfuromonas_soudanensis	CMUC299	0
Desulfuromonas_soudanensis	CMUC301	0
Desulfuromonas_soudanensis	CMUC307	0
Desulfuromonas_soudanensis	CMUC313	2
Desulfuromonas_soudanensis	CMUC314	0
Desulfuromonas_soudanensis	CMUC323	0
Desulfuromonas_soudanensis	CMUC324	0
Desulfuromonas_soudanensis	CMUC331	0
Desulfuromonas_soudanensis	CMUC333	1
Desulfuromonas_soudanensis	CMUC334	0
Desulfuromonas_soudanensis	CMUC346	1
Desulfuromonas_soudanensis	CMUC352	0
Desulfuromonas_soudanensis	CMUC360	1
Desulfuromonas_soudanensis	CMUC363	0
Desulfuromonas_soudanensis	CMUC365	0
Desulfuromonas_soudanensis	CMUC366	0
Desulfuromonas_soudanensis	CMUC368	0
Desulfuromonas_soudanensis	CMUC377	2
Desulfuromonas_soudanensis	CMUC379	287
Desulfuromonas_soudanensis	CMUC380	0
Desulfuromonas_soudanensis	CMUC383	4
Desulfuromonas_soudanensis	CMUC394	0
Desulfuromonas_soudanensis	CMUC419	3
Desulfuromonas_soudanensis	CMUC427	0
Desulfuromonas_soudanensis	CMUC428	0
Desulfuromonas_soudanensis	CMUC431	0
Desulfuromonas_soudanensis	CMUC435	1
Desulfuromonas_soudanensis	CMUC439	0
Desulfuromonas_soudanensis	CMUC89	0
Desulfuromonas_soudanensis	CS219	0
Desulfuromonas_soudanensis	CS256	0
Desulfuromonas_soudanensis	CS257	5
Desulfuromonas_soudanensis	CS259	0
Desulfuromonas_soudanensis	CS261	0
Desulfuromonas_soudanensis	CS266	1
Desulfuromonas_soudanensis	CS270	1
Desulfuromonas_soudanensis	CS277	3
Desulfuromonas_soudanensis	CS288	0
Desulfuromonas_soudanensis	CS290	0
Desulfuromonas_soudanensis	CS292	0
Desulfuromonas_soudanensis	CS293	0
Desulfuromonas_soudanensis	CS301	0
Desulfuromonas_soudanensis	CS306	0
Desulfuromonas_soudanensis	CS308	0
Desulfuromonas_soudanensis	CS315	0
Desulfuromonas_soudanensis	CS317	6
Desulfuromonas_soudanensis	CS322	1
Desulfuromonas_soudanensis	CS327	0
Desulfuromonas_soudanensis	CS328	5
Desulfuromonas_soudanensis	CS330	4
Desulfuromonas_soudanensis	CS331	3
Desulfuromonas_soudanensis	CS335	2
Desulfuromonas_soudanensis	CS338	2
Desulfuromonas_soudanensis	CS339	0
Desulfuromonas_soudanensis	CS343	0
Desulfuromonas_soudanensis	CS344	0
Desulfuromonas_soudanensis	CS350	8
Desulfuromonas_soudanensis	CS351	2
Desulfuromonas_soudanensis	CS361	0
Desulfuromonas_soudanensis	CS388	2
Desulfuromonas_soudanensis	CS396	0
Desulfuromonas_soudanensis	CS405	5
Desulfuromonas_soudanensis	CS415	0
Desulfuromonas_soudanensis	CS424	2
Desulfuromonas_soudanensis	IM293	0
Desulfuromonas_soudanensis	IM296	4
Desulfuromonas_soudanensis	IM297	1
Desulfuromonas_soudanensis	IM300	0
Desulfuromonas_soudanensis	IM305	0
Desulfuromonas_soudanensis	IM309	8
Desulfuromonas_soudanensis	IM310	0
Desulfuromonas_soudanensis	IM311	1
Desulfuromonas_soudanensis	IM316	2
Desulfuromonas_soudanensis	IM320	1
Desulfuromonas_soudanensis	IM330	1
Desulfuromonas_soudanensis	IM332	3
Desulfuromonas_soudanensis	IM340	0
Desulfuromonas_soudanensis	IM348	0
Desulfuromonas_soudanensis	IM354	1
Desulfuromonas_soudanensis	IM356	0
Desulfuromonas_soudanensis	IM364	0
Desulfuromonas_soudanensis	IM372	0
Desulfuromonas_soudanensis	IM374	4
Desulfuromonas_soudanensis	IM376	0
Desulfuromonas_soudanensis	IM381	0
Desulfuromonas_soudanensis	IM382	1
Desulfuromonas_soudanensis	IM385	0
Desulfuromonas_soudanensis	IM390	1
Desulfuromonas_soudanensis	IM397	0
Desulfuromonas_soudanensis	IM404	0
Desulfuromonas_soudanensis	IM409	0
Desulfuromonas_soudanensis	IM412	1
Desulfuromonas_soudanensis	IM421	0
Desulfuromonas_soudanensis	IM425	0
Desulfuromonas_soudanensis	IM432	4
Desulfuromonas_soudanensis	IM438	0
Desulfuromonas_soudanensis	IM442	0
Desulfuromonas_soudanensis	IM445	0
Desulfuromonas_soudanensis	IM448	13
Desulfuromonas_soudanensis	IM449	0
Desulfuromonas_soudanensis	IM451	0
Desulfuromonas_soudanensis	IMSA256	0
Desulfuromonas_soudanensis	IMSA276	0
Desulfuromonas_soudanensis	IMSA286	0
Desulfuromonas_soudanensis	IMSA343	1
Desulfuromonas_soudanensis	IS_238	0
Desulfuromonas_soudanensis	IS238	2
Desulfuromonas_soudanensis	IS243	0
Desulfuromonas_soudanensis	IS253	0
Desulfuromonas_soudanensis	IS283	0
Desulfuromonas_soudanensis	IS322	4
Desulfuromonas_soudanensis	IS399	0
Desulfuromonas_soudanensis	IS418	0
Desulfuromonas_soudanensis	IS430	1
Desulfuromonas_soudanensis	IS437	3
Desulfuromonas_soudanensis	IS444	0
Desulfuromonas_soudanensis	R276CMSA	0
Desulfuromonas_soudanensis	R286CMSA	0
Desulfuromonas_soudanensis	R292CMSA	0
Desulfuromonas_soudanensis	R292IMSA	8
Desulfuromonas_soudanensis	R308CMSA	1
Desulfuromonas_soudanensis	R316IMSA	0
Desulfuromonas_soudanensis	R347CMSA	0
Desulfuromonas_soudanensis	R347IMSA	1
Desulfuromonas_soudanensis	R371CMSA	0
Desulfuromonas_soudanensis	SRR10104064	NA
Desulfuromonas_soudanensis	SRR10104065	NA
Desulfuromonas_soudanensis	SRR10104066	NA
Desulfuromonas_soudanensis	SRR10104067	NA
Desulfuromonas_soudanensis	SRR10104068	NA
Desulfuromonas_soudanensis	SRR10104069	NA
Desulfuromonas_soudanensis	SRR10104070	NA
Desulfuromonas_soudanensis	SRR10104071	NA
Desulfuromonas_soudanensis	SRR10104072	NA
Desulfuromonas_soudanensis	SRR10104073	NA
Desulfuromonas_soudanensis	SRR10104074	NA
Desulfuromonas_soudanensis	SRR10104075	NA
Desulfuromonas_soudanensis	SRR10104076	NA
Desulfuromonas_soudanensis	SRR10104077	NA
Desulfuromonas_soudanensis	SRR10104078	NA
Desulfuromonas_soudanensis	SRR10104079	NA
Desulfuromonas_soudanensis	SRR10104080	NA
Desulfuromonas_soudanensis	SRR10104081	NA
Desulfuromonas_soudanensis	SRR10104082	NA
Desulfuromonas_soudanensis	SRR10104083	NA
Desulfuromonas_soudanensis	SRR10104084	NA
