Species	sample	counts
Helicobacter_cetorum	CM317	10
Helicobacter_cetorum	CMCD140	8
Helicobacter_cetorum	CMCD147	24
Helicobacter_cetorum	CMCD152	0
Helicobacter_cetorum	CMCD154	3
Helicobacter_cetorum	CMCD159	62
Helicobacter_cetorum	CMCD161	0
Helicobacter_cetorum	CMCD174	131
Helicobacter_cetorum	CMCD196	2
Helicobacter_cetorum	CMCD198	1
Helicobacter_cetorum	CMCD203	1
Helicobacter_cetorum	CMCD211	0
Helicobacter_cetorum	CMCD227	0
Helicobacter_cetorum	CMCD240	0
Helicobacter_cetorum	CMCD259	0
Helicobacter_cetorum	CMCD270	0
Helicobacter_cetorum	CMCD275	16
Helicobacter_cetorum	CMCD282	4
Helicobacter_cetorum	CMCD286	0
Helicobacter_cetorum	CMCD287	1
Helicobacter_cetorum	CMCD294	0
Helicobacter_cetorum	CMCD327	0
Helicobacter_cetorum	CMCD335	0
Helicobacter_cetorum	CMCD337	2
Helicobacter_cetorum	CMCD357	4
Helicobacter_cetorum	CMCD398	2
Helicobacter_cetorum	CMCD403	15
Helicobacter_cetorum	CMCD422	2
Helicobacter_cetorum	CMCD426	0
Helicobacter_cetorum	CMCD71	0
Helicobacter_cetorum	CMCD72	7
Helicobacter_cetorum	CMCD76	1
Helicobacter_cetorum	CMCD88	0
Helicobacter_cetorum	CMSA256	0
Helicobacter_cetorum	CMSA316	10
Helicobacter_cetorum	CMUC110	0
Helicobacter_cetorum	CMUC192	1
Helicobacter_cetorum	CMUC199	3
Helicobacter_cetorum	CMUC200	0
Helicobacter_cetorum	CMUC208	6
Helicobacter_cetorum	CMUC231	0
Helicobacter_cetorum	CMUC234	0
Helicobacter_cetorum	CMUC285	0
Helicobacter_cetorum	CMUC291	0
Helicobacter_cetorum	CMUC295	2
Helicobacter_cetorum	CMUC299	0
Helicobacter_cetorum	CMUC301	0
Helicobacter_cetorum	CMUC307	4
Helicobacter_cetorum	CMUC313	16
Helicobacter_cetorum	CMUC314	7
Helicobacter_cetorum	CMUC323	7
Helicobacter_cetorum	CMUC324	2
Helicobacter_cetorum	CMUC331	0
Helicobacter_cetorum	CMUC333	2
Helicobacter_cetorum	CMUC334	0
Helicobacter_cetorum	CMUC346	14
Helicobacter_cetorum	CMUC352	12
Helicobacter_cetorum	CMUC360	4
Helicobacter_cetorum	CMUC363	0
Helicobacter_cetorum	CMUC365	12
Helicobacter_cetorum	CMUC366	2
Helicobacter_cetorum	CMUC368	4
Helicobacter_cetorum	CMUC377	2
Helicobacter_cetorum	CMUC379	11
Helicobacter_cetorum	CMUC380	6
Helicobacter_cetorum	CMUC383	5
Helicobacter_cetorum	CMUC394	6
Helicobacter_cetorum	CMUC419	16
