Species	sample	counts
Dyella_thiooxydans	CM317	14
Dyella_thiooxydans	CMCD140	18
Dyella_thiooxydans	CMCD147	66
Dyella_thiooxydans	CMCD152	0
Dyella_thiooxydans	CMCD154	6
Dyella_thiooxydans	CMCD159	45
Dyella_thiooxydans	CMCD161	0
Dyella_thiooxydans	CMCD174	152
Dyella_thiooxydans	CMCD196	0
Dyella_thiooxydans	CMCD198	2
Dyella_thiooxydans	CMCD203	3
Dyella_thiooxydans	CMCD211	0
Dyella_thiooxydans	CMCD227	0
Dyella_thiooxydans	CMCD240	1
Dyella_thiooxydans	CMCD259	0
Dyella_thiooxydans	CMCD270	0
Dyella_thiooxydans	CMCD275	7
Dyella_thiooxydans	CMCD282	0
Dyella_thiooxydans	CMCD286	1
Dyella_thiooxydans	CMCD287	0
Dyella_thiooxydans	CMCD294	7
Dyella_thiooxydans	CMCD327	2
Dyella_thiooxydans	CMCD335	12
Dyella_thiooxydans	CMCD337	2
Dyella_thiooxydans	CMCD357	2
Dyella_thiooxydans	CMCD398	1
Dyella_thiooxydans	CMCD403	3
Dyella_thiooxydans	CMCD422	1
Dyella_thiooxydans	CMCD426	5
Dyella_thiooxydans	CMCD71	1
Dyella_thiooxydans	CMCD72	8
Dyella_thiooxydans	CMCD76	0
Dyella_thiooxydans	CMCD88	0
Dyella_thiooxydans	CMSA256	0
Dyella_thiooxydans	CMSA316	5
Dyella_thiooxydans	CMUC110	0
Dyella_thiooxydans	CMUC192	0
Dyella_thiooxydans	CMUC199	1
Dyella_thiooxydans	CMUC200	0
Dyella_thiooxydans	CMUC208	1
Dyella_thiooxydans	CMUC231	1
Dyella_thiooxydans	CMUC234	2
Dyella_thiooxydans	CMUC285	0
Dyella_thiooxydans	CMUC291	0
Dyella_thiooxydans	CMUC295	0
Dyella_thiooxydans	CMUC299	0
Dyella_thiooxydans	CMUC301	0
Dyella_thiooxydans	CMUC307	0
Dyella_thiooxydans	CMUC313	10
Dyella_thiooxydans	CMUC314	11
Dyella_thiooxydans	CMUC323	11
Dyella_thiooxydans	CMUC324	0
Dyella_thiooxydans	CMUC331	0
Dyella_thiooxydans	CMUC333	9
Dyella_thiooxydans	CMUC334	2
