Species	sample	counts
Phycicoccus_sp._HDW14	CM317	31
Phycicoccus_sp._HDW14	CMCD140	16
Phycicoccus_sp._HDW14	CMCD147	112
Phycicoccus_sp._HDW14	CMCD152	0
Phycicoccus_sp._HDW14	CMCD154	9
Phycicoccus_sp._HDW14	CMCD159	116
Phycicoccus_sp._HDW14	CMCD161	0
Phycicoccus_sp._HDW14	CMCD174	216
Phycicoccus_sp._HDW14	CMCD196	0
Phycicoccus_sp._HDW14	CMCD198	3
Phycicoccus_sp._HDW14	CMCD203	6
Phycicoccus_sp._HDW14	CMCD211	152
Phycicoccus_sp._HDW14	CMCD227	0
Phycicoccus_sp._HDW14	CMCD240	0
Phycicoccus_sp._HDW14	CMCD259	2
Phycicoccus_sp._HDW14	CMCD270	0
Phycicoccus_sp._HDW14	CMCD275	19
Phycicoccus_sp._HDW14	CMCD282	9
Phycicoccus_sp._HDW14	CMCD286	0
Phycicoccus_sp._HDW14	CMCD287	0
Phycicoccus_sp._HDW14	CMCD294	27
Phycicoccus_sp._HDW14	CMCD327	4
Phycicoccus_sp._HDW14	CMCD335	4
Phycicoccus_sp._HDW14	CMCD337	0
Phycicoccus_sp._HDW14	CMCD357	15
Phycicoccus_sp._HDW14	CMCD398	7
Phycicoccus_sp._HDW14	CMCD403	14
Phycicoccus_sp._HDW14	CMCD422	2
Phycicoccus_sp._HDW14	CMCD426	3
Phycicoccus_sp._HDW14	CMCD71	1
Phycicoccus_sp._HDW14	CMCD72	39
Phycicoccus_sp._HDW14	CMCD76	0
Phycicoccus_sp._HDW14	CMCD88	0
Phycicoccus_sp._HDW14	CMSA256	0
Phycicoccus_sp._HDW14	CMSA316	22
Phycicoccus_sp._HDW14	CMUC110	0
Phycicoccus_sp._HDW14	CMUC192	0
Phycicoccus_sp._HDW14	CMUC199	18
Phycicoccus_sp._HDW14	CMUC200	1
Phycicoccus_sp._HDW14	CMUC208	16
Phycicoccus_sp._HDW14	CMUC231	0
Phycicoccus_sp._HDW14	CMUC234	0
Phycicoccus_sp._HDW14	CMUC285	1
Phycicoccus_sp._HDW14	CMUC291	0
Phycicoccus_sp._HDW14	CMUC295	0
Phycicoccus_sp._HDW14	CMUC299	0
Phycicoccus_sp._HDW14	CMUC301	0
Phycicoccus_sp._HDW14	CMUC307	1
Phycicoccus_sp._HDW14	CMUC313	189
Phycicoccus_sp._HDW14	CMUC314	33
Phycicoccus_sp._HDW14	CMUC323	51
Phycicoccus_sp._HDW14	CMUC324	8
Phycicoccus_sp._HDW14	CMUC331	5
Phycicoccus_sp._HDW14	CMUC333	13
Phycicoccus_sp._HDW14	CMUC334	7
Phycicoccus_sp._HDW14	CMUC346	32
Phycicoccus_sp._HDW14	CMUC352	10
Phycicoccus_sp._HDW14	CMUC360	23
Phycicoccus_sp._HDW14	CMUC363	78
Phycicoccus_sp._HDW14	CMUC365	23
Phycicoccus_sp._HDW14	CMUC366	7
Phycicoccus_sp._HDW14	CMUC368	5
Phycicoccus_sp._HDW14	CMUC377	8
Phycicoccus_sp._HDW14	CMUC379	1414
Phycicoccus_sp._HDW14	CMUC380	13
Phycicoccus_sp._HDW14	CMUC383	36
