Species	sample	counts
Actinomyces_naeslundii	CM317	32
Actinomyces_naeslundii	CMCD140	47
Actinomyces_naeslundii	CMCD147	110
Actinomyces_naeslundii	CMCD152	0
Actinomyces_naeslundii	CMCD154	29
Actinomyces_naeslundii	CMCD159	183
Actinomyces_naeslundii	CMCD161	0
Actinomyces_naeslundii	CMCD174	233
Actinomyces_naeslundii	CMCD196	2
Actinomyces_naeslundii	CMCD198	8
Actinomyces_naeslundii	CMCD203	8
Actinomyces_naeslundii	CMCD211	3
Actinomyces_naeslundii	CMCD227	0
Actinomyces_naeslundii	CMCD240	2
Actinomyces_naeslundii	CMCD259	2
Actinomyces_naeslundii	CMCD270	0
Actinomyces_naeslundii	CMCD275	62
Actinomyces_naeslundii	CMCD282	6
Actinomyces_naeslundii	CMCD286	0
Actinomyces_naeslundii	CMCD287	1
Actinomyces_naeslundii	CMCD294	44
Actinomyces_naeslundii	CMCD327	3
Actinomyces_naeslundii	CMCD335	28
Actinomyces_naeslundii	CMCD337	7
Actinomyces_naeslundii	CMCD357	10
Actinomyces_naeslundii	CMCD398	3
Actinomyces_naeslundii	CMCD403	43
Actinomyces_naeslundii	CMCD422	5
Actinomyces_naeslundii	CMCD426	5
Actinomyces_naeslundii	CMCD71	1
Actinomyces_naeslundii	CMCD72	36
Actinomyces_naeslundii	CMCD76	4
Actinomyces_naeslundii	CMCD88	5
Actinomyces_naeslundii	CMSA256	0
Actinomyces_naeslundii	CMSA316	17
Actinomyces_naeslundii	CMUC110	0
Actinomyces_naeslundii	CMUC192	5
Actinomyces_naeslundii	CMUC199	10
Actinomyces_naeslundii	CMUC200	0
Actinomyces_naeslundii	CMUC208	8
Actinomyces_naeslundii	CMUC231	1
Actinomyces_naeslundii	CMUC234	1
Actinomyces_naeslundii	CMUC285	0
Actinomyces_naeslundii	CMUC291	0
Actinomyces_naeslundii	CMUC295	0
Actinomyces_naeslundii	CMUC299	0
Actinomyces_naeslundii	CMUC301	2
Actinomyces_naeslundii	CMUC307	0
Actinomyces_naeslundii	CMUC313	53
Actinomyces_naeslundii	CMUC314	13
Actinomyces_naeslundii	CMUC323	3
Actinomyces_naeslundii	CMUC324	2
Actinomyces_naeslundii	CMUC331	23
Actinomyces_naeslundii	CMUC333	4
Actinomyces_naeslundii	CMUC334	4
Actinomyces_naeslundii	CMUC346	12
Actinomyces_naeslundii	CMUC352	12
Actinomyces_naeslundii	CMUC360	3
Actinomyces_naeslundii	CMUC363	42
Actinomyces_naeslundii	CMUC365	10
Actinomyces_naeslundii	CMUC366	8
Actinomyces_naeslundii	CMUC368	3
Actinomyces_naeslundii	CMUC377	1
Actinomyces_naeslundii	CMUC379	18
Actinomyces_naeslundii	CMUC380	10
Actinomyces_naeslundii	CMUC383	15
Actinomyces_naeslundii	CMUC394	26
Actinomyces_naeslundii	CMUC419	24
Actinomyces_naeslundii	CMUC427	0
Actinomyces_naeslundii	CMUC428	0
Actinomyces_naeslundii	CMUC431	0
Actinomyces_naeslundii	CMUC435	10
Actinomyces_naeslundii	CMUC439	8
Actinomyces_naeslundii	CMUC89	4
Actinomyces_naeslundii	CS219	0
Actinomyces_naeslundii	CS256	0
Actinomyces_naeslundii	CS257	73
Actinomyces_naeslundii	CS259	2
Actinomyces_naeslundii	CS261	11
Actinomyces_naeslundii	CS266	43
Actinomyces_naeslundii	CS270	21
Actinomyces_naeslundii	CS277	34
Actinomyces_naeslundii	CS288	30
Actinomyces_naeslundii	CS290	0
Actinomyces_naeslundii	CS292	10
Actinomyces_naeslundii	CS293	9
Actinomyces_naeslundii	CS301	37
Actinomyces_naeslundii	CS306	33
Actinomyces_naeslundii	CS308	7
Actinomyces_naeslundii	CS315	15
Actinomyces_naeslundii	CS317	137
Actinomyces_naeslundii	CS322	19
Actinomyces_naeslundii	CS327	13
Actinomyces_naeslundii	CS328	2331
Actinomyces_naeslundii	CS330	310
Actinomyces_naeslundii	CS331	43
Actinomyces_naeslundii	CS335	18
Actinomyces_naeslundii	CS338	14
Actinomyces_naeslundii	CS339	2
Actinomyces_naeslundii	CS343	2
Actinomyces_naeslundii	CS344	4
Actinomyces_naeslundii	CS350	51
Actinomyces_naeslundii	CS351	30
Actinomyces_naeslundii	CS361	4
Actinomyces_naeslundii	CS388	24
Actinomyces_naeslundii	CS396	5
Actinomyces_naeslundii	CS405	3
Actinomyces_naeslundii	CS415	108
Actinomyces_naeslundii	CS424	43
Actinomyces_naeslundii	IM293	1
Actinomyces_naeslundii	IM296	110
Actinomyces_naeslundii	IM297	10
Actinomyces_naeslundii	IM300	0
Actinomyces_naeslundii	IM305	4
Actinomyces_naeslundii	IM309	33
Actinomyces_naeslundii	IM310	10
Actinomyces_naeslundii	IM311	14
Actinomyces_naeslundii	IM316	21
Actinomyces_naeslundii	IM320	20
Actinomyces_naeslundii	IM330	14
Actinomyces_naeslundii	IM332	50
Actinomyces_naeslundii	IM340	153
Actinomyces_naeslundii	IM348	10
Actinomyces_naeslundii	IM354	1
Actinomyces_naeslundii	IM356	11
Actinomyces_naeslundii	IM364	16
Actinomyces_naeslundii	IM372	11
Actinomyces_naeslundii	IM374	184
Actinomyces_naeslundii	IM376	20
Actinomyces_naeslundii	IM381	71
Actinomyces_naeslundii	IM382	25
Actinomyces_naeslundii	IM385	2
Actinomyces_naeslundii	IM390	44
Actinomyces_naeslundii	IM397	17
Actinomyces_naeslundii	IM404	2
Actinomyces_naeslundii	IM409	13
Actinomyces_naeslundii	IM412	115
Actinomyces_naeslundii	IM421	16
Actinomyces_naeslundii	IM425	110
Actinomyces_naeslundii	IM432	1
Actinomyces_naeslundii	IM438	2
