Species	sample	counts
Truepera_radiovictrix	CM317	46
Truepera_radiovictrix	CMCD140	33
Truepera_radiovictrix	CMCD147	145
Truepera_radiovictrix	CMCD152	2
Truepera_radiovictrix	CMCD154	25
Truepera_radiovictrix	CMCD159	209
Truepera_radiovictrix	CMCD161	1
Truepera_radiovictrix	CMCD174	118
Truepera_radiovictrix	CMCD196	0
Truepera_radiovictrix	CMCD198	14
Truepera_radiovictrix	CMCD203	13
Truepera_radiovictrix	CMCD211	5
Truepera_radiovictrix	CMCD227	5
Truepera_radiovictrix	CMCD240	0
Truepera_radiovictrix	CMCD259	6
Truepera_radiovictrix	CMCD270	0
Truepera_radiovictrix	CMCD275	13
Truepera_radiovictrix	CMCD282	0
Truepera_radiovictrix	CMCD286	0
Truepera_radiovictrix	CMCD287	0
Truepera_radiovictrix	CMCD294	8
Truepera_radiovictrix	CMCD327	0
Truepera_radiovictrix	CMCD335	16
Truepera_radiovictrix	CMCD337	2
Truepera_radiovictrix	CMCD357	7
Truepera_radiovictrix	CMCD398	2
Truepera_radiovictrix	CMCD403	20
Truepera_radiovictrix	CMCD422	3
Truepera_radiovictrix	CMCD426	4
Truepera_radiovictrix	CMCD71	5
Truepera_radiovictrix	CMCD72	29
Truepera_radiovictrix	CMCD76	8
Truepera_radiovictrix	CMCD88	1
Truepera_radiovictrix	CMSA256	1
Truepera_radiovictrix	CMSA316	17
Truepera_radiovictrix	CMUC110	28
Truepera_radiovictrix	CMUC192	0
Truepera_radiovictrix	CMUC199	24
Truepera_radiovictrix	CMUC200	1
Truepera_radiovictrix	CMUC208	17
Truepera_radiovictrix	CMUC231	4
Truepera_radiovictrix	CMUC234	0
Truepera_radiovictrix	CMUC285	2
Truepera_radiovictrix	CMUC291	12
Truepera_radiovictrix	CMUC295	0
Truepera_radiovictrix	CMUC299	2
Truepera_radiovictrix	CMUC301	0
Truepera_radiovictrix	CMUC307	4
Truepera_radiovictrix	CMUC313	1935
Truepera_radiovictrix	CMUC314	49
Truepera_radiovictrix	CMUC323	99
Truepera_radiovictrix	CMUC324	13
Truepera_radiovictrix	CMUC331	10
Truepera_radiovictrix	CMUC333	34
Truepera_radiovictrix	CMUC334	38
Truepera_radiovictrix	CMUC346	117
Truepera_radiovictrix	CMUC352	41
Truepera_radiovictrix	CMUC360	59
Truepera_radiovictrix	CMUC363	155
Truepera_radiovictrix	CMUC365	32
Truepera_radiovictrix	CMUC366	7
Truepera_radiovictrix	CMUC368	11
Truepera_radiovictrix	CMUC377	32
Truepera_radiovictrix	CMUC379	118
Truepera_radiovictrix	CMUC380	10
