Species	sample	counts
Streptomyces_viridifaciens	CM317	2
Streptomyces_viridifaciens	CMCD140	3
Streptomyces_viridifaciens	CMCD147	30
Streptomyces_viridifaciens	CMCD152	0
Streptomyces_viridifaciens	CMCD154	0
Streptomyces_viridifaciens	CMCD159	19
Streptomyces_viridifaciens	CMCD161	0
Streptomyces_viridifaciens	CMCD174	44
Streptomyces_viridifaciens	CMCD196	0
Streptomyces_viridifaciens	CMCD198	2
Streptomyces_viridifaciens	CMCD203	1
Streptomyces_viridifaciens	CMCD211	0
Streptomyces_viridifaciens	CMCD227	0
Streptomyces_viridifaciens	CMCD240	0
Streptomyces_viridifaciens	CMCD259	0
Streptomyces_viridifaciens	CMCD270	0
Streptomyces_viridifaciens	CMCD275	0
Streptomyces_viridifaciens	CMCD282	0
Streptomyces_viridifaciens	CMCD286	0
Streptomyces_viridifaciens	CMCD287	0
Streptomyces_viridifaciens	CMCD294	12
Streptomyces_viridifaciens	CMCD327	2
Streptomyces_viridifaciens	CMCD335	0
Streptomyces_viridifaciens	CMCD337	1
Streptomyces_viridifaciens	CMCD357	0
Streptomyces_viridifaciens	CMCD398	1
Streptomyces_viridifaciens	CMCD403	5
Streptomyces_viridifaciens	CMCD422	0
Streptomyces_viridifaciens	CMCD426	1
Streptomyces_viridifaciens	CMCD71	0
Streptomyces_viridifaciens	CMCD72	4
Streptomyces_viridifaciens	CMCD76	0
Streptomyces_viridifaciens	CMCD88	0
Streptomyces_viridifaciens	CMSA256	0
Streptomyces_viridifaciens	CMSA316	10
Streptomyces_viridifaciens	CMUC110	0
Streptomyces_viridifaciens	CMUC192	0
Streptomyces_viridifaciens	CMUC199	0
Streptomyces_viridifaciens	CMUC200	1
Streptomyces_viridifaciens	CMUC208	3
Streptomyces_viridifaciens	CMUC231	0
Streptomyces_viridifaciens	CMUC234	0
Streptomyces_viridifaciens	CMUC285	0
Streptomyces_viridifaciens	CMUC291	0
Streptomyces_viridifaciens	CMUC295	2
Streptomyces_viridifaciens	CMUC299	0
Streptomyces_viridifaciens	CMUC301	0
Streptomyces_viridifaciens	CMUC307	0
Streptomyces_viridifaciens	CMUC313	15
Streptomyces_viridifaciens	CMUC314	11
Streptomyces_viridifaciens	CMUC323	2
Streptomyces_viridifaciens	CMUC324	0
Streptomyces_viridifaciens	CMUC331	0
Streptomyces_viridifaciens	CMUC333	1
Streptomyces_viridifaciens	CMUC334	2
Streptomyces_viridifaciens	CMUC346	1
Streptomyces_viridifaciens	CMUC352	5
Streptomyces_viridifaciens	CMUC360	2
Streptomyces_viridifaciens	CMUC363	0
Streptomyces_viridifaciens	CMUC365	6
Streptomyces_viridifaciens	CMUC366	0
Streptomyces_viridifaciens	CMUC368	1
Streptomyces_viridifaciens	CMUC377	1
Streptomyces_viridifaciens	CMUC379	21
Streptomyces_viridifaciens	CMUC380	0
Streptomyces_viridifaciens	CMUC383	8
Streptomyces_viridifaciens	CMUC394	1
Streptomyces_viridifaciens	CMUC419	12
Streptomyces_viridifaciens	CMUC427	1
Streptomyces_viridifaciens	CMUC428	1
Streptomyces_viridifaciens	CMUC431	1
Streptomyces_viridifaciens	CMUC435	2
Streptomyces_viridifaciens	CMUC439	5
Streptomyces_viridifaciens	CMUC89	0
Streptomyces_viridifaciens	CS219	0
Streptomyces_viridifaciens	CS256	0
Streptomyces_viridifaciens	CS257	13
Streptomyces_viridifaciens	CS259	0
Streptomyces_viridifaciens	CS261	1
Streptomyces_viridifaciens	CS266	0
Streptomyces_viridifaciens	CS270	4
Streptomyces_viridifaciens	CS277	7
Streptomyces_viridifaciens	CS288	8
Streptomyces_viridifaciens	CS290	0
Streptomyces_viridifaciens	CS292	0
Streptomyces_viridifaciens	CS293	0
Streptomyces_viridifaciens	CS301	6
Streptomyces_viridifaciens	CS306	3
Streptomyces_viridifaciens	CS308	1
Streptomyces_viridifaciens	CS315	22
Streptomyces_viridifaciens	CS317	56
Streptomyces_viridifaciens	CS322	0
Streptomyces_viridifaciens	CS327	1
Streptomyces_viridifaciens	CS328	26
Streptomyces_viridifaciens	CS330	117
Streptomyces_viridifaciens	CS331	12
Streptomyces_viridifaciens	CS335	16
Streptomyces_viridifaciens	CS338	0
Streptomyces_viridifaciens	CS339	0
Streptomyces_viridifaciens	CS343	2
Streptomyces_viridifaciens	CS344	2
Streptomyces_viridifaciens	CS350	28
Streptomyces_viridifaciens	CS351	0
Streptomyces_viridifaciens	CS361	2
Streptomyces_viridifaciens	CS388	3
Streptomyces_viridifaciens	CS396	0
Streptomyces_viridifaciens	CS405	0
Streptomyces_viridifaciens	CS415	24
Streptomyces_viridifaciens	CS424	6
Streptomyces_viridifaciens	IM293	0
Streptomyces_viridifaciens	IM296	22
Streptomyces_viridifaciens	IM297	6
Streptomyces_viridifaciens	IM300	0
Streptomyces_viridifaciens	IM305	4
Streptomyces_viridifaciens	IM309	0
Streptomyces_viridifaciens	IM310	5
Streptomyces_viridifaciens	IM311	3
Streptomyces_viridifaciens	IM316	13
Streptomyces_viridifaciens	IM320	14
Streptomyces_viridifaciens	IM330	5
Streptomyces_viridifaciens	IM332	9
Streptomyces_viridifaciens	IM340	27
Streptomyces_viridifaciens	IM348	0
Streptomyces_viridifaciens	IM354	0
Streptomyces_viridifaciens	IM356	11
Streptomyces_viridifaciens	IM364	3
Streptomyces_viridifaciens	IM372	1
Streptomyces_viridifaciens	IM374	41
Streptomyces_viridifaciens	IM376	0
Streptomyces_viridifaciens	IM381	5
Streptomyces_viridifaciens	IM382	13
Streptomyces_viridifaciens	IM385	0
Streptomyces_viridifaciens	IM390	3
Streptomyces_viridifaciens	IM397	0
Streptomyces_viridifaciens	IM404	0
Streptomyces_viridifaciens	IM409	0
Streptomyces_viridifaciens	IM412	8
Streptomyces_viridifaciens	IM421	2
Streptomyces_viridifaciens	IM425	61
Streptomyces_viridifaciens	IM432	0
Streptomyces_viridifaciens	IM438	0
Streptomyces_viridifaciens	IM442	0
Streptomyces_viridifaciens	IM445	0
Streptomyces_viridifaciens	IM448	7
Streptomyces_viridifaciens	IM449	1
Streptomyces_viridifaciens	IM451	0
Streptomyces_viridifaciens	IMSA256	0
Streptomyces_viridifaciens	IMSA276	0
Streptomyces_viridifaciens	IMSA286	0
Streptomyces_viridifaciens	IMSA343	5
Streptomyces_viridifaciens	IS_238	0
Streptomyces_viridifaciens	IS238	3
Streptomyces_viridifaciens	IS243	0
Streptomyces_viridifaciens	IS253	0
Streptomyces_viridifaciens	IS283	0
Streptomyces_viridifaciens	IS322	3
Streptomyces_viridifaciens	IS399	0
Streptomyces_viridifaciens	IS418	12
Streptomyces_viridifaciens	IS430	1
Streptomyces_viridifaciens	IS437	3
Streptomyces_viridifaciens	IS444	1
Streptomyces_viridifaciens	R276CMSA	0
Streptomyces_viridifaciens	R286CMSA	0
Streptomyces_viridifaciens	R292CMSA	0
Streptomyces_viridifaciens	R292IMSA	33
Streptomyces_viridifaciens	R308CMSA	5
Streptomyces_viridifaciens	R316IMSA	1
Streptomyces_viridifaciens	R347CMSA	4
Streptomyces_viridifaciens	R347IMSA	2
Streptomyces_viridifaciens	R371CMSA	3
Streptomyces_viridifaciens	SRR10104064	NA
Streptomyces_viridifaciens	SRR10104065	NA
