Species	sample	counts
Streptomyces_venezuelae	CM317	52
Streptomyces_venezuelae	CMCD140	25
Streptomyces_venezuelae	CMCD147	99
Streptomyces_venezuelae	CMCD152	1
Streptomyces_venezuelae	CMCD154	20
Streptomyces_venezuelae	CMCD159	218
Streptomyces_venezuelae	CMCD161	1
Streptomyces_venezuelae	CMCD174	290
Streptomyces_venezuelae	CMCD196	5
Streptomyces_venezuelae	CMCD198	15
Streptomyces_venezuelae	CMCD203	7
Streptomyces_venezuelae	CMCD211	1
Streptomyces_venezuelae	CMCD227	0
Streptomyces_venezuelae	CMCD240	0
Streptomyces_venezuelae	CMCD259	3
Streptomyces_venezuelae	CMCD270	10
Streptomyces_venezuelae	CMCD275	29
Streptomyces_venezuelae	CMCD282	13
Streptomyces_venezuelae	CMCD286	0
Streptomyces_venezuelae	CMCD287	2
Streptomyces_venezuelae	CMCD294	18
Streptomyces_venezuelae	CMCD327	16
Streptomyces_venezuelae	CMCD335	28
Streptomyces_venezuelae	CMCD337	9
Streptomyces_venezuelae	CMCD357	7
Streptomyces_venezuelae	CMCD398	4
Streptomyces_venezuelae	CMCD403	20
Streptomyces_venezuelae	CMCD422	10
Streptomyces_venezuelae	CMCD426	4
Streptomyces_venezuelae	CMCD71	11
Streptomyces_venezuelae	CMCD72	32
Streptomyces_venezuelae	CMCD76	2
Streptomyces_venezuelae	CMCD88	2
Streptomyces_venezuelae	CMSA256	4
Streptomyces_venezuelae	CMSA316	46
Streptomyces_venezuelae	CMUC110	1
Streptomyces_venezuelae	CMUC192	1
Streptomyces_venezuelae	CMUC199	3
Streptomyces_venezuelae	CMUC200	4
Streptomyces_venezuelae	CMUC208	2
Streptomyces_venezuelae	CMUC231	3
Streptomyces_venezuelae	CMUC234	2
Streptomyces_venezuelae	CMUC285	1
Streptomyces_venezuelae	CMUC291	2
Streptomyces_venezuelae	CMUC295	1
Streptomyces_venezuelae	CMUC299	1
Streptomyces_venezuelae	CMUC301	0
Streptomyces_venezuelae	CMUC307	0
Streptomyces_venezuelae	CMUC313	26
Streptomyces_venezuelae	CMUC314	32
Streptomyces_venezuelae	CMUC323	12
Streptomyces_venezuelae	CMUC324	14
Streptomyces_venezuelae	CMUC331	1
Streptomyces_venezuelae	CMUC333	5
Streptomyces_venezuelae	CMUC334	7
Streptomyces_venezuelae	CMUC346	70
Streptomyces_venezuelae	CMUC352	10
Streptomyces_venezuelae	CMUC360	21
Streptomyces_venezuelae	CMUC363	37
Streptomyces_venezuelae	CMUC365	20
Streptomyces_venezuelae	CMUC366	5
Streptomyces_venezuelae	CMUC368	7
Streptomyces_venezuelae	CMUC377	17
