Species	sample	counts
Marinobacter_fonticola	CM317	3
Marinobacter_fonticola	CMCD140	2
Marinobacter_fonticola	CMCD147	10
Marinobacter_fonticola	CMCD152	0
Marinobacter_fonticola	CMCD154	1
Marinobacter_fonticola	CMCD159	72
Marinobacter_fonticola	CMCD161	1
Marinobacter_fonticola	CMCD174	31
Marinobacter_fonticola	CMCD196	0
Marinobacter_fonticola	CMCD198	3
Marinobacter_fonticola	CMCD203	0
Marinobacter_fonticola	CMCD211	0
Marinobacter_fonticola	CMCD227	0
Marinobacter_fonticola	CMCD240	0
Marinobacter_fonticola	CMCD259	0
Marinobacter_fonticola	CMCD270	0
Marinobacter_fonticola	CMCD275	6
Marinobacter_fonticola	CMCD282	2
Marinobacter_fonticola	CMCD286	0
Marinobacter_fonticola	CMCD287	0
Marinobacter_fonticola	CMCD294	5
Marinobacter_fonticola	CMCD327	1
Marinobacter_fonticola	CMCD335	4
Marinobacter_fonticola	CMCD337	0
Marinobacter_fonticola	CMCD357	0
Marinobacter_fonticola	CMCD398	0
Marinobacter_fonticola	CMCD403	3
Marinobacter_fonticola	CMCD422	1
Marinobacter_fonticola	CMCD426	2
Marinobacter_fonticola	CMCD71	1
Marinobacter_fonticola	CMCD72	5
Marinobacter_fonticola	CMCD76	0
Marinobacter_fonticola	CMCD88	0
Marinobacter_fonticola	CMSA256	0
Marinobacter_fonticola	CMSA316	7
Marinobacter_fonticola	CMUC110	0
Marinobacter_fonticola	CMUC192	1
Marinobacter_fonticola	CMUC199	1
Marinobacter_fonticola	CMUC200	0
Marinobacter_fonticola	CMUC208	0
Marinobacter_fonticola	CMUC231	0
Marinobacter_fonticola	CMUC234	0
Marinobacter_fonticola	CMUC285	0
Marinobacter_fonticola	CMUC291	1
Marinobacter_fonticola	CMUC295	0
Marinobacter_fonticola	CMUC299	0
Marinobacter_fonticola	CMUC301	0
Marinobacter_fonticola	CMUC307	0
Marinobacter_fonticola	CMUC313	3
Marinobacter_fonticola	CMUC314	6
