Species	sample	counts
Cupriavidus_oxalaticus	CM317	173
Cupriavidus_oxalaticus	CMCD140	202
Cupriavidus_oxalaticus	CMCD147	511
Cupriavidus_oxalaticus	CMCD152	35
Cupriavidus_oxalaticus	CMCD154	109
Cupriavidus_oxalaticus	CMCD159	543
Cupriavidus_oxalaticus	CMCD161	23
Cupriavidus_oxalaticus	CMCD174	1281
Cupriavidus_oxalaticus	CMCD196	377
Cupriavidus_oxalaticus	CMCD198	123
Cupriavidus_oxalaticus	CMCD203	61
Cupriavidus_oxalaticus	CMCD211	20
Cupriavidus_oxalaticus	CMCD227	25
Cupriavidus_oxalaticus	CMCD240	20
Cupriavidus_oxalaticus	CMCD259	18
Cupriavidus_oxalaticus	CMCD270	29
Cupriavidus_oxalaticus	CMCD275	175
Cupriavidus_oxalaticus	CMCD282	180
Cupriavidus_oxalaticus	CMCD286	26
Cupriavidus_oxalaticus	CMCD287	25
Cupriavidus_oxalaticus	CMCD294	185
Cupriavidus_oxalaticus	CMCD327	44
Cupriavidus_oxalaticus	CMCD335	115
Cupriavidus_oxalaticus	CMCD337	34
Cupriavidus_oxalaticus	CMCD357	31
Cupriavidus_oxalaticus	CMCD398	66
Cupriavidus_oxalaticus	CMCD403	117
Cupriavidus_oxalaticus	CMCD422	35
Cupriavidus_oxalaticus	CMCD426	79
Cupriavidus_oxalaticus	CMCD71	73
Cupriavidus_oxalaticus	CMCD72	109
Cupriavidus_oxalaticus	CMCD76	17
Cupriavidus_oxalaticus	CMCD88	53
Cupriavidus_oxalaticus	CMSA256	25
Cupriavidus_oxalaticus	CMSA316	153
Cupriavidus_oxalaticus	CMUC110	43
Cupriavidus_oxalaticus	CMUC192	65
Cupriavidus_oxalaticus	CMUC199	57
Cupriavidus_oxalaticus	CMUC200	78
Cupriavidus_oxalaticus	CMUC208	94
Cupriavidus_oxalaticus	CMUC231	26
Cupriavidus_oxalaticus	CMUC234	43
Cupriavidus_oxalaticus	CMUC285	49
Cupriavidus_oxalaticus	CMUC291	49
Cupriavidus_oxalaticus	CMUC295	19
Cupriavidus_oxalaticus	CMUC299	23
Cupriavidus_oxalaticus	CMUC301	43
Cupriavidus_oxalaticus	CMUC307	51
Cupriavidus_oxalaticus	CMUC313	156
Cupriavidus_oxalaticus	CMUC314	135
Cupriavidus_oxalaticus	CMUC323	66
Cupriavidus_oxalaticus	CMUC324	80
Cupriavidus_oxalaticus	CMUC331	131
Cupriavidus_oxalaticus	CMUC333	96
Cupriavidus_oxalaticus	CMUC334	44
Cupriavidus_oxalaticus	CMUC346	165
Cupriavidus_oxalaticus	CMUC352	71
Cupriavidus_oxalaticus	CMUC360	119
Cupriavidus_oxalaticus	CMUC363	181
Cupriavidus_oxalaticus	CMUC365	98
Cupriavidus_oxalaticus	CMUC366	46
Cupriavidus_oxalaticus	CMUC368	24
Cupriavidus_oxalaticus	CMUC377	55
Cupriavidus_oxalaticus	CMUC379	244
Cupriavidus_oxalaticus	CMUC380	53
Cupriavidus_oxalaticus	CMUC383	182
Cupriavidus_oxalaticus	CMUC394	135
Cupriavidus_oxalaticus	CMUC419	169
Cupriavidus_oxalaticus	CMUC427	41
Cupriavidus_oxalaticus	CMUC428	20
Cupriavidus_oxalaticus	CMUC431	29
Cupriavidus_oxalaticus	CMUC435	63
Cupriavidus_oxalaticus	CMUC439	25
Cupriavidus_oxalaticus	CMUC89	26
Cupriavidus_oxalaticus	CS219	33
Cupriavidus_oxalaticus	CS256	5
Cupriavidus_oxalaticus	CS257	272
Cupriavidus_oxalaticus	CS259	49
Cupriavidus_oxalaticus	CS261	73
Cupriavidus_oxalaticus	CS266	423
Cupriavidus_oxalaticus	CS270	96
Cupriavidus_oxalaticus	CS277	186
Cupriavidus_oxalaticus	CS288	140
Cupriavidus_oxalaticus	CS290	41
Cupriavidus_oxalaticus	CS292	40
Cupriavidus_oxalaticus	CS293	108
Cupriavidus_oxalaticus	CS301	148
Cupriavidus_oxalaticus	CS306	149
Cupriavidus_oxalaticus	CS308	78
Cupriavidus_oxalaticus	CS315	120
Cupriavidus_oxalaticus	CS317	893
Cupriavidus_oxalaticus	CS322	70
Cupriavidus_oxalaticus	CS327	54
Cupriavidus_oxalaticus	CS328	393
Cupriavidus_oxalaticus	CS330	1259
Cupriavidus_oxalaticus	CS331	286
Cupriavidus_oxalaticus	CS335	150
Cupriavidus_oxalaticus	CS338	81
Cupriavidus_oxalaticus	CS339	39
Cupriavidus_oxalaticus	CS343	47
Cupriavidus_oxalaticus	CS344	55
Cupriavidus_oxalaticus	CS350	356
Cupriavidus_oxalaticus	CS351	159
Cupriavidus_oxalaticus	CS361	98
Cupriavidus_oxalaticus	CS388	239
Cupriavidus_oxalaticus	CS396	90
Cupriavidus_oxalaticus	CS405	129
Cupriavidus_oxalaticus	CS415	328
Cupriavidus_oxalaticus	CS424	196
Cupriavidus_oxalaticus	IM293	45
Cupriavidus_oxalaticus	IM296	288
Cupriavidus_oxalaticus	IM297	91
Cupriavidus_oxalaticus	IM300	47
Cupriavidus_oxalaticus	IM305	48
Cupriavidus_oxalaticus	IM309	240
Cupriavidus_oxalaticus	IM310	73
Cupriavidus_oxalaticus	IM311	165
Cupriavidus_oxalaticus	IM316	92
Cupriavidus_oxalaticus	IM320	111
Cupriavidus_oxalaticus	IM330	42
Cupriavidus_oxalaticus	IM332	243
Cupriavidus_oxalaticus	IM340	654
Cupriavidus_oxalaticus	IM348	33
Cupriavidus_oxalaticus	IM354	9
Cupriavidus_oxalaticus	IM356	98
Cupriavidus_oxalaticus	IM364	82
Cupriavidus_oxalaticus	IM372	113
Cupriavidus_oxalaticus	IM374	644
Cupriavidus_oxalaticus	IM376	162
Cupriavidus_oxalaticus	IM381	111
Cupriavidus_oxalaticus	IM382	161
Cupriavidus_oxalaticus	IM385	19
Cupriavidus_oxalaticus	IM390	230
Cupriavidus_oxalaticus	IM397	115
Cupriavidus_oxalaticus	IM404	53
Cupriavidus_oxalaticus	IM409	45
Cupriavidus_oxalaticus	IM412	45
Cupriavidus_oxalaticus	IM421	79
Cupriavidus_oxalaticus	IM425	327
Cupriavidus_oxalaticus	IM432	97
Cupriavidus_oxalaticus	IM438	20
Cupriavidus_oxalaticus	IM442	59
Cupriavidus_oxalaticus	IM445	27
Cupriavidus_oxalaticus	IM448	405
Cupriavidus_oxalaticus	IM449	39
Cupriavidus_oxalaticus	IM451	85
Cupriavidus_oxalaticus	IMSA256	24
Cupriavidus_oxalaticus	IMSA276	32
Cupriavidus_oxalaticus	IMSA286	43
Cupriavidus_oxalaticus	IMSA343	288
Cupriavidus_oxalaticus	IS_238	25
Cupriavidus_oxalaticus	IS238	180
Cupriavidus_oxalaticus	IS243	38
Cupriavidus_oxalaticus	IS253	21
Cupriavidus_oxalaticus	IS283	41
Cupriavidus_oxalaticus	IS322	88
Cupriavidus_oxalaticus	IS399	25
Cupriavidus_oxalaticus	IS418	107
Cupriavidus_oxalaticus	IS430	28
Cupriavidus_oxalaticus	IS437	58
Cupriavidus_oxalaticus	IS444	30
Cupriavidus_oxalaticus	R276CMSA	68
Cupriavidus_oxalaticus	R286CMSA	18
Cupriavidus_oxalaticus	R292CMSA	33
Cupriavidus_oxalaticus	R292IMSA	592
Cupriavidus_oxalaticus	R308CMSA	123
Cupriavidus_oxalaticus	R316IMSA	80
Cupriavidus_oxalaticus	R347CMSA	196
Cupriavidus_oxalaticus	R347IMSA	125
Cupriavidus_oxalaticus	R371CMSA	82
Cupriavidus_oxalaticus	SRR10104064	NA
Cupriavidus_oxalaticus	SRR10104065	NA
Cupriavidus_oxalaticus	SRR10104066	NA
Cupriavidus_oxalaticus	SRR10104067	NA
