Species	sample	counts
Algibacter_alginicilyticus	CM317	0
Algibacter_alginicilyticus	CMCD140	0
Algibacter_alginicilyticus	CMCD147	0
Algibacter_alginicilyticus	CMCD152	3
Algibacter_alginicilyticus	CMCD154	0
Algibacter_alginicilyticus	CMCD159	0
Algibacter_alginicilyticus	CMCD161	0
Algibacter_alginicilyticus	CMCD174	0
Algibacter_alginicilyticus	CMCD196	1
Algibacter_alginicilyticus	CMCD198	0
Algibacter_alginicilyticus	CMCD203	4
Algibacter_alginicilyticus	CMCD211	0
Algibacter_alginicilyticus	CMCD227	2
Algibacter_alginicilyticus	CMCD240	5
Algibacter_alginicilyticus	CMCD259	1
Algibacter_alginicilyticus	CMCD270	2
Algibacter_alginicilyticus	CMCD275	3
Algibacter_alginicilyticus	CMCD282	0
Algibacter_alginicilyticus	CMCD286	1
Algibacter_alginicilyticus	CMCD287	2
Algibacter_alginicilyticus	CMCD294	0
Algibacter_alginicilyticus	CMCD327	0
Algibacter_alginicilyticus	CMCD335	0
Algibacter_alginicilyticus	CMCD337	3
Algibacter_alginicilyticus	CMCD357	0
Algibacter_alginicilyticus	CMCD398	0
Algibacter_alginicilyticus	CMCD403	1
Algibacter_alginicilyticus	CMCD422	1
Algibacter_alginicilyticus	CMCD426	0
Algibacter_alginicilyticus	CMCD71	0
Algibacter_alginicilyticus	CMCD72	1
Algibacter_alginicilyticus	CMCD76	2
Algibacter_alginicilyticus	CMCD88	3
Algibacter_alginicilyticus	CMSA256	2
Algibacter_alginicilyticus	CMSA316	0
Algibacter_alginicilyticus	CMUC110	0
Algibacter_alginicilyticus	CMUC192	0
Algibacter_alginicilyticus	CMUC199	0
Algibacter_alginicilyticus	CMUC200	0
Algibacter_alginicilyticus	CMUC208	0
Algibacter_alginicilyticus	CMUC231	0
Algibacter_alginicilyticus	CMUC234	2
Algibacter_alginicilyticus	CMUC285	0
Algibacter_alginicilyticus	CMUC291	0
Algibacter_alginicilyticus	CMUC295	0
Algibacter_alginicilyticus	CMUC299	2
Algibacter_alginicilyticus	CMUC301	4
Algibacter_alginicilyticus	CMUC307	0
Algibacter_alginicilyticus	CMUC313	0
Algibacter_alginicilyticus	CMUC314	0
Algibacter_alginicilyticus	CMUC323	0
Algibacter_alginicilyticus	CMUC324	2
Algibacter_alginicilyticus	CMUC331	0
Algibacter_alginicilyticus	CMUC333	0
Algibacter_alginicilyticus	CMUC334	0
Algibacter_alginicilyticus	CMUC346	0
Algibacter_alginicilyticus	CMUC352	3
Algibacter_alginicilyticus	CMUC360	2
Algibacter_alginicilyticus	CMUC363	0
