Species	sample	counts
Paenibacillus_naphthalenovorans	CM317	1
Paenibacillus_naphthalenovorans	CMCD140	4
Paenibacillus_naphthalenovorans	CMCD147	0
Paenibacillus_naphthalenovorans	CMCD152	0
Paenibacillus_naphthalenovorans	CMCD154	0
Paenibacillus_naphthalenovorans	CMCD159	0
Paenibacillus_naphthalenovorans	CMCD161	0
Paenibacillus_naphthalenovorans	CMCD174	4
Paenibacillus_naphthalenovorans	CMCD196	0
Paenibacillus_naphthalenovorans	CMCD198	0
Paenibacillus_naphthalenovorans	CMCD203	0
Paenibacillus_naphthalenovorans	CMCD211	0
Paenibacillus_naphthalenovorans	CMCD227	0
Paenibacillus_naphthalenovorans	CMCD240	0
Paenibacillus_naphthalenovorans	CMCD259	0
Paenibacillus_naphthalenovorans	CMCD270	0
Paenibacillus_naphthalenovorans	CMCD275	2
Paenibacillus_naphthalenovorans	CMCD282	0
Paenibacillus_naphthalenovorans	CMCD286	0
Paenibacillus_naphthalenovorans	CMCD287	0
Paenibacillus_naphthalenovorans	CMCD294	0
Paenibacillus_naphthalenovorans	CMCD327	3
Paenibacillus_naphthalenovorans	CMCD335	6
Paenibacillus_naphthalenovorans	CMCD337	0
Paenibacillus_naphthalenovorans	CMCD357	2
Paenibacillus_naphthalenovorans	CMCD398	0
Paenibacillus_naphthalenovorans	CMCD403	4
Paenibacillus_naphthalenovorans	CMCD422	0
Paenibacillus_naphthalenovorans	CMCD426	1
Paenibacillus_naphthalenovorans	CMCD71	0
Paenibacillus_naphthalenovorans	CMCD72	0
Paenibacillus_naphthalenovorans	CMCD76	0
Paenibacillus_naphthalenovorans	CMCD88	0
Paenibacillus_naphthalenovorans	CMSA256	1
Paenibacillus_naphthalenovorans	CMSA316	1
Paenibacillus_naphthalenovorans	CMUC110	0
Paenibacillus_naphthalenovorans	CMUC192	0
Paenibacillus_naphthalenovorans	CMUC199	2
Paenibacillus_naphthalenovorans	CMUC200	0
Paenibacillus_naphthalenovorans	CMUC208	0
Paenibacillus_naphthalenovorans	CMUC231	1
Paenibacillus_naphthalenovorans	CMUC234	0
Paenibacillus_naphthalenovorans	CMUC285	0
Paenibacillus_naphthalenovorans	CMUC291	0
Paenibacillus_naphthalenovorans	CMUC295	0
Paenibacillus_naphthalenovorans	CMUC299	0
