Species	sample	counts
Raoultella_electrica	CM317	4
Raoultella_electrica	CMCD140	4
Raoultella_electrica	CMCD147	13
Raoultella_electrica	CMCD152	0
Raoultella_electrica	CMCD154	3
Raoultella_electrica	CMCD159	48
Raoultella_electrica	CMCD161	0
Raoultella_electrica	CMCD174	10
Raoultella_electrica	CMCD196	0
Raoultella_electrica	CMCD198	1
Raoultella_electrica	CMCD203	0
Raoultella_electrica	CMCD211	0
Raoultella_electrica	CMCD227	0
Raoultella_electrica	CMCD240	0
Raoultella_electrica	CMCD259	0
Raoultella_electrica	CMCD270	0
Raoultella_electrica	CMCD275	3
Raoultella_electrica	CMCD282	1
Raoultella_electrica	CMCD286	0
Raoultella_electrica	CMCD287	0
Raoultella_electrica	CMCD294	1
Raoultella_electrica	CMCD327	0
Raoultella_electrica	CMCD335	2
Raoultella_electrica	CMCD337	0
Raoultella_electrica	CMCD357	2
Raoultella_electrica	CMCD398	1
Raoultella_electrica	CMCD403	0
Raoultella_electrica	CMCD422	1
Raoultella_electrica	CMCD426	2
Raoultella_electrica	CMCD71	0
Raoultella_electrica	CMCD72	9
Raoultella_electrica	CMCD76	0
Raoultella_electrica	CMCD88	0
Raoultella_electrica	CMSA256	0
Raoultella_electrica	CMSA316	1
Raoultella_electrica	CMUC110	0
Raoultella_electrica	CMUC192	2
Raoultella_electrica	CMUC199	0
Raoultella_electrica	CMUC200	0
Raoultella_electrica	CMUC208	0
Raoultella_electrica	CMUC231	0
Raoultella_electrica	CMUC234	0
Raoultella_electrica	CMUC285	0
Raoultella_electrica	CMUC291	0
Raoultella_electrica	CMUC295	0
Raoultella_electrica	CMUC299	0
Raoultella_electrica	CMUC301	0
Raoultella_electrica	CMUC307	0
Raoultella_electrica	CMUC313	10
Raoultella_electrica	CMUC314	3
Raoultella_electrica	CMUC323	0
Raoultella_electrica	CMUC324	0
Raoultella_electrica	CMUC331	2
Raoultella_electrica	CMUC333	0
Raoultella_electrica	CMUC334	0
Raoultella_electrica	CMUC346	0
Raoultella_electrica	CMUC352	3
Raoultella_electrica	CMUC360	1
Raoultella_electrica	CMUC363	5
Raoultella_electrica	CMUC365	5
Raoultella_electrica	CMUC366	3
Raoultella_electrica	CMUC368	1
Raoultella_electrica	CMUC377	0
Raoultella_electrica	CMUC379	10
Raoultella_electrica	CMUC380	5
Raoultella_electrica	CMUC383	1
Raoultella_electrica	CMUC394	8
Raoultella_electrica	CMUC419	8
Raoultella_electrica	CMUC427	1
Raoultella_electrica	CMUC428	0
Raoultella_electrica	CMUC431	0
Raoultella_electrica	CMUC435	0
Raoultella_electrica	CMUC439	2
Raoultella_electrica	CMUC89	0
Raoultella_electrica	CS219	0
Raoultella_electrica	CS256	0
Raoultella_electrica	CS257	9
Raoultella_electrica	CS259	0
Raoultella_electrica	CS261	0
Raoultella_electrica	CS266	17
Raoultella_electrica	CS270	3
Raoultella_electrica	CS277	17
Raoultella_electrica	CS288	4
Raoultella_electrica	CS290	0
Raoultella_electrica	CS292	1
Raoultella_electrica	CS293	1
Raoultella_electrica	CS301	4
Raoultella_electrica	CS306	8
Raoultella_electrica	CS308	7
Raoultella_electrica	CS315	2
