Species	sample	counts
Enterococcus_gallinarum	CM317	0
Enterococcus_gallinarum	CMCD140	0
Enterococcus_gallinarum	CMCD147	1
Enterococcus_gallinarum	CMCD152	0
Enterococcus_gallinarum	CMCD154	0
Enterococcus_gallinarum	CMCD159	0
Enterococcus_gallinarum	CMCD161	0
Enterococcus_gallinarum	CMCD174	18
Enterococcus_gallinarum	CMCD196	0
Enterococcus_gallinarum	CMCD198	0
Enterococcus_gallinarum	CMCD203	0
Enterococcus_gallinarum	CMCD211	0
Enterococcus_gallinarum	CMCD227	0
Enterococcus_gallinarum	CMCD240	0
Enterococcus_gallinarum	CMCD259	0
Enterococcus_gallinarum	CMCD270	0
Enterococcus_gallinarum	CMCD275	0
Enterococcus_gallinarum	CMCD282	0
Enterococcus_gallinarum	CMCD286	0
Enterococcus_gallinarum	CMCD287	0
Enterococcus_gallinarum	CMCD294	0
Enterococcus_gallinarum	CMCD327	0
Enterococcus_gallinarum	CMCD335	0
Enterococcus_gallinarum	CMCD337	0
Enterococcus_gallinarum	CMCD357	0
Enterococcus_gallinarum	CMCD398	0
Enterococcus_gallinarum	CMCD403	0
Enterococcus_gallinarum	CMCD422	0
Enterococcus_gallinarum	CMCD426	0
Enterococcus_gallinarum	CMCD71	0
Enterococcus_gallinarum	CMCD72	0
Enterococcus_gallinarum	CMCD76	0
Enterococcus_gallinarum	CMCD88	0
Enterococcus_gallinarum	CMSA256	0
Enterococcus_gallinarum	CMSA316	0
Enterococcus_gallinarum	CMUC110	0
Enterococcus_gallinarum	CMUC192	0
Enterococcus_gallinarum	CMUC199	0
Enterococcus_gallinarum	CMUC200	0
Enterococcus_gallinarum	CMUC208	0
Enterococcus_gallinarum	CMUC231	0
Enterococcus_gallinarum	CMUC234	0
Enterococcus_gallinarum	CMUC285	0
Enterococcus_gallinarum	CMUC291	0
Enterococcus_gallinarum	CMUC295	0
Enterococcus_gallinarum	CMUC299	0
Enterococcus_gallinarum	CMUC301	0
Enterococcus_gallinarum	CMUC307	1
Enterococcus_gallinarum	CMUC313	11
Enterococcus_gallinarum	CMUC314	0
Enterococcus_gallinarum	CMUC323	0
Enterococcus_gallinarum	CMUC324	0
Enterococcus_gallinarum	CMUC331	0
Enterococcus_gallinarum	CMUC333	0
Enterococcus_gallinarum	CMUC334	0
Enterococcus_gallinarum	CMUC346	0
Enterococcus_gallinarum	CMUC352	0
Enterococcus_gallinarum	CMUC360	0
Enterococcus_gallinarum	CMUC363	0
Enterococcus_gallinarum	CMUC365	0
Enterococcus_gallinarum	CMUC366	1
Enterococcus_gallinarum	CMUC368	0
Enterococcus_gallinarum	CMUC377	0
Enterococcus_gallinarum	CMUC379	0
Enterococcus_gallinarum	CMUC380	0
Enterococcus_gallinarum	CMUC383	0
Enterococcus_gallinarum	CMUC394	0
Enterococcus_gallinarum	CMUC419	0
Enterococcus_gallinarum	CMUC427	0
Enterococcus_gallinarum	CMUC428	0
Enterococcus_gallinarum	CMUC431	0
Enterococcus_gallinarum	CMUC435	0
Enterococcus_gallinarum	CMUC439	0
Enterococcus_gallinarum	CMUC89	0
Enterococcus_gallinarum	CS219	0
Enterococcus_gallinarum	CS256	0
Enterococcus_gallinarum	CS257	0
Enterococcus_gallinarum	CS259	0
Enterococcus_gallinarum	CS261	0
Enterococcus_gallinarum	CS266	0
Enterococcus_gallinarum	CS270	0
Enterococcus_gallinarum	CS277	4
Enterococcus_gallinarum	CS288	0
Enterococcus_gallinarum	CS290	0
Enterococcus_gallinarum	CS292	0
Enterococcus_gallinarum	CS293	0
Enterococcus_gallinarum	CS301	2
Enterococcus_gallinarum	CS306	2
Enterococcus_gallinarum	CS308	1
Enterococcus_gallinarum	CS315	0
Enterococcus_gallinarum	CS317	0
Enterococcus_gallinarum	CS322	0
Enterococcus_gallinarum	CS327	0
Enterococcus_gallinarum	CS328	3
Enterococcus_gallinarum	CS330	0
Enterococcus_gallinarum	CS331	0
Enterococcus_gallinarum	CS335	0
Enterococcus_gallinarum	CS338	2
Enterococcus_gallinarum	CS339	0
Enterococcus_gallinarum	CS343	0
Enterococcus_gallinarum	CS344	0
Enterococcus_gallinarum	CS350	0
Enterococcus_gallinarum	CS351	0
Enterococcus_gallinarum	CS361	0
Enterococcus_gallinarum	CS388	0
Enterococcus_gallinarum	CS396	0
Enterococcus_gallinarum	CS405	0
Enterococcus_gallinarum	CS415	8
Enterococcus_gallinarum	CS424	0
Enterococcus_gallinarum	IM293	0
Enterococcus_gallinarum	IM296	0
Enterococcus_gallinarum	IM297	0
Enterococcus_gallinarum	IM300	0
Enterococcus_gallinarum	IM305	0
Enterococcus_gallinarum	IM309	6
Enterococcus_gallinarum	IM310	0
Enterococcus_gallinarum	IM311	0
Enterococcus_gallinarum	IM316	0
Enterococcus_gallinarum	IM320	0
Enterococcus_gallinarum	IM330	0
Enterococcus_gallinarum	IM332	10
Enterococcus_gallinarum	IM340	0
Enterococcus_gallinarum	IM348	0
Enterococcus_gallinarum	IM354	0
Enterococcus_gallinarum	IM356	3
Enterococcus_gallinarum	IM364	0
Enterococcus_gallinarum	IM372	0
Enterococcus_gallinarum	IM374	3
Enterococcus_gallinarum	IM376	0
Enterococcus_gallinarum	IM381	0
Enterococcus_gallinarum	IM382	5
Enterococcus_gallinarum	IM385	0
Enterococcus_gallinarum	IM390	0
Enterococcus_gallinarum	IM397	4
Enterococcus_gallinarum	IM404	0
Enterococcus_gallinarum	IM409	1
Enterococcus_gallinarum	IM412	0
Enterococcus_gallinarum	IM421	0
Enterococcus_gallinarum	IM425	0
Enterococcus_gallinarum	IM432	0
Enterococcus_gallinarum	IM438	0
Enterococcus_gallinarum	IM442	0
Enterococcus_gallinarum	IM445	0
Enterococcus_gallinarum	IM448	0
Enterococcus_gallinarum	IM449	0
Enterococcus_gallinarum	IM451	0
Enterococcus_gallinarum	IMSA256	0
Enterococcus_gallinarum	IMSA276	0
Enterococcus_gallinarum	IMSA286	0
Enterococcus_gallinarum	IMSA343	0
Enterococcus_gallinarum	IS_238	0
Enterococcus_gallinarum	IS238	0
Enterococcus_gallinarum	IS243	0
Enterococcus_gallinarum	IS253	0
Enterococcus_gallinarum	IS283	0
Enterococcus_gallinarum	IS322	0
Enterococcus_gallinarum	IS399	0
Enterococcus_gallinarum	IS418	1
Enterococcus_gallinarum	IS430	0
Enterococcus_gallinarum	IS437	0
Enterococcus_gallinarum	IS444	0
Enterococcus_gallinarum	R276CMSA	0
Enterococcus_gallinarum	R286CMSA	0
Enterococcus_gallinarum	R292CMSA	1
Enterococcus_gallinarum	R292IMSA	0
Enterococcus_gallinarum	R308CMSA	0
Enterococcus_gallinarum	R316IMSA	0
Enterococcus_gallinarum	R347CMSA	0
Enterococcus_gallinarum	R347IMSA	0
Enterococcus_gallinarum	R371CMSA	4
Enterococcus_gallinarum	SRR10104064	NA
Enterococcus_gallinarum	SRR10104065	NA
Enterococcus_gallinarum	SRR10104066	NA
Enterococcus_gallinarum	SRR10104067	NA
Enterococcus_gallinarum	SRR10104068	NA
Enterococcus_gallinarum	SRR10104069	NA
Enterococcus_gallinarum	SRR10104070	NA
Enterococcus_gallinarum	SRR10104071	NA
Enterococcus_gallinarum	SRR10104072	NA
Enterococcus_gallinarum	SRR10104073	NA
Enterococcus_gallinarum	SRR10104074	NA
Enterococcus_gallinarum	SRR10104075	NA
Enterococcus_gallinarum	SRR10104076	NA
Enterococcus_gallinarum	SRR10104077	NA
Enterococcus_gallinarum	SRR10104078	NA
Enterococcus_gallinarum	SRR10104079	NA
Enterococcus_gallinarum	SRR10104080	NA
Enterococcus_gallinarum	SRR10104081	NA
Enterococcus_gallinarum	SRR10104082	NA
Enterococcus_gallinarum	SRR10104083	NA
Enterococcus_gallinarum	SRR10104084	NA
Enterococcus_gallinarum	SRR10104085	NA
Enterococcus_gallinarum	SRR10104086	NA
Enterococcus_gallinarum	SRR10104087	NA
Enterococcus_gallinarum	SRR10104088	NA
Enterococcus_gallinarum	SRR10104089	NA
Enterococcus_gallinarum	SRR10104090	NA
