Species	sample	counts
Treponema_denticola	CM317	0
Treponema_denticola	CMCD140	10
Treponema_denticola	CMCD147	6
Treponema_denticola	CMCD152	0
Treponema_denticola	CMCD154	1
Treponema_denticola	CMCD159	0
Treponema_denticola	CMCD161	0
Treponema_denticola	CMCD174	10
Treponema_denticola	CMCD196	0
Treponema_denticola	CMCD198	0
Treponema_denticola	CMCD203	3
Treponema_denticola	CMCD211	0
Treponema_denticola	CMCD227	0
Treponema_denticola	CMCD240	0
Treponema_denticola	CMCD259	0
Treponema_denticola	CMCD270	0
Treponema_denticola	CMCD275	1
Treponema_denticola	CMCD282	0
Treponema_denticola	CMCD286	0
Treponema_denticola	CMCD287	0
Treponema_denticola	CMCD294	0
Treponema_denticola	CMCD327	0
Treponema_denticola	CMCD335	0
Treponema_denticola	CMCD337	0
Treponema_denticola	CMCD357	0
Treponema_denticola	CMCD398	0
Treponema_denticola	CMCD403	0
Treponema_denticola	CMCD422	0
Treponema_denticola	CMCD426	0
Treponema_denticola	CMCD71	0
Treponema_denticola	CMCD72	8
Treponema_denticola	CMCD76	2
Treponema_denticola	CMCD88	1
Treponema_denticola	CMSA256	0
Treponema_denticola	CMSA316	0
Treponema_denticola	CMUC110	0
Treponema_denticola	CMUC192	0
Treponema_denticola	CMUC199	0
Treponema_denticola	CMUC200	0
Treponema_denticola	CMUC208	0
Treponema_denticola	CMUC231	0
Treponema_denticola	CMUC234	0
Treponema_denticola	CMUC285	0
Treponema_denticola	CMUC291	0
Treponema_denticola	CMUC295	0
Treponema_denticola	CMUC299	0
Treponema_denticola	CMUC301	0
Treponema_denticola	CMUC307	0
Treponema_denticola	CMUC313	7
Treponema_denticola	CMUC314	0
Treponema_denticola	CMUC323	3
Treponema_denticola	CMUC324	0
Treponema_denticola	CMUC331	0
Treponema_denticola	CMUC333	0
Treponema_denticola	CMUC334	0
Treponema_denticola	CMUC346	5
Treponema_denticola	CMUC352	0
Treponema_denticola	CMUC360	1
Treponema_denticola	CMUC363	5
Treponema_denticola	CMUC365	0
Treponema_denticola	CMUC366	0
Treponema_denticola	CMUC368	0
Treponema_denticola	CMUC377	0
Treponema_denticola	CMUC379	1
Treponema_denticola	CMUC380	0
Treponema_denticola	CMUC383	1
Treponema_denticola	CMUC394	7
Treponema_denticola	CMUC419	1
Treponema_denticola	CMUC427	0
Treponema_denticola	CMUC428	0
Treponema_denticola	CMUC431	0
Treponema_denticola	CMUC435	0
Treponema_denticola	CMUC439	0
Treponema_denticola	CMUC89	0
Treponema_denticola	CS219	1
Treponema_denticola	CS256	0
Treponema_denticola	CS257	6
Treponema_denticola	CS259	0
Treponema_denticola	CS261	2
Treponema_denticola	CS266	0
Treponema_denticola	CS270	0
Treponema_denticola	CS277	7
Treponema_denticola	CS288	0
Treponema_denticola	CS290	0
Treponema_denticola	CS292	0
Treponema_denticola	CS293	0
Treponema_denticola	CS301	6
Treponema_denticola	CS306	2
Treponema_denticola	CS308	0
Treponema_denticola	CS315	0
