Species	sample	counts
Lactobacillus_hilgardii	CM317	0
Lactobacillus_hilgardii	CMCD140	0
Lactobacillus_hilgardii	CMCD147	1
Lactobacillus_hilgardii	CMCD152	0
Lactobacillus_hilgardii	CMCD154	0
Lactobacillus_hilgardii	CMCD159	0
Lactobacillus_hilgardii	CMCD161	0
Lactobacillus_hilgardii	CMCD174	2
Lactobacillus_hilgardii	CMCD196	0
Lactobacillus_hilgardii	CMCD198	0
Lactobacillus_hilgardii	CMCD203	1
Lactobacillus_hilgardii	CMCD211	0
Lactobacillus_hilgardii	CMCD227	0
Lactobacillus_hilgardii	CMCD240	0
Lactobacillus_hilgardii	CMCD259	0
Lactobacillus_hilgardii	CMCD270	0
Lactobacillus_hilgardii	CMCD275	0
Lactobacillus_hilgardii	CMCD282	0
Lactobacillus_hilgardii	CMCD286	0
Lactobacillus_hilgardii	CMCD287	0
Lactobacillus_hilgardii	CMCD294	0
Lactobacillus_hilgardii	CMCD327	0
Lactobacillus_hilgardii	CMCD335	0
Lactobacillus_hilgardii	CMCD337	0
Lactobacillus_hilgardii	CMCD357	0
Lactobacillus_hilgardii	CMCD398	0
Lactobacillus_hilgardii	CMCD403	0
Lactobacillus_hilgardii	CMCD422	0
Lactobacillus_hilgardii	CMCD426	1
Lactobacillus_hilgardii	CMCD71	0
Lactobacillus_hilgardii	CMCD72	0
Lactobacillus_hilgardii	CMCD76	0
Lactobacillus_hilgardii	CMCD88	0
Lactobacillus_hilgardii	CMSA256	0
Lactobacillus_hilgardii	CMSA316	0
Lactobacillus_hilgardii	CMUC110	0
Lactobacillus_hilgardii	CMUC192	0
Lactobacillus_hilgardii	CMUC199	0
Lactobacillus_hilgardii	CMUC200	0
Lactobacillus_hilgardii	CMUC208	0
Lactobacillus_hilgardii	CMUC231	0
Lactobacillus_hilgardii	CMUC234	0
Lactobacillus_hilgardii	CMUC285	0
Lactobacillus_hilgardii	CMUC291	0
Lactobacillus_hilgardii	CMUC295	0
Lactobacillus_hilgardii	CMUC299	0
Lactobacillus_hilgardii	CMUC301	0
Lactobacillus_hilgardii	CMUC307	0
Lactobacillus_hilgardii	CMUC313	0
Lactobacillus_hilgardii	CMUC314	0
Lactobacillus_hilgardii	CMUC323	0
Lactobacillus_hilgardii	CMUC324	0
Lactobacillus_hilgardii	CMUC331	0
Lactobacillus_hilgardii	CMUC333	1
Lactobacillus_hilgardii	CMUC334	0
Lactobacillus_hilgardii	CMUC346	2
Lactobacillus_hilgardii	CMUC352	0
Lactobacillus_hilgardii	CMUC360	0
Lactobacillus_hilgardii	CMUC363	0
Lactobacillus_hilgardii	CMUC365	0
Lactobacillus_hilgardii	CMUC366	0
Lactobacillus_hilgardii	CMUC368	0
Lactobacillus_hilgardii	CMUC377	0
Lactobacillus_hilgardii	CMUC379	0
Lactobacillus_hilgardii	CMUC380	0
Lactobacillus_hilgardii	CMUC383	0
Lactobacillus_hilgardii	CMUC394	0
Lactobacillus_hilgardii	CMUC419	1
Lactobacillus_hilgardii	CMUC427	0
Lactobacillus_hilgardii	CMUC428	0
Lactobacillus_hilgardii	CMUC431	0
Lactobacillus_hilgardii	CMUC435	0
Lactobacillus_hilgardii	CMUC439	0
Lactobacillus_hilgardii	CMUC89	0
Lactobacillus_hilgardii	CS219	0
Lactobacillus_hilgardii	CS256	0
Lactobacillus_hilgardii	CS257	0
Lactobacillus_hilgardii	CS259	0
Lactobacillus_hilgardii	CS261	0
Lactobacillus_hilgardii	CS266	0
Lactobacillus_hilgardii	CS270	0
Lactobacillus_hilgardii	CS277	0
Lactobacillus_hilgardii	CS288	0
Lactobacillus_hilgardii	CS290	0
Lactobacillus_hilgardii	CS292	0
Lactobacillus_hilgardii	CS293	0
Lactobacillus_hilgardii	CS301	1
Lactobacillus_hilgardii	CS306	0
Lactobacillus_hilgardii	CS308	0
Lactobacillus_hilgardii	CS315	0
Lactobacillus_hilgardii	CS317	2
Lactobacillus_hilgardii	CS322	0
Lactobacillus_hilgardii	CS327	0
Lactobacillus_hilgardii	CS328	0
Lactobacillus_hilgardii	CS330	0
Lactobacillus_hilgardii	CS331	4
Lactobacillus_hilgardii	CS335	0
Lactobacillus_hilgardii	CS338	0
Lactobacillus_hilgardii	CS339	0
Lactobacillus_hilgardii	CS343	0
Lactobacillus_hilgardii	CS344	0
Lactobacillus_hilgardii	CS350	0
Lactobacillus_hilgardii	CS351	0
Lactobacillus_hilgardii	CS361	0
Lactobacillus_hilgardii	CS388	0
Lactobacillus_hilgardii	CS396	0
Lactobacillus_hilgardii	CS405	0
Lactobacillus_hilgardii	CS415	0
Lactobacillus_hilgardii	CS424	0
Lactobacillus_hilgardii	IM293	0
Lactobacillus_hilgardii	IM296	4
Lactobacillus_hilgardii	IM297	0
Lactobacillus_hilgardii	IM300	0
Lactobacillus_hilgardii	IM305	2
Lactobacillus_hilgardii	IM309	0
Lactobacillus_hilgardii	IM310	0
Lactobacillus_hilgardii	IM311	0
Lactobacillus_hilgardii	IM316	0
Lactobacillus_hilgardii	IM320	0
Lactobacillus_hilgardii	IM330	0
Lactobacillus_hilgardii	IM332	4
Lactobacillus_hilgardii	IM340	0
Lactobacillus_hilgardii	IM348	0
Lactobacillus_hilgardii	IM354	0
Lactobacillus_hilgardii	IM356	1
Lactobacillus_hilgardii	IM364	0
Lactobacillus_hilgardii	IM372	0
Lactobacillus_hilgardii	IM374	1
Lactobacillus_hilgardii	IM376	0
Lactobacillus_hilgardii	IM381	0
Lactobacillus_hilgardii	IM382	0
Lactobacillus_hilgardii	IM385	0
Lactobacillus_hilgardii	IM390	0
Lactobacillus_hilgardii	IM397	0
Lactobacillus_hilgardii	IM404	0
Lactobacillus_hilgardii	IM409	0
Lactobacillus_hilgardii	IM412	0
Lactobacillus_hilgardii	IM421	0
Lactobacillus_hilgardii	IM425	12
Lactobacillus_hilgardii	IM432	0
Lactobacillus_hilgardii	IM438	0
Lactobacillus_hilgardii	IM442	0
Lactobacillus_hilgardii	IM445	0
Lactobacillus_hilgardii	IM448	0
Lactobacillus_hilgardii	IM449	0
Lactobacillus_hilgardii	IM451	0
Lactobacillus_hilgardii	IMSA256	0
Lactobacillus_hilgardii	IMSA276	0
Lactobacillus_hilgardii	IMSA286	0
Lactobacillus_hilgardii	IMSA343	5
Lactobacillus_hilgardii	IS_238	0
Lactobacillus_hilgardii	IS238	0
Lactobacillus_hilgardii	IS243	0
Lactobacillus_hilgardii	IS253	0
Lactobacillus_hilgardii	IS283	0
Lactobacillus_hilgardii	IS322	0
Lactobacillus_hilgardii	IS399	0
Lactobacillus_hilgardii	IS418	2
Lactobacillus_hilgardii	IS430	0
