Feature	sample	counts
Methylobacteriaceae	CM317	9216
Methylobacteriaceae	CMCD140	15169
Methylobacteriaceae	CMCD147	75062
Methylobacteriaceae	CMCD152	103
Methylobacteriaceae	CMCD154	7364
Methylobacteriaceae	CMCD159	74992
Methylobacteriaceae	CMCD161	730
Methylobacteriaceae	CMCD174	142518
Methylobacteriaceae	CMCD196	1726
Methylobacteriaceae	CMCD198	10151
Methylobacteriaceae	CMCD203	8458
Methylobacteriaceae	CMCD211	205
Methylobacteriaceae	CMCD227	93
Methylobacteriaceae	CMCD240	120
Methylobacteriaceae	CMCD259	110
Methylobacteriaceae	CMCD270	407
Methylobacteriaceae	CMCD275	18070
Methylobacteriaceae	CMCD282	4701
Methylobacteriaceae	CMCD286	74
Methylobacteriaceae	CMCD287	68
Methylobacteriaceae	CMCD294	16955
Methylobacteriaceae	CMCD327	3251
Methylobacteriaceae	CMCD335	6744
Methylobacteriaceae	CMCD337	2089
Methylobacteriaceae	CMCD357	3376
Methylobacteriaceae	CMCD398	1851
Methylobacteriaceae	CMCD403	10045
Methylobacteriaceae	CMCD422	1122
Methylobacteriaceae	CMCD426	2585
Methylobacteriaceae	CMCD71	2193
Methylobacteriaceae	CMCD72	16346
Methylobacteriaceae	CMCD76	404
Methylobacteriaceae	CMCD88	168
Methylobacteriaceae	CMSA256	127
Methylobacteriaceae	CMSA316	9546
Methylobacteriaceae	CMUC110	75
Methylobacteriaceae	CMUC192	804
Methylobacteriaceae	CMUC199	1257
Methylobacteriaceae	CMUC200	133
Methylobacteriaceae	CMUC208	1237
Methylobacteriaceae	CMUC231	260
Methylobacteriaceae	CMUC234	78
Methylobacteriaceae	CMUC285	165
Methylobacteriaceae	CMUC291	196
Methylobacteriaceae	CMUC295	542
Methylobacteriaceae	CMUC299	59
Methylobacteriaceae	CMUC301	123
Methylobacteriaceae	CMUC307	334
Methylobacteriaceae	CMUC313	14752
Methylobacteriaceae	CMUC314	5402
Methylobacteriaceae	CMUC323	3290
Methylobacteriaceae	CMUC324	1040
Methylobacteriaceae	CMUC331	1710
Methylobacteriaceae	CMUC333	2508
Methylobacteriaceae	CMUC334	1492
Methylobacteriaceae	CMUC346	7915
Methylobacteriaceae	CMUC352	2544
Methylobacteriaceae	CMUC360	4864
Methylobacteriaceae	CMUC363	9833
Methylobacteriaceae	CMUC365	4034
Methylobacteriaceae	CMUC366	1531
Methylobacteriaceae	CMUC368	1176
Methylobacteriaceae	CMUC377	2035
Methylobacteriaceae	CMUC379	12980
Methylobacteriaceae	CMUC380	1983
Methylobacteriaceae	CMUC383	7271
Methylobacteriaceae	CMUC394	8591
Methylobacteriaceae	CMUC419	10743
Methylobacteriaceae	CMUC427	410
Methylobacteriaceae	CMUC428	890
Methylobacteriaceae	CMUC431	879
Methylobacteriaceae	CMUC435	3064
Methylobacteriaceae	CMUC439	1125
Methylobacteriaceae	CMUC89	93
Methylobacteriaceae	CS219	870
Methylobacteriaceae	CS256	172
Methylobacteriaceae	CS257	27021
Methylobacteriaceae	CS259	861
Methylobacteriaceae	CS261	8904
Methylobacteriaceae	CS266	68259
Methylobacteriaceae	CS270	4041
Methylobacteriaceae	CS277	21718
Methylobacteriaceae	CS288	14670
Methylobacteriaceae	CS290	1002
Methylobacteriaceae	CS292	4230
Methylobacteriaceae	CS293	10393
Methylobacteriaceae	CS301	11050
Methylobacteriaceae	CS306	12560
Methylobacteriaceae	CS308	3186
Methylobacteriaceae	CS315	13525
Methylobacteriaceae	CS317	51079
Methylobacteriaceae	CS322	5026
Methylobacteriaceae	CS327	4609
Methylobacteriaceae	CS328	20430
Methylobacteriaceae	CS330	116774
Methylobacteriaceae	CS331	28570
Methylobacteriaceae	CS335	8470
Methylobacteriaceae	CS338	6723
Methylobacteriaceae	CS339	1826
Methylobacteriaceae	CS343	3497
Methylobacteriaceae	CS344	2789
Methylobacteriaceae	CS350	37096
Methylobacteriaceae	CS351	7860
Methylobacteriaceae	CS361	1289
Methylobacteriaceae	CS388	8108
Methylobacteriaceae	CS396	1782
Methylobacteriaceae	CS405	2793
Methylobacteriaceae	CS415	17135
Methylobacteriaceae	CS424	21488
Methylobacteriaceae	IM293	412
Methylobacteriaceae	IM296	27062
Methylobacteriaceae	IM297	4797
Methylobacteriaceae	IM300	180
Methylobacteriaceae	IM305	1445
Methylobacteriaceae	IM309	13689
Methylobacteriaceae	IM310	3112
Methylobacteriaceae	IM311	8003
Methylobacteriaceae	IM316	5664
Methylobacteriaceae	IM320	6322
Methylobacteriaceae	IM330	2560
Methylobacteriaceae	IM332	11030
Methylobacteriaceae	IM340	36776
Methylobacteriaceae	IM348	999
Methylobacteriaceae	IM354	370
Methylobacteriaceae	IM356	6421
Methylobacteriaceae	IM364	3476
Methylobacteriaceae	IM372	6716
Methylobacteriaceae	IM374	32071
Methylobacteriaceae	IM376	4898
Methylobacteriaceae	IM381	5471
Methylobacteriaceae	IM382	9327
Methylobacteriaceae	IM385	72
Methylobacteriaceae	IM390	13324
Methylobacteriaceae	IM397	2674
Methylobacteriaceae	IM404	876
Methylobacteriaceae	IM409	1492
Methylobacteriaceae	IM412	4339
Methylobacteriaceae	IM421	3048
Methylobacteriaceae	IM425	28324
Methylobacteriaceae	IM432	4342
Methylobacteriaceae	IM438	370
Methylobacteriaceae	IM442	1610
Methylobacteriaceae	IM445	1306
Methylobacteriaceae	IM448	14748
Methylobacteriaceae	IM449	1530
Methylobacteriaceae	IM451	1541
Methylobacteriaceae	IMSA256	20
Methylobacteriaceae	IMSA276	154
Methylobacteriaceae	IMSA286	96
Methylobacteriaceae	IMSA343	14340
Methylobacteriaceae	IS_238	83
Methylobacteriaceae	IS238	3847
Methylobacteriaceae	IS243	166
Methylobacteriaceae	IS253	89
Methylobacteriaceae	IS283	1031
Methylobacteriaceae	IS322	8724
Methylobacteriaceae	IS399	1274
Methylobacteriaceae	IS418	6095
Methylobacteriaceae	IS430	1094
Methylobacteriaceae	IS437	2606
Methylobacteriaceae	IS444	2569
Methylobacteriaceae	R276CMSA	4476
Methylobacteriaceae	R286CMSA	94
Methylobacteriaceae	R292CMSA	624
Methylobacteriaceae	R292IMSA	40733
Methylobacteriaceae	R308CMSA	3913
Methylobacteriaceae	R316IMSA	2684
Methylobacteriaceae	R347CMSA	10944
Methylobacteriaceae	R347IMSA	3264
Methylobacteriaceae	R371CMSA	2514
Methylobacteriaceae	SRR10104064	NA
Methylobacteriaceae	SRR10104065	NA
Methylobacteriaceae	SRR10104066	NA
Methylobacteriaceae	SRR10104067	NA
Methylobacteriaceae	SRR10104068	NA
Methylobacteriaceae	SRR10104069	NA
Methylobacteriaceae	SRR10104070	NA
Methylobacteriaceae	SRR10104071	NA
Methylobacteriaceae	SRR10104072	NA
Methylobacteriaceae	SRR10104073	NA
Methylobacteriaceae	SRR10104074	NA
Methylobacteriaceae	SRR10104075	NA
Methylobacteriaceae	SRR10104076	NA
Methylobacteriaceae	SRR10104077	NA
Methylobacteriaceae	SRR10104078	NA
Methylobacteriaceae	SRR10104079	NA
Methylobacteriaceae	SRR10104080	NA
Methylobacteriaceae	SRR10104081	NA
Methylobacteriaceae	SRR10104082	NA
Methylobacteriaceae	SRR10104083	NA
Methylobacteriaceae	SRR10104084	NA
Methylobacteriaceae	SRR10104085	NA
Methylobacteriaceae	SRR10104086	NA
Methylobacteriaceae	SRR10104087	NA
Methylobacteriaceae	SRR10104088	NA
Methylobacteriaceae	SRR10104089	NA
Methylobacteriaceae	SRR10104090	NA
Methylobacteriaceae	SRR10104091	NA
Methylobacteriaceae	SRR10104092	NA
Methylobacteriaceae	SRR10104093	NA
Methylobacteriaceae	SRR10104094	NA
Methylobacteriaceae	SRR10104095	NA
Methylobacteriaceae	SRR10104096	NA
Methylobacteriaceae	SRR10104097	NA
Methylobacteriaceae	SRR10104098	NA
Methylobacteriaceae	SRR10104099	NA
Methylobacteriaceae	SRR10104100	NA
Methylobacteriaceae	SRR10104101	NA
Methylobacteriaceae	SRR10104102	NA
Methylobacteriaceae	SRR10104103	NA
Methylobacteriaceae	SRR10104104	NA
Methylobacteriaceae	SRR10104105	NA
Methylobacteriaceae	SRR10104106	NA
Methylobacteriaceae	SRR10104107	NA
Methylobacteriaceae	SRR10104108	NA
Methylobacteriaceae	SRR10104109	NA
