Species	sample	counts
Pseudodesulfovibrio_aespoeensis	CM317	3
Pseudodesulfovibrio_aespoeensis	CMCD140	1
Pseudodesulfovibrio_aespoeensis	CMCD147	1
Pseudodesulfovibrio_aespoeensis	CMCD152	0
Pseudodesulfovibrio_aespoeensis	CMCD154	1
Pseudodesulfovibrio_aespoeensis	CMCD159	0
Pseudodesulfovibrio_aespoeensis	CMCD161	0
Pseudodesulfovibrio_aespoeensis	CMCD174	14
Pseudodesulfovibrio_aespoeensis	CMCD196	0
Pseudodesulfovibrio_aespoeensis	CMCD198	2
Pseudodesulfovibrio_aespoeensis	CMCD203	0
Pseudodesulfovibrio_aespoeensis	CMCD211	0
Pseudodesulfovibrio_aespoeensis	CMCD227	0
Pseudodesulfovibrio_aespoeensis	CMCD240	0
Pseudodesulfovibrio_aespoeensis	CMCD259	0
Pseudodesulfovibrio_aespoeensis	CMCD270	0
Pseudodesulfovibrio_aespoeensis	CMCD275	0
Pseudodesulfovibrio_aespoeensis	CMCD282	2
Pseudodesulfovibrio_aespoeensis	CMCD286	0
Pseudodesulfovibrio_aespoeensis	CMCD287	0
Pseudodesulfovibrio_aespoeensis	CMCD294	4
Pseudodesulfovibrio_aespoeensis	CMCD327	0
Pseudodesulfovibrio_aespoeensis	CMCD335	2
Pseudodesulfovibrio_aespoeensis	CMCD337	0
Pseudodesulfovibrio_aespoeensis	CMCD357	0
Pseudodesulfovibrio_aespoeensis	CMCD398	2
Pseudodesulfovibrio_aespoeensis	CMCD403	1
Pseudodesulfovibrio_aespoeensis	CMCD422	1
Pseudodesulfovibrio_aespoeensis	CMCD426	2
Pseudodesulfovibrio_aespoeensis	CMCD71	0
Pseudodesulfovibrio_aespoeensis	CMCD72	0
Pseudodesulfovibrio_aespoeensis	CMCD76	0
Pseudodesulfovibrio_aespoeensis	CMCD88	0
Pseudodesulfovibrio_aespoeensis	CMSA256	0
Pseudodesulfovibrio_aespoeensis	CMSA316	4
Pseudodesulfovibrio_aespoeensis	CMUC110	0
Pseudodesulfovibrio_aespoeensis	CMUC192	0
Pseudodesulfovibrio_aespoeensis	CMUC199	0
Pseudodesulfovibrio_aespoeensis	CMUC200	0
Pseudodesulfovibrio_aespoeensis	CMUC208	0
Pseudodesulfovibrio_aespoeensis	CMUC231	0
Pseudodesulfovibrio_aespoeensis	CMUC234	0
Pseudodesulfovibrio_aespoeensis	CMUC285	1
Pseudodesulfovibrio_aespoeensis	CMUC291	1
Pseudodesulfovibrio_aespoeensis	CMUC295	0
Pseudodesulfovibrio_aespoeensis	CMUC299	0
Pseudodesulfovibrio_aespoeensis	CMUC301	0
Pseudodesulfovibrio_aespoeensis	CMUC307	0
Pseudodesulfovibrio_aespoeensis	CMUC313	1
Pseudodesulfovibrio_aespoeensis	CMUC314	2
Pseudodesulfovibrio_aespoeensis	CMUC323	2
Pseudodesulfovibrio_aespoeensis	CMUC324	1
Pseudodesulfovibrio_aespoeensis	CMUC331	0
Pseudodesulfovibrio_aespoeensis	CMUC333	1
Pseudodesulfovibrio_aespoeensis	CMUC334	0
Pseudodesulfovibrio_aespoeensis	CMUC346	0
Pseudodesulfovibrio_aespoeensis	CMUC352	1
Pseudodesulfovibrio_aespoeensis	CMUC360	3
Pseudodesulfovibrio_aespoeensis	CMUC363	3
Pseudodesulfovibrio_aespoeensis	CMUC365	0
Pseudodesulfovibrio_aespoeensis	CMUC366	1
Pseudodesulfovibrio_aespoeensis	CMUC368	0
Pseudodesulfovibrio_aespoeensis	CMUC377	0
Pseudodesulfovibrio_aespoeensis	CMUC379	3
Pseudodesulfovibrio_aespoeensis	CMUC380	0
Pseudodesulfovibrio_aespoeensis	CMUC383	5
Pseudodesulfovibrio_aespoeensis	CMUC394	7
Pseudodesulfovibrio_aespoeensis	CMUC419	1
Pseudodesulfovibrio_aespoeensis	CMUC427	0
Pseudodesulfovibrio_aespoeensis	CMUC428	0
Pseudodesulfovibrio_aespoeensis	CMUC431	1
Pseudodesulfovibrio_aespoeensis	CMUC435	0
Pseudodesulfovibrio_aespoeensis	CMUC439	0
Pseudodesulfovibrio_aespoeensis	CMUC89	0
Pseudodesulfovibrio_aespoeensis	CS219	0
Pseudodesulfovibrio_aespoeensis	CS256	0
Pseudodesulfovibrio_aespoeensis	CS257	4
Pseudodesulfovibrio_aespoeensis	CS259	0
Pseudodesulfovibrio_aespoeensis	CS261	0
Pseudodesulfovibrio_aespoeensis	CS266	1
Pseudodesulfovibrio_aespoeensis	CS270	1
Pseudodesulfovibrio_aespoeensis	CS277	5
Pseudodesulfovibrio_aespoeensis	CS288	0
Pseudodesulfovibrio_aespoeensis	CS290	1
Pseudodesulfovibrio_aespoeensis	CS292	1
Pseudodesulfovibrio_aespoeensis	CS293	3
Pseudodesulfovibrio_aespoeensis	CS301	2
Pseudodesulfovibrio_aespoeensis	CS306	0
Pseudodesulfovibrio_aespoeensis	CS308	0
Pseudodesulfovibrio_aespoeensis	CS315	0
Pseudodesulfovibrio_aespoeensis	CS317	13
