Species	sample	counts
Ochrobactrum_pseudogrignonense	CM317	19
Ochrobactrum_pseudogrignonense	CMCD140	16
Ochrobactrum_pseudogrignonense	CMCD147	62
Ochrobactrum_pseudogrignonense	CMCD152	1
Ochrobactrum_pseudogrignonense	CMCD154	3
Ochrobactrum_pseudogrignonense	CMCD159	21
Ochrobactrum_pseudogrignonense	CMCD161	1
Ochrobactrum_pseudogrignonense	CMCD174	121
Ochrobactrum_pseudogrignonense	CMCD196	5
Ochrobactrum_pseudogrignonense	CMCD198	12
Ochrobactrum_pseudogrignonense	CMCD203	17
Ochrobactrum_pseudogrignonense	CMCD211	1
Ochrobactrum_pseudogrignonense	CMCD227	3
Ochrobactrum_pseudogrignonense	CMCD240	0
Ochrobactrum_pseudogrignonense	CMCD259	0
Ochrobactrum_pseudogrignonense	CMCD270	1
Ochrobactrum_pseudogrignonense	CMCD275	49
Ochrobactrum_pseudogrignonense	CMCD282	6
Ochrobactrum_pseudogrignonense	CMCD286	1
Ochrobactrum_pseudogrignonense	CMCD287	2
Ochrobactrum_pseudogrignonense	CMCD294	34
Ochrobactrum_pseudogrignonense	CMCD327	3
Ochrobactrum_pseudogrignonense	CMCD335	17
Ochrobactrum_pseudogrignonense	CMCD337	2
Ochrobactrum_pseudogrignonense	CMCD357	3
Ochrobactrum_pseudogrignonense	CMCD398	3
Ochrobactrum_pseudogrignonense	CMCD403	6
Ochrobactrum_pseudogrignonense	CMCD422	4
Ochrobactrum_pseudogrignonense	CMCD426	4
Ochrobactrum_pseudogrignonense	CMCD71	4
Ochrobactrum_pseudogrignonense	CMCD72	28
Ochrobactrum_pseudogrignonense	CMCD76	0
Ochrobactrum_pseudogrignonense	CMCD88	3
Ochrobactrum_pseudogrignonense	CMSA256	3
Ochrobactrum_pseudogrignonense	CMSA316	13
Ochrobactrum_pseudogrignonense	CMUC110	0
Ochrobactrum_pseudogrignonense	CMUC192	0
Ochrobactrum_pseudogrignonense	CMUC199	1
Ochrobactrum_pseudogrignonense	CMUC200	0
Ochrobactrum_pseudogrignonense	CMUC208	6
Ochrobactrum_pseudogrignonense	CMUC231	2
Ochrobactrum_pseudogrignonense	CMUC234	1
Ochrobactrum_pseudogrignonense	CMUC285	0
Ochrobactrum_pseudogrignonense	CMUC291	3
Ochrobactrum_pseudogrignonense	CMUC295	1
Ochrobactrum_pseudogrignonense	CMUC299	0
Ochrobactrum_pseudogrignonense	CMUC301	0
Ochrobactrum_pseudogrignonense	CMUC307	0
Ochrobactrum_pseudogrignonense	CMUC313	6
Ochrobactrum_pseudogrignonense	CMUC314	18
Ochrobactrum_pseudogrignonense	CMUC323	6
Ochrobactrum_pseudogrignonense	CMUC324	0
Ochrobactrum_pseudogrignonense	CMUC331	3
Ochrobactrum_pseudogrignonense	CMUC333	6
Ochrobactrum_pseudogrignonense	CMUC334	2
Ochrobactrum_pseudogrignonense	CMUC346	23
Ochrobactrum_pseudogrignonense	CMUC352	7
Ochrobactrum_pseudogrignonense	CMUC360	43
Ochrobactrum_pseudogrignonense	CMUC363	14
Ochrobactrum_pseudogrignonense	CMUC365	18
Ochrobactrum_pseudogrignonense	CMUC366	1
Ochrobactrum_pseudogrignonense	CMUC368	2
Ochrobactrum_pseudogrignonense	CMUC377	4
Ochrobactrum_pseudogrignonense	CMUC379	31
Ochrobactrum_pseudogrignonense	CMUC380	6
Ochrobactrum_pseudogrignonense	CMUC383	11
Ochrobactrum_pseudogrignonense	CMUC394	32
Ochrobactrum_pseudogrignonense	CMUC419	31
Ochrobactrum_pseudogrignonense	CMUC427	3
Ochrobactrum_pseudogrignonense	CMUC428	3
Ochrobactrum_pseudogrignonense	CMUC431	0
Ochrobactrum_pseudogrignonense	CMUC435	5
Ochrobactrum_pseudogrignonense	CMUC439	2
Ochrobactrum_pseudogrignonense	CMUC89	1
Ochrobactrum_pseudogrignonense	CS219	3
Ochrobactrum_pseudogrignonense	CS256	2
Ochrobactrum_pseudogrignonense	CS257	18
Ochrobactrum_pseudogrignonense	CS259	2
Ochrobactrum_pseudogrignonense	CS261	10
Ochrobactrum_pseudogrignonense	CS266	99
Ochrobactrum_pseudogrignonense	CS270	12
Ochrobactrum_pseudogrignonense	CS277	10
Ochrobactrum_pseudogrignonense	CS288	45
Ochrobactrum_pseudogrignonense	CS290	2
Ochrobactrum_pseudogrignonense	CS292	5
Ochrobactrum_pseudogrignonense	CS293	3
Ochrobactrum_pseudogrignonense	CS301	14
