Species	sample	counts
Actinomyces_slackii	CM317	2
Actinomyces_slackii	CMCD140	3
Actinomyces_slackii	CMCD147	6
Actinomyces_slackii	CMCD152	0
Actinomyces_slackii	CMCD154	4
Actinomyces_slackii	CMCD159	24
Actinomyces_slackii	CMCD161	0
Actinomyces_slackii	CMCD174	65
Actinomyces_slackii	CMCD196	2
Actinomyces_slackii	CMCD198	2
Actinomyces_slackii	CMCD203	3
Actinomyces_slackii	CMCD211	0
Actinomyces_slackii	CMCD227	0
Actinomyces_slackii	CMCD240	1
Actinomyces_slackii	CMCD259	0
Actinomyces_slackii	CMCD270	1
Actinomyces_slackii	CMCD275	4
Actinomyces_slackii	CMCD282	3
Actinomyces_slackii	CMCD286	0
Actinomyces_slackii	CMCD287	0
Actinomyces_slackii	CMCD294	4
Actinomyces_slackii	CMCD327	0
Actinomyces_slackii	CMCD335	0
Actinomyces_slackii	CMCD337	4
Actinomyces_slackii	CMCD357	1
Actinomyces_slackii	CMCD398	1
Actinomyces_slackii	CMCD403	3
Actinomyces_slackii	CMCD422	1
Actinomyces_slackii	CMCD426	0
Actinomyces_slackii	CMCD71	0
Actinomyces_slackii	CMCD72	5
Actinomyces_slackii	CMCD76	0
Actinomyces_slackii	CMCD88	0
Actinomyces_slackii	CMSA256	1
Actinomyces_slackii	CMSA316	3
Actinomyces_slackii	CMUC110	0
Actinomyces_slackii	CMUC192	0
Actinomyces_slackii	CMUC199	1
Actinomyces_slackii	CMUC200	0
Actinomyces_slackii	CMUC208	0
Actinomyces_slackii	CMUC231	0
Actinomyces_slackii	CMUC234	0
Actinomyces_slackii	CMUC285	0
Actinomyces_slackii	CMUC291	0
Actinomyces_slackii	CMUC295	0
Actinomyces_slackii	CMUC299	0
Actinomyces_slackii	CMUC301	1
Actinomyces_slackii	CMUC307	0
Actinomyces_slackii	CMUC313	28
Actinomyces_slackii	CMUC314	0
Actinomyces_slackii	CMUC323	18
Actinomyces_slackii	CMUC324	2
Actinomyces_slackii	CMUC331	0
Actinomyces_slackii	CMUC333	8
Actinomyces_slackii	CMUC334	0
Actinomyces_slackii	CMUC346	22
Actinomyces_slackii	CMUC352	6
Actinomyces_slackii	CMUC360	0
Actinomyces_slackii	CMUC363	9
Actinomyces_slackii	CMUC365	6
Actinomyces_slackii	CMUC366	1
Actinomyces_slackii	CMUC368	7
Actinomyces_slackii	CMUC377	2
Actinomyces_slackii	CMUC379	1
Actinomyces_slackii	CMUC380	0
Actinomyces_slackii	CMUC383	1
Actinomyces_slackii	CMUC394	4
Actinomyces_slackii	CMUC419	9
Actinomyces_slackii	CMUC427	1
Actinomyces_slackii	CMUC428	1
Actinomyces_slackii	CMUC431	0
Actinomyces_slackii	CMUC435	1
Actinomyces_slackii	CMUC439	1
Actinomyces_slackii	CMUC89	0
Actinomyces_slackii	CS219	0
Actinomyces_slackii	CS256	0
Actinomyces_slackii	CS257	11
Actinomyces_slackii	CS259	0
Actinomyces_slackii	CS261	4
Actinomyces_slackii	CS266	28
Actinomyces_slackii	CS270	0
Actinomyces_slackii	CS277	6
Actinomyces_slackii	CS288	5
Actinomyces_slackii	CS290	0
Actinomyces_slackii	CS292	0
Actinomyces_slackii	CS293	4
Actinomyces_slackii	CS301	2
Actinomyces_slackii	CS306	7
Actinomyces_slackii	CS308	0
Actinomyces_slackii	CS315	9
Actinomyces_slackii	CS317	14
Actinomyces_slackii	CS322	1
Actinomyces_slackii	CS327	2
Actinomyces_slackii	CS328	278
Actinomyces_slackii	CS330	68
Actinomyces_slackii	CS331	4
Actinomyces_slackii	CS335	8
Actinomyces_slackii	CS338	3
Actinomyces_slackii	CS339	0
Actinomyces_slackii	CS343	0
Actinomyces_slackii	CS344	0
Actinomyces_slackii	CS350	23
Actinomyces_slackii	CS351	7
Actinomyces_slackii	CS361	1
Actinomyces_slackii	CS388	5
Actinomyces_slackii	CS396	0
Actinomyces_slackii	CS405	1
