Feature	sample	counts
Merismopediaceae	CM317	9
Merismopediaceae	CMCD140	1
Merismopediaceae	CMCD147	3
Merismopediaceae	CMCD152	1
Merismopediaceae	CMCD154	1
Merismopediaceae	CMCD159	2
Merismopediaceae	CMCD161	0
Merismopediaceae	CMCD174	11
Merismopediaceae	CMCD196	0
Merismopediaceae	CMCD198	0
Merismopediaceae	CMCD203	0
Merismopediaceae	CMCD211	2
Merismopediaceae	CMCD227	0
Merismopediaceae	CMCD240	0
Merismopediaceae	CMCD259	0
Merismopediaceae	CMCD270	0
Merismopediaceae	CMCD275	9
Merismopediaceae	CMCD282	0
Merismopediaceae	CMCD286	0
Merismopediaceae	CMCD287	0
Merismopediaceae	CMCD294	5
Merismopediaceae	CMCD327	0
Merismopediaceae	CMCD335	0
Merismopediaceae	CMCD337	0
Merismopediaceae	CMCD357	1
Merismopediaceae	CMCD398	0
Merismopediaceae	CMCD403	7
Merismopediaceae	CMCD422	0
Merismopediaceae	CMCD426	1
Merismopediaceae	CMCD71	1
Merismopediaceae	CMCD72	0
Merismopediaceae	CMCD76	1
Merismopediaceae	CMCD88	0
Merismopediaceae	CMSA256	0
Merismopediaceae	CMSA316	3
Merismopediaceae	CMUC110	1
Merismopediaceae	CMUC192	0
Merismopediaceae	CMUC199	0
Merismopediaceae	CMUC200	1
Merismopediaceae	CMUC208	2
Merismopediaceae	CMUC231	1
Merismopediaceae	CMUC234	2
Merismopediaceae	CMUC285	0
Merismopediaceae	CMUC291	0
Merismopediaceae	CMUC295	0
Merismopediaceae	CMUC299	0
Merismopediaceae	CMUC301	0
Merismopediaceae	CMUC307	0
Merismopediaceae	CMUC313	13
Merismopediaceae	CMUC314	2
Merismopediaceae	CMUC323	7
Merismopediaceae	CMUC324	2
Merismopediaceae	CMUC331	3
Merismopediaceae	CMUC333	1
Merismopediaceae	CMUC334	0
Merismopediaceae	CMUC346	1
Merismopediaceae	CMUC352	2
Merismopediaceae	CMUC360	58
Merismopediaceae	CMUC363	17
Merismopediaceae	CMUC365	3
Merismopediaceae	CMUC366	0
Merismopediaceae	CMUC368	4
Merismopediaceae	CMUC377	3
Merismopediaceae	CMUC379	10
Merismopediaceae	CMUC380	1
Merismopediaceae	CMUC383	7
Merismopediaceae	CMUC394	23
Merismopediaceae	CMUC419	4
Merismopediaceae	CMUC427	2
Merismopediaceae	CMUC428	0
Merismopediaceae	CMUC431	3
Merismopediaceae	CMUC435	0
Merismopediaceae	CMUC439	2
Merismopediaceae	CMUC89	5
Merismopediaceae	CS219	0
Merismopediaceae	CS256	0
Merismopediaceae	CS257	3
Merismopediaceae	CS259	0
Merismopediaceae	CS261	0
Merismopediaceae	CS266	4
Merismopediaceae	CS270	0
Merismopediaceae	CS277	2
Merismopediaceae	CS288	2
Merismopediaceae	CS290	0
Merismopediaceae	CS292	0
Merismopediaceae	CS293	2
Merismopediaceae	CS301	0
Merismopediaceae	CS306	0
Merismopediaceae	CS308	0
Merismopediaceae	CS315	0
Merismopediaceae	CS317	54
Merismopediaceae	CS322	0
Merismopediaceae	CS327	2
Merismopediaceae	CS328	1
Merismopediaceae	CS330	6
Merismopediaceae	CS331	7
Merismopediaceae	CS335	5
Merismopediaceae	CS338	1
Merismopediaceae	CS339	0
Merismopediaceae	CS343	2
Merismopediaceae	CS344	4
Merismopediaceae	CS350	83
Merismopediaceae	CS351	0
Merismopediaceae	CS361	0
Merismopediaceae	CS388	2
Merismopediaceae	CS396	0
Merismopediaceae	CS405	1
Merismopediaceae	CS415	3
Merismopediaceae	CS424	3
Merismopediaceae	IM293	0
Merismopediaceae	IM296	165
Merismopediaceae	IM297	0
Merismopediaceae	IM300	0
Merismopediaceae	IM305	0
Merismopediaceae	IM309	7
Merismopediaceae	IM310	11
Merismopediaceae	IM311	10
Merismopediaceae	IM316	5
Merismopediaceae	IM320	9
Merismopediaceae	IM330	4
Merismopediaceae	IM332	26
Merismopediaceae	IM340	43
Merismopediaceae	IM348	7
Merismopediaceae	IM354	1
Merismopediaceae	IM356	4
Merismopediaceae	IM364	2
Merismopediaceae	IM372	2
Merismopediaceae	IM374	22
Merismopediaceae	IM376	4
Merismopediaceae	IM381	2
Merismopediaceae	IM382	6
Merismopediaceae	IM385	0
Merismopediaceae	IM390	6
Merismopediaceae	IM397	11
Merismopediaceae	IM404	0
Merismopediaceae	IM409	2
Merismopediaceae	IM412	4
Merismopediaceae	IM421	5
Merismopediaceae	IM425	8
Merismopediaceae	IM432	14
Merismopediaceae	IM438	0
Merismopediaceae	IM442	1
Merismopediaceae	IM445	8
Merismopediaceae	IM448	76
Merismopediaceae	IM449	0
Merismopediaceae	IM451	7
Merismopediaceae	IMSA256	0
Merismopediaceae	IMSA276	1
Merismopediaceae	IMSA286	1
Merismopediaceae	IMSA343	2
Merismopediaceae	IS_238	0
Merismopediaceae	IS238	0
Merismopediaceae	IS243	0
Merismopediaceae	IS253	0
Merismopediaceae	IS283	0
Merismopediaceae	IS322	3
Merismopediaceae	IS399	0
Merismopediaceae	IS418	3
Merismopediaceae	IS430	2
Merismopediaceae	IS437	3
Merismopediaceae	IS444	0
Merismopediaceae	R276CMSA	12
Merismopediaceae	R286CMSA	0
Merismopediaceae	R292CMSA	0
Merismopediaceae	R292IMSA	120
Merismopediaceae	R308CMSA	6
Merismopediaceae	R316IMSA	1
Merismopediaceae	R347CMSA	4
Merismopediaceae	R347IMSA	5
Merismopediaceae	R371CMSA	11
Merismopediaceae	SRR10104064	NA
Merismopediaceae	SRR10104065	NA
Merismopediaceae	SRR10104066	NA
Merismopediaceae	SRR10104067	NA
Merismopediaceae	SRR10104068	NA
Merismopediaceae	SRR10104069	NA
Merismopediaceae	SRR10104070	NA
Merismopediaceae	SRR10104071	NA
Merismopediaceae	SRR10104072	NA
Merismopediaceae	SRR10104073	NA
Merismopediaceae	SRR10104074	NA
Merismopediaceae	SRR10104075	NA
Merismopediaceae	SRR10104076	NA
Merismopediaceae	SRR10104077	NA
Merismopediaceae	SRR10104078	NA
Merismopediaceae	SRR10104079	NA
Merismopediaceae	SRR10104080	NA
Merismopediaceae	SRR10104081	NA
Merismopediaceae	SRR10104082	NA
Merismopediaceae	SRR10104083	NA
Merismopediaceae	SRR10104084	NA
Merismopediaceae	SRR10104085	NA
Merismopediaceae	SRR10104086	NA
Merismopediaceae	SRR10104087	NA
Merismopediaceae	SRR10104088	NA
Merismopediaceae	SRR10104089	NA
Merismopediaceae	SRR10104090	NA
Merismopediaceae	SRR10104091	NA
Merismopediaceae	SRR10104092	NA
Merismopediaceae	SRR10104093	NA
Merismopediaceae	SRR10104094	NA
Merismopediaceae	SRR10104095	NA
Merismopediaceae	SRR10104096	NA
Merismopediaceae	SRR10104097	NA
Merismopediaceae	SRR10104098	NA
Merismopediaceae	SRR10104099	NA
Merismopediaceae	SRR10104100	NA
Merismopediaceae	SRR10104101	NA
Merismopediaceae	SRR10104102	NA
Merismopediaceae	SRR10104103	NA
Merismopediaceae	SRR10104104	NA
Merismopediaceae	SRR10104105	NA
Merismopediaceae	SRR10104106	NA
Merismopediaceae	SRR10104107	NA
Merismopediaceae	SRR10104108	NA
Merismopediaceae	SRR10104109	NA
Merismopediaceae	SRR10104110	NA
Merismopediaceae	SRR10104111	NA
Merismopediaceae	SRR10104112	NA
Merismopediaceae	SRR10104113	NA
Merismopediaceae	SRR10104114	NA
Merismopediaceae	SRR10104115	NA
Merismopediaceae	SRR10104116	NA
Merismopediaceae	SRR10104117	NA
Merismopediaceae	SRR10104118	NA
Merismopediaceae	SRR10104119	NA
Merismopediaceae	SRR10104120	NA
Merismopediaceae	SRR10104121	NA
Merismopediaceae	SRR10104122	NA
Merismopediaceae	SRR10104123	NA
Merismopediaceae	SRR10104124	NA
Merismopediaceae	SRR10104125	NA
Merismopediaceae	SRR10104126	NA
Merismopediaceae	SRR10104127	NA
Merismopediaceae	SRR10104128	NA
Merismopediaceae	SRR10104129	NA
Merismopediaceae	SRR10104130	NA
Merismopediaceae	SRR10104131	NA
Merismopediaceae	SRR10104132	NA
Merismopediaceae	SRR10104133	NA
Merismopediaceae	SRR10104134	NA
Merismopediaceae	SRR10104135	NA
Merismopediaceae	SRR10104136	NA
Merismopediaceae	SRR10104137	NA
Merismopediaceae	SRR10104138	NA
Merismopediaceae	SRR10104139	NA
