Feature	sample	counts
Chrysiogenaceae	CM317	13
Chrysiogenaceae	CMCD140	3
Chrysiogenaceae	CMCD147	54
Chrysiogenaceae	CMCD152	0
Chrysiogenaceae	CMCD154	4
Chrysiogenaceae	CMCD159	93
Chrysiogenaceae	CMCD161	0
Chrysiogenaceae	CMCD174	127
Chrysiogenaceae	CMCD196	2
Chrysiogenaceae	CMCD198	6
Chrysiogenaceae	CMCD203	8
Chrysiogenaceae	CMCD211	0
Chrysiogenaceae	CMCD227	0
Chrysiogenaceae	CMCD240	0
Chrysiogenaceae	CMCD259	0
Chrysiogenaceae	CMCD270	0
Chrysiogenaceae	CMCD275	4
Chrysiogenaceae	CMCD282	1
Chrysiogenaceae	CMCD286	0
Chrysiogenaceae	CMCD287	0
Chrysiogenaceae	CMCD294	5
Chrysiogenaceae	CMCD327	1
Chrysiogenaceae	CMCD335	3
Chrysiogenaceae	CMCD337	2
Chrysiogenaceae	CMCD357	6
Chrysiogenaceae	CMCD398	0
Chrysiogenaceae	CMCD403	4
Chrysiogenaceae	CMCD422	1
Chrysiogenaceae	CMCD426	2
Chrysiogenaceae	CMCD71	5
Chrysiogenaceae	CMCD72	3
Chrysiogenaceae	CMCD76	0
Chrysiogenaceae	CMCD88	0
Chrysiogenaceae	CMSA256	1
Chrysiogenaceae	CMSA316	7
Chrysiogenaceae	CMUC110	0
Chrysiogenaceae	CMUC192	0
Chrysiogenaceae	CMUC199	3
Chrysiogenaceae	CMUC200	0
Chrysiogenaceae	CMUC208	2
Chrysiogenaceae	CMUC231	1
Chrysiogenaceae	CMUC234	2
Chrysiogenaceae	CMUC285	0
Chrysiogenaceae	CMUC291	0
Chrysiogenaceae	CMUC295	1
Chrysiogenaceae	CMUC299	1
Chrysiogenaceae	CMUC301	0
Chrysiogenaceae	CMUC307	0
Chrysiogenaceae	CMUC313	13
Chrysiogenaceae	CMUC314	9
Chrysiogenaceae	CMUC323	31
Chrysiogenaceae	CMUC324	0
