Species	sample	counts
Bradyrhizobiaceae_bacterium_SG-6C	CM317	85
Bradyrhizobiaceae_bacterium_SG-6C	CMCD140	77
Bradyrhizobiaceae_bacterium_SG-6C	CMCD147	440
Bradyrhizobiaceae_bacterium_SG-6C	CMCD152	2
Bradyrhizobiaceae_bacterium_SG-6C	CMCD154	27
Bradyrhizobiaceae_bacterium_SG-6C	CMCD159	327
Bradyrhizobiaceae_bacterium_SG-6C	CMCD161	4
Bradyrhizobiaceae_bacterium_SG-6C	CMCD174	778
Bradyrhizobiaceae_bacterium_SG-6C	CMCD196	7
Bradyrhizobiaceae_bacterium_SG-6C	CMCD198	74
Bradyrhizobiaceae_bacterium_SG-6C	CMCD203	30
Bradyrhizobiaceae_bacterium_SG-6C	CMCD211	1
Bradyrhizobiaceae_bacterium_SG-6C	CMCD227	0
Bradyrhizobiaceae_bacterium_SG-6C	CMCD240	0
Bradyrhizobiaceae_bacterium_SG-6C	CMCD259	3
Bradyrhizobiaceae_bacterium_SG-6C	CMCD270	0
Bradyrhizobiaceae_bacterium_SG-6C	CMCD275	60
Bradyrhizobiaceae_bacterium_SG-6C	CMCD282	30
Bradyrhizobiaceae_bacterium_SG-6C	CMCD286	0
Bradyrhizobiaceae_bacterium_SG-6C	CMCD287	0
Bradyrhizobiaceae_bacterium_SG-6C	CMCD294	90
Bradyrhizobiaceae_bacterium_SG-6C	CMCD327	15
Bradyrhizobiaceae_bacterium_SG-6C	CMCD335	32
Bradyrhizobiaceae_bacterium_SG-6C	CMCD337	17
Bradyrhizobiaceae_bacterium_SG-6C	CMCD357	28
Bradyrhizobiaceae_bacterium_SG-6C	CMCD398	15
Bradyrhizobiaceae_bacterium_SG-6C	CMCD403	37
Bradyrhizobiaceae_bacterium_SG-6C	CMCD422	11
Bradyrhizobiaceae_bacterium_SG-6C	CMCD426	18
Bradyrhizobiaceae_bacterium_SG-6C	CMCD71	7
Bradyrhizobiaceae_bacterium_SG-6C	CMCD72	90
Bradyrhizobiaceae_bacterium_SG-6C	CMCD76	3
Bradyrhizobiaceae_bacterium_SG-6C	CMCD88	0
Bradyrhizobiaceae_bacterium_SG-6C	CMSA256	2
Bradyrhizobiaceae_bacterium_SG-6C	CMSA316	98
Bradyrhizobiaceae_bacterium_SG-6C	CMUC110	0
Bradyrhizobiaceae_bacterium_SG-6C	CMUC192	2
Bradyrhizobiaceae_bacterium_SG-6C	CMUC199	6
Bradyrhizobiaceae_bacterium_SG-6C	CMUC200	0
Bradyrhizobiaceae_bacterium_SG-6C	CMUC208	15
Bradyrhizobiaceae_bacterium_SG-6C	CMUC231	0
Bradyrhizobiaceae_bacterium_SG-6C	CMUC234	0
Bradyrhizobiaceae_bacterium_SG-6C	CMUC285	2
Bradyrhizobiaceae_bacterium_SG-6C	CMUC291	0
Bradyrhizobiaceae_bacterium_SG-6C	CMUC295	5
Bradyrhizobiaceae_bacterium_SG-6C	CMUC299	1
Bradyrhizobiaceae_bacterium_SG-6C	CMUC301	0
Bradyrhizobiaceae_bacterium_SG-6C	CMUC307	1
Bradyrhizobiaceae_bacterium_SG-6C	CMUC313	94
Bradyrhizobiaceae_bacterium_SG-6C	CMUC314	48
Bradyrhizobiaceae_bacterium_SG-6C	CMUC323	19
Bradyrhizobiaceae_bacterium_SG-6C	CMUC324	5
Bradyrhizobiaceae_bacterium_SG-6C	CMUC331	10
Bradyrhizobiaceae_bacterium_SG-6C	CMUC333	8
Bradyrhizobiaceae_bacterium_SG-6C	CMUC334	10
Bradyrhizobiaceae_bacterium_SG-6C	CMUC346	84
Bradyrhizobiaceae_bacterium_SG-6C	CMUC352	4
Bradyrhizobiaceae_bacterium_SG-6C	CMUC360	30
Bradyrhizobiaceae_bacterium_SG-6C	CMUC363	56
Bradyrhizobiaceae_bacterium_SG-6C	CMUC365	30
Bradyrhizobiaceae_bacterium_SG-6C	CMUC366	7
Bradyrhizobiaceae_bacterium_SG-6C	CMUC368	6
Bradyrhizobiaceae_bacterium_SG-6C	CMUC377	15
Bradyrhizobiaceae_bacterium_SG-6C	CMUC379	99
Bradyrhizobiaceae_bacterium_SG-6C	CMUC380	16
Bradyrhizobiaceae_bacterium_SG-6C	CMUC383	60
Bradyrhizobiaceae_bacterium_SG-6C	CMUC394	47
Bradyrhizobiaceae_bacterium_SG-6C	CMUC419	81
Bradyrhizobiaceae_bacterium_SG-6C	CMUC427	3
Bradyrhizobiaceae_bacterium_SG-6C	CMUC428	4
Bradyrhizobiaceae_bacterium_SG-6C	CMUC431	3
Bradyrhizobiaceae_bacterium_SG-6C	CMUC435	28
Bradyrhizobiaceae_bacterium_SG-6C	CMUC439	5
Bradyrhizobiaceae_bacterium_SG-6C	CMUC89	1
Bradyrhizobiaceae_bacterium_SG-6C	CS219	6
Bradyrhizobiaceae_bacterium_SG-6C	CS256	1
Bradyrhizobiaceae_bacterium_SG-6C	CS257	143
