Species	sample	counts
Salinispira_pacifica	CM317	0
Salinispira_pacifica	CMCD140	6
Salinispira_pacifica	CMCD147	0
Salinispira_pacifica	CMCD152	0
Salinispira_pacifica	CMCD154	0
Salinispira_pacifica	CMCD159	0
Salinispira_pacifica	CMCD161	0
Salinispira_pacifica	CMCD174	0
Salinispira_pacifica	CMCD196	0
Salinispira_pacifica	CMCD198	1
Salinispira_pacifica	CMCD203	0
Salinispira_pacifica	CMCD211	0
Salinispira_pacifica	CMCD227	0
Salinispira_pacifica	CMCD240	0
Salinispira_pacifica	CMCD259	0
Salinispira_pacifica	CMCD270	0
Salinispira_pacifica	CMCD275	0
Salinispira_pacifica	CMCD282	0
Salinispira_pacifica	CMCD286	0
Salinispira_pacifica	CMCD287	0
Salinispira_pacifica	CMCD294	0
Salinispira_pacifica	CMCD327	0
Salinispira_pacifica	CMCD335	0
Salinispira_pacifica	CMCD337	0
Salinispira_pacifica	CMCD357	0
Salinispira_pacifica	CMCD398	0
Salinispira_pacifica	CMCD403	0
Salinispira_pacifica	CMCD422	0
Salinispira_pacifica	CMCD426	0
Salinispira_pacifica	CMCD71	0
Salinispira_pacifica	CMCD72	4
Salinispira_pacifica	CMCD76	0
Salinispira_pacifica	CMCD88	0
Salinispira_pacifica	CMSA256	0
Salinispira_pacifica	CMSA316	1
Salinispira_pacifica	CMUC110	0
Salinispira_pacifica	CMUC192	0
Salinispira_pacifica	CMUC199	0
Salinispira_pacifica	CMUC200	0
Salinispira_pacifica	CMUC208	0
Salinispira_pacifica	CMUC231	0
Salinispira_pacifica	CMUC234	0
Salinispira_pacifica	CMUC285	0
Salinispira_pacifica	CMUC291	0
Salinispira_pacifica	CMUC295	0
Salinispira_pacifica	CMUC299	0
Salinispira_pacifica	CMUC301	0
Salinispira_pacifica	CMUC307	0
Salinispira_pacifica	CMUC313	24
Salinispira_pacifica	CMUC314	0
Salinispira_pacifica	CMUC323	1
Salinispira_pacifica	CMUC324	0
Salinispira_pacifica	CMUC331	0
Salinispira_pacifica	CMUC333	0
Salinispira_pacifica	CMUC334	0
Salinispira_pacifica	CMUC346	2
Salinispira_pacifica	CMUC352	0
Salinispira_pacifica	CMUC360	0
Salinispira_pacifica	CMUC363	0
Salinispira_pacifica	CMUC365	0
Salinispira_pacifica	CMUC366	1
Salinispira_pacifica	CMUC368	0
Salinispira_pacifica	CMUC377	0
Salinispira_pacifica	CMUC379	0
Salinispira_pacifica	CMUC380	0
Salinispira_pacifica	CMUC383	0
Salinispira_pacifica	CMUC394	0
Salinispira_pacifica	CMUC419	0
Salinispira_pacifica	CMUC427	0
Salinispira_pacifica	CMUC428	0
Salinispira_pacifica	CMUC431	2
Salinispira_pacifica	CMUC435	0
Salinispira_pacifica	CMUC439	0
Salinispira_pacifica	CMUC89	0
Salinispira_pacifica	CS219	0
Salinispira_pacifica	CS256	0
Salinispira_pacifica	CS257	0
Salinispira_pacifica	CS259	0
Salinispira_pacifica	CS261	0
Salinispira_pacifica	CS266	0
Salinispira_pacifica	CS270	0
Salinispira_pacifica	CS277	0
Salinispira_pacifica	CS288	0
Salinispira_pacifica	CS290	0
Salinispira_pacifica	CS292	0
Salinispira_pacifica	CS293	0
Salinispira_pacifica	CS301	1
Salinispira_pacifica	CS306	0
Salinispira_pacifica	CS308	0
Salinispira_pacifica	CS315	0
Salinispira_pacifica	CS317	5
Salinispira_pacifica	CS322	0
Salinispira_pacifica	CS327	0
Salinispira_pacifica	CS328	1
Salinispira_pacifica	CS330	6
Salinispira_pacifica	CS331	1
Salinispira_pacifica	CS335	0
Salinispira_pacifica	CS338	0
Salinispira_pacifica	CS339	0
Salinispira_pacifica	CS343	0
Salinispira_pacifica	CS344	0
Salinispira_pacifica	CS350	0
Salinispira_pacifica	CS351	0
Salinispira_pacifica	CS361	0
Salinispira_pacifica	CS388	0
Salinispira_pacifica	CS396	0
Salinispira_pacifica	CS405	0
Salinispira_pacifica	CS415	0
Salinispira_pacifica	CS424	0
Salinispira_pacifica	IM293	0
Salinispira_pacifica	IM296	8
Salinispira_pacifica	IM297	0
Salinispira_pacifica	IM300	0
Salinispira_pacifica	IM305	0
Salinispira_pacifica	IM309	0
Salinispira_pacifica	IM310	0
Salinispira_pacifica	IM311	0
Salinispira_pacifica	IM316	0
Salinispira_pacifica	IM320	2
Salinispira_pacifica	IM330	3
Salinispira_pacifica	IM332	0
Salinispira_pacifica	IM340	7
Salinispira_pacifica	IM348	0
Salinispira_pacifica	IM354	0
Salinispira_pacifica	IM356	0
Salinispira_pacifica	IM364	0
Salinispira_pacifica	IM372	2
Salinispira_pacifica	IM374	0
Salinispira_pacifica	IM376	0
Salinispira_pacifica	IM381	3
Salinispira_pacifica	IM382	0
Salinispira_pacifica	IM385	0
Salinispira_pacifica	IM390	4
Salinispira_pacifica	IM397	0
Salinispira_pacifica	IM404	0
Salinispira_pacifica	IM409	0
Salinispira_pacifica	IM412	0
Salinispira_pacifica	IM421	0
Salinispira_pacifica	IM425	0
Salinispira_pacifica	IM432	2
Salinispira_pacifica	IM438	0
Salinispira_pacifica	IM442	0
Salinispira_pacifica	IM445	0
Salinispira_pacifica	IM448	0
Salinispira_pacifica	IM449	0
Salinispira_pacifica	IM451	0
Salinispira_pacifica	IMSA256	0
Salinispira_pacifica	IMSA276	0
Salinispira_pacifica	IMSA286	0
Salinispira_pacifica	IMSA343	1
Salinispira_pacifica	IS_238	0
Salinispira_pacifica	IS238	0
Salinispira_pacifica	IS243	0
Salinispira_pacifica	IS253	0
Salinispira_pacifica	IS283	0
Salinispira_pacifica	IS322	0
Salinispira_pacifica	IS399	0
Salinispira_pacifica	IS418	0
Salinispira_pacifica	IS430	1
Salinispira_pacifica	IS437	0
Salinispira_pacifica	IS444	0
Salinispira_pacifica	R276CMSA	0
Salinispira_pacifica	R286CMSA	0
Salinispira_pacifica	R292CMSA	0
Salinispira_pacifica	R292IMSA	0
Salinispira_pacifica	R308CMSA	0
Salinispira_pacifica	R316IMSA	0
Salinispira_pacifica	R347CMSA	0
Salinispira_pacifica	R347IMSA	0
Salinispira_pacifica	R371CMSA	0
Salinispira_pacifica	SRR10104064	NA
Salinispira_pacifica	SRR10104065	NA
Salinispira_pacifica	SRR10104066	NA
Salinispira_pacifica	SRR10104067	NA
Salinispira_pacifica	SRR10104068	NA
Salinispira_pacifica	SRR10104069	NA
Salinispira_pacifica	SRR10104070	NA
Salinispira_pacifica	SRR10104071	NA
Salinispira_pacifica	SRR10104072	NA
Salinispira_pacifica	SRR10104073	NA
Salinispira_pacifica	SRR10104074	NA
Salinispira_pacifica	SRR10104075	NA
Salinispira_pacifica	SRR10104076	NA
Salinispira_pacifica	SRR10104077	NA
Salinispira_pacifica	SRR10104078	NA
Salinispira_pacifica	SRR10104079	NA
Salinispira_pacifica	SRR10104080	NA
Salinispira_pacifica	SRR10104081	NA
Salinispira_pacifica	SRR10104082	NA
Salinispira_pacifica	SRR10104083	NA
Salinispira_pacifica	SRR10104084	NA
Salinispira_pacifica	SRR10104085	NA
Salinispira_pacifica	SRR10104086	NA
Salinispira_pacifica	SRR10104087	NA
Salinispira_pacifica	SRR10104088	NA
Salinispira_pacifica	SRR10104089	NA
Salinispira_pacifica	SRR10104090	NA
Salinispira_pacifica	SRR10104091	NA
Salinispira_pacifica	SRR10104092	NA
