Species	sample	counts
Actinomyces_tangfeifanii	CM317	0
Actinomyces_tangfeifanii	CMCD140	4
Actinomyces_tangfeifanii	CMCD147	22
Actinomyces_tangfeifanii	CMCD152	0
Actinomyces_tangfeifanii	CMCD154	2
Actinomyces_tangfeifanii	CMCD159	18
Actinomyces_tangfeifanii	CMCD161	0
Actinomyces_tangfeifanii	CMCD174	50
Actinomyces_tangfeifanii	CMCD196	0
Actinomyces_tangfeifanii	CMCD198	0
Actinomyces_tangfeifanii	CMCD203	0
Actinomyces_tangfeifanii	CMCD211	0
Actinomyces_tangfeifanii	CMCD227	0
Actinomyces_tangfeifanii	CMCD240	0
Actinomyces_tangfeifanii	CMCD259	0
Actinomyces_tangfeifanii	CMCD270	0
Actinomyces_tangfeifanii	CMCD275	13
Actinomyces_tangfeifanii	CMCD282	0
Actinomyces_tangfeifanii	CMCD286	0
Actinomyces_tangfeifanii	CMCD287	0
Actinomyces_tangfeifanii	CMCD294	0
Actinomyces_tangfeifanii	CMCD327	1
Actinomyces_tangfeifanii	CMCD335	2
Actinomyces_tangfeifanii	CMCD337	2
Actinomyces_tangfeifanii	CMCD357	0
Actinomyces_tangfeifanii	CMCD398	2
Actinomyces_tangfeifanii	CMCD403	3
Actinomyces_tangfeifanii	CMCD422	0
Actinomyces_tangfeifanii	CMCD426	0
Actinomyces_tangfeifanii	CMCD71	1
Actinomyces_tangfeifanii	CMCD72	17
Actinomyces_tangfeifanii	CMCD76	0
Actinomyces_tangfeifanii	CMCD88	0
Actinomyces_tangfeifanii	CMSA256	0
Actinomyces_tangfeifanii	CMSA316	0
Actinomyces_tangfeifanii	CMUC110	0
Actinomyces_tangfeifanii	CMUC192	0
Actinomyces_tangfeifanii	CMUC199	1
Actinomyces_tangfeifanii	CMUC200	0
Actinomyces_tangfeifanii	CMUC208	1
Actinomyces_tangfeifanii	CMUC231	0
Actinomyces_tangfeifanii	CMUC234	0
Actinomyces_tangfeifanii	CMUC285	0
Actinomyces_tangfeifanii	CMUC291	0
Actinomyces_tangfeifanii	CMUC295	0
Actinomyces_tangfeifanii	CMUC299	0
Actinomyces_tangfeifanii	CMUC301	0
Actinomyces_tangfeifanii	CMUC307	0
Actinomyces_tangfeifanii	CMUC313	9
Actinomyces_tangfeifanii	CMUC314	3
Actinomyces_tangfeifanii	CMUC323	3
Actinomyces_tangfeifanii	CMUC324	0
Actinomyces_tangfeifanii	CMUC331	0
Actinomyces_tangfeifanii	CMUC333	0
Actinomyces_tangfeifanii	CMUC334	0
Actinomyces_tangfeifanii	CMUC346	1
Actinomyces_tangfeifanii	CMUC352	0
Actinomyces_tangfeifanii	CMUC360	0
Actinomyces_tangfeifanii	CMUC363	5
Actinomyces_tangfeifanii	CMUC365	0
Actinomyces_tangfeifanii	CMUC366	0
Actinomyces_tangfeifanii	CMUC368	0
Actinomyces_tangfeifanii	CMUC377	1
Actinomyces_tangfeifanii	CMUC379	30
Actinomyces_tangfeifanii	CMUC380	0
Actinomyces_tangfeifanii	CMUC383	2
Actinomyces_tangfeifanii	CMUC394	0
Actinomyces_tangfeifanii	CMUC419	0
Actinomyces_tangfeifanii	CMUC427	0
Actinomyces_tangfeifanii	CMUC428	0
Actinomyces_tangfeifanii	CMUC431	0
Actinomyces_tangfeifanii	CMUC435	0
Actinomyces_tangfeifanii	CMUC439	0
Actinomyces_tangfeifanii	CMUC89	1
Actinomyces_tangfeifanii	CS219	0
Actinomyces_tangfeifanii	CS256	0
Actinomyces_tangfeifanii	CS257	3
