Species	sample	counts
Rathayibacter_iranicus	CM317	20
Rathayibacter_iranicus	CMCD140	1
Rathayibacter_iranicus	CMCD147	4
Rathayibacter_iranicus	CMCD152	0
Rathayibacter_iranicus	CMCD154	1
Rathayibacter_iranicus	CMCD159	10
Rathayibacter_iranicus	CMCD161	0
Rathayibacter_iranicus	CMCD174	33
Rathayibacter_iranicus	CMCD196	0
Rathayibacter_iranicus	CMCD198	0
Rathayibacter_iranicus	CMCD203	0
Rathayibacter_iranicus	CMCD211	0
Rathayibacter_iranicus	CMCD227	0
Rathayibacter_iranicus	CMCD240	0
Rathayibacter_iranicus	CMCD259	0
Rathayibacter_iranicus	CMCD270	1
Rathayibacter_iranicus	CMCD275	1
Rathayibacter_iranicus	CMCD282	1
Rathayibacter_iranicus	CMCD286	0
Rathayibacter_iranicus	CMCD287	0
Rathayibacter_iranicus	CMCD294	1
Rathayibacter_iranicus	CMCD327	0
Rathayibacter_iranicus	CMCD335	0
Rathayibacter_iranicus	CMCD337	1
Rathayibacter_iranicus	CMCD357	2
Rathayibacter_iranicus	CMCD398	0
Rathayibacter_iranicus	CMCD403	5
Rathayibacter_iranicus	CMCD422	0
Rathayibacter_iranicus	CMCD426	1
Rathayibacter_iranicus	CMCD71	3
Rathayibacter_iranicus	CMCD72	5
Rathayibacter_iranicus	CMCD76	0
Rathayibacter_iranicus	CMCD88	0
Rathayibacter_iranicus	CMSA256	2
Rathayibacter_iranicus	CMSA316	6
Rathayibacter_iranicus	CMUC110	0
Rathayibacter_iranicus	CMUC192	0
Rathayibacter_iranicus	CMUC199	0
Rathayibacter_iranicus	CMUC200	0
Rathayibacter_iranicus	CMUC208	0
Rathayibacter_iranicus	CMUC231	0
Rathayibacter_iranicus	CMUC234	0
Rathayibacter_iranicus	CMUC285	0
Rathayibacter_iranicus	CMUC291	0
Rathayibacter_iranicus	CMUC295	0
Rathayibacter_iranicus	CMUC299	0
Rathayibacter_iranicus	CMUC301	1
Rathayibacter_iranicus	CMUC307	0
Rathayibacter_iranicus	CMUC313	11
Rathayibacter_iranicus	CMUC314	6
Rathayibacter_iranicus	CMUC323	0
Rathayibacter_iranicus	CMUC324	0
Rathayibacter_iranicus	CMUC331	0
Rathayibacter_iranicus	CMUC333	0
Rathayibacter_iranicus	CMUC334	0
Rathayibacter_iranicus	CMUC346	7
Rathayibacter_iranicus	CMUC352	1
Rathayibacter_iranicus	CMUC360	5
Rathayibacter_iranicus	CMUC363	2
Rathayibacter_iranicus	CMUC365	0
Rathayibacter_iranicus	CMUC366	0
Rathayibacter_iranicus	CMUC368	0
Rathayibacter_iranicus	CMUC377	1
Rathayibacter_iranicus	CMUC379	14
Rathayibacter_iranicus	CMUC380	0
Rathayibacter_iranicus	CMUC383	2
Rathayibacter_iranicus	CMUC394	1
Rathayibacter_iranicus	CMUC419	7
Rathayibacter_iranicus	CMUC427	0
Rathayibacter_iranicus	CMUC428	0
Rathayibacter_iranicus	CMUC431	0
Rathayibacter_iranicus	CMUC435	0
Rathayibacter_iranicus	CMUC439	0
Rathayibacter_iranicus	CMUC89	0
Rathayibacter_iranicus	CS219	0
Rathayibacter_iranicus	CS256	0
Rathayibacter_iranicus	CS257	8
Rathayibacter_iranicus	CS259	0
Rathayibacter_iranicus	CS261	2
Rathayibacter_iranicus	CS266	17
Rathayibacter_iranicus	CS270	0
Rathayibacter_iranicus	CS277	7
Rathayibacter_iranicus	CS288	6
Rathayibacter_iranicus	CS290	0
Rathayibacter_iranicus	CS292	0
Rathayibacter_iranicus	CS293	2
Rathayibacter_iranicus	CS301	0
Rathayibacter_iranicus	CS306	4
Rathayibacter_iranicus	CS308	0
Rathayibacter_iranicus	CS315	0
Rathayibacter_iranicus	CS317	27
Rathayibacter_iranicus	CS322	1
Rathayibacter_iranicus	CS327	0
Rathayibacter_iranicus	CS328	7
Rathayibacter_iranicus	CS330	0
Rathayibacter_iranicus	CS331	7
Rathayibacter_iranicus	CS335	6
Rathayibacter_iranicus	CS338	5
Rathayibacter_iranicus	CS339	0
Rathayibacter_iranicus	CS343	0
Rathayibacter_iranicus	CS344	0
Rathayibacter_iranicus	CS350	2
Rathayibacter_iranicus	CS351	0
Rathayibacter_iranicus	CS361	0
Rathayibacter_iranicus	CS388	6
Rathayibacter_iranicus	CS396	0
Rathayibacter_iranicus	CS405	1
Rathayibacter_iranicus	CS415	16
Rathayibacter_iranicus	CS424	0
Rathayibacter_iranicus	IM293	0
Rathayibacter_iranicus	IM296	4
Rathayibacter_iranicus	IM297	2
Rathayibacter_iranicus	IM300	0
Rathayibacter_iranicus	IM305	3
Rathayibacter_iranicus	IM309	0
Rathayibacter_iranicus	IM310	3
Rathayibacter_iranicus	IM311	1
Rathayibacter_iranicus	IM316	2
Rathayibacter_iranicus	IM320	4
Rathayibacter_iranicus	IM330	2
Rathayibacter_iranicus	IM332	11
Rathayibacter_iranicus	IM340	21
Rathayibacter_iranicus	IM348	0
Rathayibacter_iranicus	IM354	0
Rathayibacter_iranicus	IM356	3
Rathayibacter_iranicus	IM364	4
Rathayibacter_iranicus	IM372	3
Rathayibacter_iranicus	IM374	18
Rathayibacter_iranicus	IM376	3
Rathayibacter_iranicus	IM381	2
Rathayibacter_iranicus	IM382	1
Rathayibacter_iranicus	IM385	0
Rathayibacter_iranicus	IM390	1
Rathayibacter_iranicus	IM397	1
Rathayibacter_iranicus	IM404	0
Rathayibacter_iranicus	IM409	0
Rathayibacter_iranicus	IM412	19
Rathayibacter_iranicus	IM421	0
Rathayibacter_iranicus	IM425	18
Rathayibacter_iranicus	IM432	0
Rathayibacter_iranicus	IM438	0
Rathayibacter_iranicus	IM442	0
Rathayibacter_iranicus	IM445	0
Rathayibacter_iranicus	IM448	15
Rathayibacter_iranicus	IM449	0
Rathayibacter_iranicus	IM451	1
Rathayibacter_iranicus	IMSA256	0
Rathayibacter_iranicus	IMSA276	0
Rathayibacter_iranicus	IMSA286	0
Rathayibacter_iranicus	IMSA343	13
Rathayibacter_iranicus	IS_238	0
Rathayibacter_iranicus	IS238	0
Rathayibacter_iranicus	IS243	0
Rathayibacter_iranicus	IS253	0
Rathayibacter_iranicus	IS283	0
Rathayibacter_iranicus	IS322	5
Rathayibacter_iranicus	IS399	0
Rathayibacter_iranicus	IS418	2
Rathayibacter_iranicus	IS430	0
Rathayibacter_iranicus	IS437	0
Rathayibacter_iranicus	IS444	0
Rathayibacter_iranicus	R276CMSA	3
Rathayibacter_iranicus	R286CMSA	0
