Species	sample	counts
Actinoplanes_friuliensis	CM317	28
Actinoplanes_friuliensis	CMCD140	11
Actinoplanes_friuliensis	CMCD147	76
Actinoplanes_friuliensis	CMCD152	0
Actinoplanes_friuliensis	CMCD154	7
Actinoplanes_friuliensis	CMCD159	116
Actinoplanes_friuliensis	CMCD161	9
Actinoplanes_friuliensis	CMCD174	135
Actinoplanes_friuliensis	CMCD196	2
Actinoplanes_friuliensis	CMCD198	8
Actinoplanes_friuliensis	CMCD203	4
Actinoplanes_friuliensis	CMCD211	1
Actinoplanes_friuliensis	CMCD227	0
Actinoplanes_friuliensis	CMCD240	0
Actinoplanes_friuliensis	CMCD259	2
Actinoplanes_friuliensis	CMCD270	1
Actinoplanes_friuliensis	CMCD275	28
Actinoplanes_friuliensis	CMCD282	6
Actinoplanes_friuliensis	CMCD286	1
Actinoplanes_friuliensis	CMCD287	4
Actinoplanes_friuliensis	CMCD294	11
Actinoplanes_friuliensis	CMCD327	0
Actinoplanes_friuliensis	CMCD335	1
Actinoplanes_friuliensis	CMCD337	3
Actinoplanes_friuliensis	CMCD357	8
Actinoplanes_friuliensis	CMCD398	1
Actinoplanes_friuliensis	CMCD403	16
Actinoplanes_friuliensis	CMCD422	1
Actinoplanes_friuliensis	CMCD426	9
Actinoplanes_friuliensis	CMCD71	0
Actinoplanes_friuliensis	CMCD72	38
Actinoplanes_friuliensis	CMCD76	2
Actinoplanes_friuliensis	CMCD88	1
Actinoplanes_friuliensis	CMSA256	2
Actinoplanes_friuliensis	CMSA316	15
Actinoplanes_friuliensis	CMUC110	1
Actinoplanes_friuliensis	CMUC192	0
Actinoplanes_friuliensis	CMUC199	1
Actinoplanes_friuliensis	CMUC200	0
Actinoplanes_friuliensis	CMUC208	2
Actinoplanes_friuliensis	CMUC231	1
Actinoplanes_friuliensis	CMUC234	0
Actinoplanes_friuliensis	CMUC285	0
Actinoplanes_friuliensis	CMUC291	0
Actinoplanes_friuliensis	CMUC295	0
Actinoplanes_friuliensis	CMUC299	0
Actinoplanes_friuliensis	CMUC301	0
Actinoplanes_friuliensis	CMUC307	0
Actinoplanes_friuliensis	CMUC313	52
Actinoplanes_friuliensis	CMUC314	8
Actinoplanes_friuliensis	CMUC323	12
Actinoplanes_friuliensis	CMUC324	0
Actinoplanes_friuliensis	CMUC331	4
Actinoplanes_friuliensis	CMUC333	3
Actinoplanes_friuliensis	CMUC334	6
Actinoplanes_friuliensis	CMUC346	10
Actinoplanes_friuliensis	CMUC352	12
Actinoplanes_friuliensis	CMUC360	2
Actinoplanes_friuliensis	CMUC363	14
Actinoplanes_friuliensis	CMUC365	10
Actinoplanes_friuliensis	CMUC366	7
Actinoplanes_friuliensis	CMUC368	2
Actinoplanes_friuliensis	CMUC377	0
Actinoplanes_friuliensis	CMUC379	36
Actinoplanes_friuliensis	CMUC380	3
Actinoplanes_friuliensis	CMUC383	17
Actinoplanes_friuliensis	CMUC394	10
Actinoplanes_friuliensis	CMUC419	34
Actinoplanes_friuliensis	CMUC427	1
Actinoplanes_friuliensis	CMUC428	2
Actinoplanes_friuliensis	CMUC431	11
Actinoplanes_friuliensis	CMUC435	3
Actinoplanes_friuliensis	CMUC439	2
Actinoplanes_friuliensis	CMUC89	1
Actinoplanes_friuliensis	CS219	0
Actinoplanes_friuliensis	CS256	0
Actinoplanes_friuliensis	CS257	42
Actinoplanes_friuliensis	CS259	2
Actinoplanes_friuliensis	CS261	7
Actinoplanes_friuliensis	CS266	21
Actinoplanes_friuliensis	CS270	11
Actinoplanes_friuliensis	CS277	17
Actinoplanes_friuliensis	CS288	15
Actinoplanes_friuliensis	CS290	0
Actinoplanes_friuliensis	CS292	16
Actinoplanes_friuliensis	CS293	3
Actinoplanes_friuliensis	CS301	12
Actinoplanes_friuliensis	CS306	15
Actinoplanes_friuliensis	CS308	2
Actinoplanes_friuliensis	CS315	14
Actinoplanes_friuliensis	CS317	191
Actinoplanes_friuliensis	CS322	0
Actinoplanes_friuliensis	CS327	1
Actinoplanes_friuliensis	CS328	50
Actinoplanes_friuliensis	CS330	52
Actinoplanes_friuliensis	CS331	23
Actinoplanes_friuliensis	CS335	44
Actinoplanes_friuliensis	CS338	9
Actinoplanes_friuliensis	CS339	1
Actinoplanes_friuliensis	CS343	0
Actinoplanes_friuliensis	CS344	0
Actinoplanes_friuliensis	CS350	38
Actinoplanes_friuliensis	CS351	9
Actinoplanes_friuliensis	CS361	1
Actinoplanes_friuliensis	CS388	17
Actinoplanes_friuliensis	CS396	0
Actinoplanes_friuliensis	CS405	0
Actinoplanes_friuliensis	CS415	56
Actinoplanes_friuliensis	CS424	7
Actinoplanes_friuliensis	IM293	5
Actinoplanes_friuliensis	IM296	40
Actinoplanes_friuliensis	IM297	20
Actinoplanes_friuliensis	IM300	3
Actinoplanes_friuliensis	IM305	8
Actinoplanes_friuliensis	IM309	50
Actinoplanes_friuliensis	IM310	26
Actinoplanes_friuliensis	IM311	22
Actinoplanes_friuliensis	IM316	17
Actinoplanes_friuliensis	IM320	13
Actinoplanes_friuliensis	IM330	18
Actinoplanes_friuliensis	IM332	38
Actinoplanes_friuliensis	IM340	227
Actinoplanes_friuliensis	IM348	3
Actinoplanes_friuliensis	IM354	0
Actinoplanes_friuliensis	IM356	33
Actinoplanes_friuliensis	IM364	5
Actinoplanes_friuliensis	IM372	29
Actinoplanes_friuliensis	IM374	71
Actinoplanes_friuliensis	IM376	12
Actinoplanes_friuliensis	IM381	27
Actinoplanes_friuliensis	IM382	17
Actinoplanes_friuliensis	IM385	0
Actinoplanes_friuliensis	IM390	52
Actinoplanes_friuliensis	IM397	7
Actinoplanes_friuliensis	IM404	2
Actinoplanes_friuliensis	IM409	3
Actinoplanes_friuliensis	IM412	13
Actinoplanes_friuliensis	IM421	13
Actinoplanes_friuliensis	IM425	67
Actinoplanes_friuliensis	IM432	18
Actinoplanes_friuliensis	IM438	7
Actinoplanes_friuliensis	IM442	3
Actinoplanes_friuliensis	IM445	1
Actinoplanes_friuliensis	IM448	21
Actinoplanes_friuliensis	IM449	6
Actinoplanes_friuliensis	IM451	3
Actinoplanes_friuliensis	IMSA256	0
Actinoplanes_friuliensis	IMSA276	1
Actinoplanes_friuliensis	IMSA286	1
Actinoplanes_friuliensis	IMSA343	39
Actinoplanes_friuliensis	IS_238	2
Actinoplanes_friuliensis	IS238	2
Actinoplanes_friuliensis	IS243	1
Actinoplanes_friuliensis	IS253	1
Actinoplanes_friuliensis	IS283	1
Actinoplanes_friuliensis	IS322	10
Actinoplanes_friuliensis	IS399	6
Actinoplanes_friuliensis	IS418	21
Actinoplanes_friuliensis	IS430	8
Actinoplanes_friuliensis	IS437	0
Actinoplanes_friuliensis	IS444	0
Actinoplanes_friuliensis	R276CMSA	11
Actinoplanes_friuliensis	R286CMSA	0
Actinoplanes_friuliensis	R292CMSA	0
Actinoplanes_friuliensis	R292IMSA	57
Actinoplanes_friuliensis	R308CMSA	14
Actinoplanes_friuliensis	R316IMSA	8
Actinoplanes_friuliensis	R347CMSA	28
Actinoplanes_friuliensis	R347IMSA	2
Actinoplanes_friuliensis	R371CMSA	9
Actinoplanes_friuliensis	SRR10104064	NA
Actinoplanes_friuliensis	SRR10104065	NA
Actinoplanes_friuliensis	SRR10104066	NA
Actinoplanes_friuliensis	SRR10104067	NA
Actinoplanes_friuliensis	SRR10104068	NA
Actinoplanes_friuliensis	SRR10104069	NA
Actinoplanes_friuliensis	SRR10104070	NA
Actinoplanes_friuliensis	SRR10104071	NA
Actinoplanes_friuliensis	SRR10104072	NA
Actinoplanes_friuliensis	SRR10104073	NA
Actinoplanes_friuliensis	SRR10104074	NA
Actinoplanes_friuliensis	SRR10104075	NA
Actinoplanes_friuliensis	SRR10104076	NA
Actinoplanes_friuliensis	SRR10104077	NA
