Species	sample	counts
Paenibacillus_cellulositrophicus	CM317	1
Paenibacillus_cellulositrophicus	CMCD140	4
Paenibacillus_cellulositrophicus	CMCD147	43
Paenibacillus_cellulositrophicus	CMCD152	0
Paenibacillus_cellulositrophicus	CMCD154	1
Paenibacillus_cellulositrophicus	CMCD159	6
Paenibacillus_cellulositrophicus	CMCD161	0
Paenibacillus_cellulositrophicus	CMCD174	46
Paenibacillus_cellulositrophicus	CMCD196	0
Paenibacillus_cellulositrophicus	CMCD198	4
Paenibacillus_cellulositrophicus	CMCD203	1
Paenibacillus_cellulositrophicus	CMCD211	0
Paenibacillus_cellulositrophicus	CMCD227	0
Paenibacillus_cellulositrophicus	CMCD240	0
Paenibacillus_cellulositrophicus	CMCD259	1
Paenibacillus_cellulositrophicus	CMCD270	1
Paenibacillus_cellulositrophicus	CMCD275	4
Paenibacillus_cellulositrophicus	CMCD282	3
Paenibacillus_cellulositrophicus	CMCD286	0
Paenibacillus_cellulositrophicus	CMCD287	0
Paenibacillus_cellulositrophicus	CMCD294	5
Paenibacillus_cellulositrophicus	CMCD327	0
Paenibacillus_cellulositrophicus	CMCD335	1
Paenibacillus_cellulositrophicus	CMCD337	2
Paenibacillus_cellulositrophicus	CMCD357	0
Paenibacillus_cellulositrophicus	CMCD398	0
Paenibacillus_cellulositrophicus	CMCD403	0
Paenibacillus_cellulositrophicus	CMCD422	0
Paenibacillus_cellulositrophicus	CMCD426	0
Paenibacillus_cellulositrophicus	CMCD71	2
Paenibacillus_cellulositrophicus	CMCD72	5
Paenibacillus_cellulositrophicus	CMCD76	0
Paenibacillus_cellulositrophicus	CMCD88	0
Paenibacillus_cellulositrophicus	CMSA256	0
Paenibacillus_cellulositrophicus	CMSA316	7
Paenibacillus_cellulositrophicus	CMUC110	0
Paenibacillus_cellulositrophicus	CMUC192	0
Paenibacillus_cellulositrophicus	CMUC199	1
Paenibacillus_cellulositrophicus	CMUC200	0
Paenibacillus_cellulositrophicus	CMUC208	2
Paenibacillus_cellulositrophicus	CMUC231	0
Paenibacillus_cellulositrophicus	CMUC234	0
Paenibacillus_cellulositrophicus	CMUC285	0
Paenibacillus_cellulositrophicus	CMUC291	0
Paenibacillus_cellulositrophicus	CMUC295	0
Paenibacillus_cellulositrophicus	CMUC299	0
