Species	sample	counts
Anabaena_cylindrica	CM317	1
Anabaena_cylindrica	CMCD140	2
Anabaena_cylindrica	CMCD147	12
Anabaena_cylindrica	CMCD152	0
Anabaena_cylindrica	CMCD154	0
Anabaena_cylindrica	CMCD159	11
Anabaena_cylindrica	CMCD161	0
Anabaena_cylindrica	CMCD174	49
Anabaena_cylindrica	CMCD196	3
Anabaena_cylindrica	CMCD198	1
Anabaena_cylindrica	CMCD203	0
Anabaena_cylindrica	CMCD211	0
Anabaena_cylindrica	CMCD227	0
Anabaena_cylindrica	CMCD240	0
Anabaena_cylindrica	CMCD259	0
Anabaena_cylindrica	CMCD270	0
Anabaena_cylindrica	CMCD275	3
Anabaena_cylindrica	CMCD282	1
Anabaena_cylindrica	CMCD286	0
Anabaena_cylindrica	CMCD287	0
Anabaena_cylindrica	CMCD294	7
Anabaena_cylindrica	CMCD327	0
Anabaena_cylindrica	CMCD335	0
Anabaena_cylindrica	CMCD337	0
Anabaena_cylindrica	CMCD357	1
Anabaena_cylindrica	CMCD398	0
Anabaena_cylindrica	CMCD403	0
Anabaena_cylindrica	CMCD422	0
Anabaena_cylindrica	CMCD426	0
Anabaena_cylindrica	CMCD71	0
Anabaena_cylindrica	CMCD72	0
Anabaena_cylindrica	CMCD76	0
Anabaena_cylindrica	CMCD88	0
Anabaena_cylindrica	CMSA256	0
Anabaena_cylindrica	CMSA316	8
Anabaena_cylindrica	CMUC110	3
Anabaena_cylindrica	CMUC192	0
Anabaena_cylindrica	CMUC199	2
Anabaena_cylindrica	CMUC200	0
Anabaena_cylindrica	CMUC208	6
Anabaena_cylindrica	CMUC231	0
Anabaena_cylindrica	CMUC234	0
Anabaena_cylindrica	CMUC285	0
Anabaena_cylindrica	CMUC291	0
Anabaena_cylindrica	CMUC295	0
Anabaena_cylindrica	CMUC299	0
Anabaena_cylindrica	CMUC301	0
Anabaena_cylindrica	CMUC307	0
Anabaena_cylindrica	CMUC313	65
Anabaena_cylindrica	CMUC314	17
Anabaena_cylindrica	CMUC323	8
Anabaena_cylindrica	CMUC324	2
