Species	sample	counts
Acholeplasma_laidlawii	CM317	0
Acholeplasma_laidlawii	CMCD140	1
Acholeplasma_laidlawii	CMCD147	0
Acholeplasma_laidlawii	CMCD152	0
Acholeplasma_laidlawii	CMCD154	0
Acholeplasma_laidlawii	CMCD159	0
Acholeplasma_laidlawii	CMCD161	0
Acholeplasma_laidlawii	CMCD174	0
Acholeplasma_laidlawii	CMCD196	0
Acholeplasma_laidlawii	CMCD198	0
Acholeplasma_laidlawii	CMCD203	0
Acholeplasma_laidlawii	CMCD211	0
Acholeplasma_laidlawii	CMCD227	0
Acholeplasma_laidlawii	CMCD240	0
Acholeplasma_laidlawii	CMCD259	0
Acholeplasma_laidlawii	CMCD270	0
Acholeplasma_laidlawii	CMCD275	0
Acholeplasma_laidlawii	CMCD282	0
Acholeplasma_laidlawii	CMCD286	0
Acholeplasma_laidlawii	CMCD287	0
Acholeplasma_laidlawii	CMCD294	0
Acholeplasma_laidlawii	CMCD327	0
Acholeplasma_laidlawii	CMCD335	0
Acholeplasma_laidlawii	CMCD337	0
Acholeplasma_laidlawii	CMCD357	0
Acholeplasma_laidlawii	CMCD398	0
Acholeplasma_laidlawii	CMCD403	0
Acholeplasma_laidlawii	CMCD422	0
Acholeplasma_laidlawii	CMCD426	0
Acholeplasma_laidlawii	CMCD71	0
Acholeplasma_laidlawii	CMCD72	0
Acholeplasma_laidlawii	CMCD76	0
Acholeplasma_laidlawii	CMCD88	0
Acholeplasma_laidlawii	CMSA256	0
Acholeplasma_laidlawii	CMSA316	0
Acholeplasma_laidlawii	CMUC110	0
Acholeplasma_laidlawii	CMUC192	0
Acholeplasma_laidlawii	CMUC199	0
Acholeplasma_laidlawii	CMUC200	0
Acholeplasma_laidlawii	CMUC208	0
Acholeplasma_laidlawii	CMUC231	0
Acholeplasma_laidlawii	CMUC234	0
Acholeplasma_laidlawii	CMUC285	0
Acholeplasma_laidlawii	CMUC291	0
Acholeplasma_laidlawii	CMUC295	0
Acholeplasma_laidlawii	CMUC299	0
Acholeplasma_laidlawii	CMUC301	0
Acholeplasma_laidlawii	CMUC307	0
Acholeplasma_laidlawii	CMUC313	1
Acholeplasma_laidlawii	CMUC314	0
Acholeplasma_laidlawii	CMUC323	0
Acholeplasma_laidlawii	CMUC324	0
Acholeplasma_laidlawii	CMUC331	0
Acholeplasma_laidlawii	CMUC333	0
Acholeplasma_laidlawii	CMUC334	0
Acholeplasma_laidlawii	CMUC346	0
Acholeplasma_laidlawii	CMUC352	0
Acholeplasma_laidlawii	CMUC360	0
Acholeplasma_laidlawii	CMUC363	0
Acholeplasma_laidlawii	CMUC365	0
Acholeplasma_laidlawii	CMUC366	0
Acholeplasma_laidlawii	CMUC368	0
Acholeplasma_laidlawii	CMUC377	0
Acholeplasma_laidlawii	CMUC379	0
Acholeplasma_laidlawii	CMUC380	0
Acholeplasma_laidlawii	CMUC383	0
Acholeplasma_laidlawii	CMUC394	2
Acholeplasma_laidlawii	CMUC419	0
Acholeplasma_laidlawii	CMUC427	0
Acholeplasma_laidlawii	CMUC428	0
Acholeplasma_laidlawii	CMUC431	0
Acholeplasma_laidlawii	CMUC435	0
Acholeplasma_laidlawii	CMUC439	0
Acholeplasma_laidlawii	CMUC89	0
Acholeplasma_laidlawii	CS219	0
Acholeplasma_laidlawii	CS256	0
Acholeplasma_laidlawii	CS257	0
Acholeplasma_laidlawii	CS259	0
Acholeplasma_laidlawii	CS261	0
Acholeplasma_laidlawii	CS266	0
Acholeplasma_laidlawii	CS270	0
Acholeplasma_laidlawii	CS277	0
Acholeplasma_laidlawii	CS288	0
Acholeplasma_laidlawii	CS290	0
Acholeplasma_laidlawii	CS292	0
Acholeplasma_laidlawii	CS293	0
Acholeplasma_laidlawii	CS301	0
Acholeplasma_laidlawii	CS306	0
Acholeplasma_laidlawii	CS308	0
Acholeplasma_laidlawii	CS315	0
Acholeplasma_laidlawii	CS317	0
Acholeplasma_laidlawii	CS322	0
