Species	sample	counts
Blastomonas_fulva	CM317	5
Blastomonas_fulva	CMCD140	0
Blastomonas_fulva	CMCD147	55
Blastomonas_fulva	CMCD152	0
Blastomonas_fulva	CMCD154	5
Blastomonas_fulva	CMCD159	94
Blastomonas_fulva	CMCD161	1
Blastomonas_fulva	CMCD174	0
Blastomonas_fulva	CMCD196	0
Blastomonas_fulva	CMCD198	6
Blastomonas_fulva	CMCD203	3
Blastomonas_fulva	CMCD211	0
Blastomonas_fulva	CMCD227	0
Blastomonas_fulva	CMCD240	0
Blastomonas_fulva	CMCD259	0
Blastomonas_fulva	CMCD270	0
Blastomonas_fulva	CMCD275	6
Blastomonas_fulva	CMCD282	0
Blastomonas_fulva	CMCD286	0
Blastomonas_fulva	CMCD287	1
Blastomonas_fulva	CMCD294	0
Blastomonas_fulva	CMCD327	0
Blastomonas_fulva	CMCD335	5
Blastomonas_fulva	CMCD337	0
Blastomonas_fulva	CMCD357	3
Blastomonas_fulva	CMCD398	0
Blastomonas_fulva	CMCD403	0
Blastomonas_fulva	CMCD422	0
Blastomonas_fulva	CMCD426	4
Blastomonas_fulva	CMCD71	0
Blastomonas_fulva	CMCD72	23
Blastomonas_fulva	CMCD76	0
Blastomonas_fulva	CMCD88	0
Blastomonas_fulva	CMSA256	1
Blastomonas_fulva	CMSA316	2
Blastomonas_fulva	CMUC110	0
Blastomonas_fulva	CMUC192	1
Blastomonas_fulva	CMUC199	0
Blastomonas_fulva	CMUC200	0
Blastomonas_fulva	CMUC208	0
Blastomonas_fulva	CMUC231	0
Blastomonas_fulva	CMUC234	0
Blastomonas_fulva	CMUC285	0
Blastomonas_fulva	CMUC291	1
Blastomonas_fulva	CMUC295	1
Blastomonas_fulva	CMUC299	0
Blastomonas_fulva	CMUC301	1
Blastomonas_fulva	CMUC307	0
Blastomonas_fulva	CMUC313	15
Blastomonas_fulva	CMUC314	0
Blastomonas_fulva	CMUC323	0
Blastomonas_fulva	CMUC324	0
Blastomonas_fulva	CMUC331	3
Blastomonas_fulva	CMUC333	1
Blastomonas_fulva	CMUC334	2
Blastomonas_fulva	CMUC346	3
Blastomonas_fulva	CMUC352	14
Blastomonas_fulva	CMUC360	7
Blastomonas_fulva	CMUC363	9
Blastomonas_fulva	CMUC365	3
Blastomonas_fulva	CMUC366	2
Blastomonas_fulva	CMUC368	0
Blastomonas_fulva	CMUC377	0
Blastomonas_fulva	CMUC379	9
Blastomonas_fulva	CMUC380	0
Blastomonas_fulva	CMUC383	3
Blastomonas_fulva	CMUC394	7
Blastomonas_fulva	CMUC419	19
Blastomonas_fulva	CMUC427	0
Blastomonas_fulva	CMUC428	0
Blastomonas_fulva	CMUC431	0
Blastomonas_fulva	CMUC435	0
Blastomonas_fulva	CMUC439	1
Blastomonas_fulva	CMUC89	0
Blastomonas_fulva	CS219	0
Blastomonas_fulva	CS256	0
Blastomonas_fulva	CS257	6
Blastomonas_fulva	CS259	0
Blastomonas_fulva	CS261	1
Blastomonas_fulva	CS266	46
Blastomonas_fulva	CS270	0
Blastomonas_fulva	CS277	8
Blastomonas_fulva	CS288	12
Blastomonas_fulva	CS290	2
Blastomonas_fulva	CS292	2
Blastomonas_fulva	CS293	1
Blastomonas_fulva	CS301	9
Blastomonas_fulva	CS306	0
Blastomonas_fulva	CS308	5
Blastomonas_fulva	CS315	10
Blastomonas_fulva	CS317	26
Blastomonas_fulva	CS322	3
Blastomonas_fulva	CS327	0
Blastomonas_fulva	CS328	12
Blastomonas_fulva	CS330	28
Blastomonas_fulva	CS331	9
Blastomonas_fulva	CS335	13
Blastomonas_fulva	CS338	4
Blastomonas_fulva	CS339	0
Blastomonas_fulva	CS343	0
Blastomonas_fulva	CS344	1
Blastomonas_fulva	CS350	15
