Species	sample	counts
Hyphomonas_sp._CACIAM_19H1	CM317	4
Hyphomonas_sp._CACIAM_19H1	CMCD140	9
Hyphomonas_sp._CACIAM_19H1	CMCD147	66
Hyphomonas_sp._CACIAM_19H1	CMCD152	0
Hyphomonas_sp._CACIAM_19H1	CMCD154	1
Hyphomonas_sp._CACIAM_19H1	CMCD159	69
Hyphomonas_sp._CACIAM_19H1	CMCD161	0
Hyphomonas_sp._CACIAM_19H1	CMCD174	79
Hyphomonas_sp._CACIAM_19H1	CMCD196	1
Hyphomonas_sp._CACIAM_19H1	CMCD198	12
Hyphomonas_sp._CACIAM_19H1	CMCD203	2
Hyphomonas_sp._CACIAM_19H1	CMCD211	0
Hyphomonas_sp._CACIAM_19H1	CMCD227	0
Hyphomonas_sp._CACIAM_19H1	CMCD240	0
Hyphomonas_sp._CACIAM_19H1	CMCD259	0
Hyphomonas_sp._CACIAM_19H1	CMCD270	0
Hyphomonas_sp._CACIAM_19H1	CMCD275	1
Hyphomonas_sp._CACIAM_19H1	CMCD282	4
Hyphomonas_sp._CACIAM_19H1	CMCD286	0
Hyphomonas_sp._CACIAM_19H1	CMCD287	1
Hyphomonas_sp._CACIAM_19H1	CMCD294	2
Hyphomonas_sp._CACIAM_19H1	CMCD327	0
Hyphomonas_sp._CACIAM_19H1	CMCD335	0
Hyphomonas_sp._CACIAM_19H1	CMCD337	1
Hyphomonas_sp._CACIAM_19H1	CMCD357	3
Hyphomonas_sp._CACIAM_19H1	CMCD398	1
Hyphomonas_sp._CACIAM_19H1	CMCD403	5
Hyphomonas_sp._CACIAM_19H1	CMCD422	2
Hyphomonas_sp._CACIAM_19H1	CMCD426	1
Hyphomonas_sp._CACIAM_19H1	CMCD71	1
Hyphomonas_sp._CACIAM_19H1	CMCD72	4
Hyphomonas_sp._CACIAM_19H1	CMCD76	0
Hyphomonas_sp._CACIAM_19H1	CMCD88	0
Hyphomonas_sp._CACIAM_19H1	CMSA256	0
Hyphomonas_sp._CACIAM_19H1	CMSA316	8
Hyphomonas_sp._CACIAM_19H1	CMUC110	0
Hyphomonas_sp._CACIAM_19H1	CMUC192	0
Hyphomonas_sp._CACIAM_19H1	CMUC199	2
Hyphomonas_sp._CACIAM_19H1	CMUC200	1
Hyphomonas_sp._CACIAM_19H1	CMUC208	0
Hyphomonas_sp._CACIAM_19H1	CMUC231	0
Hyphomonas_sp._CACIAM_19H1	CMUC234	0
Hyphomonas_sp._CACIAM_19H1	CMUC285	1
Hyphomonas_sp._CACIAM_19H1	CMUC291	0
Hyphomonas_sp._CACIAM_19H1	CMUC295	0
Hyphomonas_sp._CACIAM_19H1	CMUC299	0
Hyphomonas_sp._CACIAM_19H1	CMUC301	0
Hyphomonas_sp._CACIAM_19H1	CMUC307	0
Hyphomonas_sp._CACIAM_19H1	CMUC313	0
Hyphomonas_sp._CACIAM_19H1	CMUC314	12
Hyphomonas_sp._CACIAM_19H1	CMUC323	8
Hyphomonas_sp._CACIAM_19H1	CMUC324	0
Hyphomonas_sp._CACIAM_19H1	CMUC331	3
Hyphomonas_sp._CACIAM_19H1	CMUC333	0
Hyphomonas_sp._CACIAM_19H1	CMUC334	1
Hyphomonas_sp._CACIAM_19H1	CMUC346	1
Hyphomonas_sp._CACIAM_19H1	CMUC352	3
Hyphomonas_sp._CACIAM_19H1	CMUC360	2
Hyphomonas_sp._CACIAM_19H1	CMUC363	20
Hyphomonas_sp._CACIAM_19H1	CMUC365	3
Hyphomonas_sp._CACIAM_19H1	CMUC366	3
Hyphomonas_sp._CACIAM_19H1	CMUC368	1
Hyphomonas_sp._CACIAM_19H1	CMUC377	0
Hyphomonas_sp._CACIAM_19H1	CMUC379	9
Hyphomonas_sp._CACIAM_19H1	CMUC380	1
Hyphomonas_sp._CACIAM_19H1	CMUC383	2
Hyphomonas_sp._CACIAM_19H1	CMUC394	6
Hyphomonas_sp._CACIAM_19H1	CMUC419	6
Hyphomonas_sp._CACIAM_19H1	CMUC427	1
Hyphomonas_sp._CACIAM_19H1	CMUC428	1
Hyphomonas_sp._CACIAM_19H1	CMUC431	0
Hyphomonas_sp._CACIAM_19H1	CMUC435	2
Hyphomonas_sp._CACIAM_19H1	CMUC439	4
Hyphomonas_sp._CACIAM_19H1	CMUC89	0
Hyphomonas_sp._CACIAM_19H1	CS219	0
Hyphomonas_sp._CACIAM_19H1	CS256	0
Hyphomonas_sp._CACIAM_19H1	CS257	15
Hyphomonas_sp._CACIAM_19H1	CS259	0
Hyphomonas_sp._CACIAM_19H1	CS261	5
Hyphomonas_sp._CACIAM_19H1	CS266	27
Hyphomonas_sp._CACIAM_19H1	CS270	2
Hyphomonas_sp._CACIAM_19H1	CS277	4
Hyphomonas_sp._CACIAM_19H1	CS288	11
Hyphomonas_sp._CACIAM_19H1	CS290	0
Hyphomonas_sp._CACIAM_19H1	CS292	1
Hyphomonas_sp._CACIAM_19H1	CS293	1
Hyphomonas_sp._CACIAM_19H1	CS301	7
Hyphomonas_sp._CACIAM_19H1	CS306	0
Hyphomonas_sp._CACIAM_19H1	CS308	5
Hyphomonas_sp._CACIAM_19H1	CS315	2
Hyphomonas_sp._CACIAM_19H1	CS317	42
Hyphomonas_sp._CACIAM_19H1	CS322	1
Hyphomonas_sp._CACIAM_19H1	CS327	2
Hyphomonas_sp._CACIAM_19H1	CS328	17
Hyphomonas_sp._CACIAM_19H1	CS330	36
Hyphomonas_sp._CACIAM_19H1	CS331	7
Hyphomonas_sp._CACIAM_19H1	CS335	119
Hyphomonas_sp._CACIAM_19H1	CS338	1
Hyphomonas_sp._CACIAM_19H1	CS339	0
Hyphomonas_sp._CACIAM_19H1	CS343	0
Hyphomonas_sp._CACIAM_19H1	CS344	0
Hyphomonas_sp._CACIAM_19H1	CS350	17
Hyphomonas_sp._CACIAM_19H1	CS351	1
Hyphomonas_sp._CACIAM_19H1	CS361	0
Hyphomonas_sp._CACIAM_19H1	CS388	10
Hyphomonas_sp._CACIAM_19H1	CS396	4
Hyphomonas_sp._CACIAM_19H1	CS405	0
Hyphomonas_sp._CACIAM_19H1	CS415	25
Hyphomonas_sp._CACIAM_19H1	CS424	3
Hyphomonas_sp._CACIAM_19H1	IM293	0
Hyphomonas_sp._CACIAM_19H1	IM296	1
Hyphomonas_sp._CACIAM_19H1	IM297	3
Hyphomonas_sp._CACIAM_19H1	IM300	0
Hyphomonas_sp._CACIAM_19H1	IM305	0
Hyphomonas_sp._CACIAM_19H1	IM309	4
Hyphomonas_sp._CACIAM_19H1	IM310	2
Hyphomonas_sp._CACIAM_19H1	IM311	3
Hyphomonas_sp._CACIAM_19H1	IM316	0
Hyphomonas_sp._CACIAM_19H1	IM320	7
Hyphomonas_sp._CACIAM_19H1	IM330	0
Hyphomonas_sp._CACIAM_19H1	IM332	7
Hyphomonas_sp._CACIAM_19H1	IM340	11
Hyphomonas_sp._CACIAM_19H1	IM348	1
Hyphomonas_sp._CACIAM_19H1	IM354	1
Hyphomonas_sp._CACIAM_19H1	IM356	2
Hyphomonas_sp._CACIAM_19H1	IM364	4
Hyphomonas_sp._CACIAM_19H1	IM372	0
Hyphomonas_sp._CACIAM_19H1	IM374	12
Hyphomonas_sp._CACIAM_19H1	IM376	4
Hyphomonas_sp._CACIAM_19H1	IM381	16
Hyphomonas_sp._CACIAM_19H1	IM382	8
Hyphomonas_sp._CACIAM_19H1	IM385	0
Hyphomonas_sp._CACIAM_19H1	IM390	3
Hyphomonas_sp._CACIAM_19H1	IM397	3
Hyphomonas_sp._CACIAM_19H1	IM404	0
Hyphomonas_sp._CACIAM_19H1	IM409	0
Hyphomonas_sp._CACIAM_19H1	IM412	2
Hyphomonas_sp._CACIAM_19H1	IM421	4
Hyphomonas_sp._CACIAM_19H1	IM425	41
Hyphomonas_sp._CACIAM_19H1	IM432	1
Hyphomonas_sp._CACIAM_19H1	IM438	0
Hyphomonas_sp._CACIAM_19H1	IM442	2
Hyphomonas_sp._CACIAM_19H1	IM445	4
Hyphomonas_sp._CACIAM_19H1	IM448	8
Hyphomonas_sp._CACIAM_19H1	IM449	0
Hyphomonas_sp._CACIAM_19H1	IM451	0
Hyphomonas_sp._CACIAM_19H1	IMSA256	0
Hyphomonas_sp._CACIAM_19H1	IMSA276	1
Hyphomonas_sp._CACIAM_19H1	IMSA286	0
Hyphomonas_sp._CACIAM_19H1	IMSA343	7
Hyphomonas_sp._CACIAM_19H1	IS_238	0
Hyphomonas_sp._CACIAM_19H1	IS238	2
Hyphomonas_sp._CACIAM_19H1	IS243	0
Hyphomonas_sp._CACIAM_19H1	IS253	0
Hyphomonas_sp._CACIAM_19H1	IS283	0
Hyphomonas_sp._CACIAM_19H1	IS322	7
Hyphomonas_sp._CACIAM_19H1	IS399	2
Hyphomonas_sp._CACIAM_19H1	IS418	1
Hyphomonas_sp._CACIAM_19H1	IS430	2
Hyphomonas_sp._CACIAM_19H1	IS437	1
Hyphomonas_sp._CACIAM_19H1	IS444	1
Hyphomonas_sp._CACIAM_19H1	R276CMSA	6
