Feature	sample	counts
Aeromicrobium_sp._A1-2	CM317	0.8765751702486506
Aeromicrobium_sp._A1-2	CMCD140	1.6971570762436936
Aeromicrobium_sp._A1-2	CMCD147	1.3799773176889585
Aeromicrobium_sp._A1-2	CMCD152	1.2543405549084177
Aeromicrobium_sp._A1-2	CMCD154	1.7233416202384853
Aeromicrobium_sp._A1-2	CMCD159	2.2470083806656307
Aeromicrobium_sp._A1-2	CMCD161	3.4477608162567592
Aeromicrobium_sp._A1-2	CMCD174	1.1159138475791248
Aeromicrobium_sp._A1-2	CMCD196	6.633418625230734
Aeromicrobium_sp._A1-2	CMCD198	0.833104858372943
Aeromicrobium_sp._A1-2	CMCD203	2.148159573620069
Aeromicrobium_sp._A1-2	CMCD211	7.044420391846318
Aeromicrobium_sp._A1-2	CMCD227	1.254584612393825
Aeromicrobium_sp._A1-2	CMCD240	1.2450819982281849
Aeromicrobium_sp._A1-2	CMCD259	1.2348476240940158
Aeromicrobium_sp._A1-2	CMCD270	1.2212485655848873
Aeromicrobium_sp._A1-2	CMCD275	2.4381020764125885
Aeromicrobium_sp._A1-2	CMCD282	7.074132997021208
Aeromicrobium_sp._A1-2	CMCD286	1.2579314529084173
Aeromicrobium_sp._A1-2	CMCD287	1.2547604986293959
Aeromicrobium_sp._A1-2	CMCD294	4.947367650910231
Aeromicrobium_sp._A1-2	CMCD327	1.037968579635008
Aeromicrobium_sp._A1-2	CMCD335	2.2834962926781635
Aeromicrobium_sp._A1-2	CMCD337	3.1256808393194553
Aeromicrobium_sp._A1-2	CMCD357	0.7947843114272378
Aeromicrobium_sp._A1-2	CMCD398	1.0703422574695847
Aeromicrobium_sp._A1-2	CMCD403	1.3456171453727186
Aeromicrobium_sp._A1-2	CMCD422	1.0913308317423123
Aeromicrobium_sp._A1-2	CMCD426	1.0110378270852087
Aeromicrobium_sp._A1-2	CMCD71	2.116620244149987
Aeromicrobium_sp._A1-2	CMCD72	9.91726476046672
Aeromicrobium_sp._A1-2	CMCD76	1.1462235320233831
Aeromicrobium_sp._A1-2	CMCD88	2.4479114281311922
Aeromicrobium_sp._A1-2	CMSA256	1.2349498834315344
Aeromicrobium_sp._A1-2	CMSA316	2.8273179633290484
Aeromicrobium_sp._A1-2	CMUC110	1.2625745715208956
Aeromicrobium_sp._A1-2	CMUC192	1.1793181722205324
Aeromicrobium_sp._A1-2	CMUC199	2.0549769245311973
Aeromicrobium_sp._A1-2	CMUC200	1.227219088600506
Aeromicrobium_sp._A1-2	CMUC208	1.0311971600169312
Aeromicrobium_sp._A1-2	CMUC231	1.2349498834315344
Aeromicrobium_sp._A1-2	CMUC234	1.2676718562975933
Aeromicrobium_sp._A1-2	CMUC285	1.2328302805306746
Aeromicrobium_sp._A1-2	CMUC291	4.910631985784187
Aeromicrobium_sp._A1-2	CMUC295	1.161258544350776
Aeromicrobium_sp._A1-2	CMUC299	1.2768196385987194
Aeromicrobium_sp._A1-2	CMUC301	1.255400967187306
Aeromicrobium_sp._A1-2	CMUC307	1.189897190719974
Aeromicrobium_sp._A1-2	CMUC313	0.953374435492779
Aeromicrobium_sp._A1-2	CMUC314	2.3380808056176514
Aeromicrobium_sp._A1-2	CMUC323	0.8202616818779449
Aeromicrobium_sp._A1-2	CMUC324	1.0662355004167046
Aeromicrobium_sp._A1-2	CMUC331	1.9269111077814347
Aeromicrobium_sp._A1-2	CMUC333	1.9701832423741303
Aeromicrobium_sp._A1-2	CMUC334	2.010222561856411
Aeromicrobium_sp._A1-2	CMUC346	1.3413170324669688
Aeromicrobium_sp._A1-2	CMUC352	1.8373859856798003
Aeromicrobium_sp._A1-2	CMUC360	0.7642043668249638
Aeromicrobium_sp._A1-2	CMUC363	3.25685240418439
Aeromicrobium_sp._A1-2	CMUC365	2.8654458257110385
Aeromicrobium_sp._A1-2	CMUC366	3.0913218571286727
Aeromicrobium_sp._A1-2	CMUC368	1.0606050887152505
Aeromicrobium_sp._A1-2	CMUC377	0.7361611573396979
Aeromicrobium_sp._A1-2	CMUC379	3.212261212057774
Aeromicrobium_sp._A1-2	CMUC380	2.2923463643256627
Aeromicrobium_sp._A1-2	CMUC383	2.262679189001057
Aeromicrobium_sp._A1-2	CMUC394	1.4301188380069927
Aeromicrobium_sp._A1-2	CMUC419	2.1262748436110543
Aeromicrobium_sp._A1-2	CMUC427	1.1460323041592848
Aeromicrobium_sp._A1-2	CMUC428	1.0690259297743245
Aeromicrobium_sp._A1-2	CMUC431	1.0951166246958384
Aeromicrobium_sp._A1-2	CMUC435	4.660420631761173
Aeromicrobium_sp._A1-2	CMUC439	1.0902268931620824
Aeromicrobium_sp._A1-2	CMUC89	1.2362886415966772
Aeromicrobium_sp._A1-2	CS219	1.1600013501580453
Aeromicrobium_sp._A1-2	CS256	2.5134502971157517
Aeromicrobium_sp._A1-2	CS257	1.6082433930993818
Aeromicrobium_sp._A1-2	CS259	2.341821348067917
Aeromicrobium_sp._A1-2	CS261	3.543804164725472
Aeromicrobium_sp._A1-2	CS266	2.66879905452212
Aeromicrobium_sp._A1-2	CS270	2.919644079021166
Aeromicrobium_sp._A1-2	CS277	1.2362886415966772
Aeromicrobium_sp._A1-2	CS288	2.105619561659628
Aeromicrobium_sp._A1-2	CS290	2.311562200529892
Aeromicrobium_sp._A1-2	CS292	1.5521627807133833
Aeromicrobium_sp._A1-2	CS293	0.8188118954496557
Aeromicrobium_sp._A1-2	CS301	2.0113634753404934
Aeromicrobium_sp._A1-2	CS306	0.9087795892518608
Aeromicrobium_sp._A1-2	CS308	4.185516119741537
Aeromicrobium_sp._A1-2	CS315	1.242056410906734
Aeromicrobium_sp._A1-2	CS317	5.5074255336598545
Aeromicrobium_sp._A1-2	CS322	1.421592121616821
Aeromicrobium_sp._A1-2	CS327	0.701156360233683
Aeromicrobium_sp._A1-2	CS328	1.0480422321099236
Aeromicrobium_sp._A1-2	CS330	1.1752169502730039
Aeromicrobium_sp._A1-2	CS331	2.863743282046267
Aeromicrobium_sp._A1-2	CS335	2.686951114904693
Aeromicrobium_sp._A1-2	CS338	2.4051175486081915
Aeromicrobium_sp._A1-2	CS339	3.393182650987213
Aeromicrobium_sp._A1-2	CS343	1.7681870865948215
Aeromicrobium_sp._A1-2	CS344	1.0170094043580735
Aeromicrobium_sp._A1-2	CS350	2.8372653281223457
Aeromicrobium_sp._A1-2	CS351	2.641502458719753
Aeromicrobium_sp._A1-2	CS361	5.428600428286789
Aeromicrobium_sp._A1-2	CS388	9.30178973064245
Aeromicrobium_sp._A1-2	CS396	2.204184012952024
Aeromicrobium_sp._A1-2	CS405	1.0527288346126829
Aeromicrobium_sp._A1-2	CS415	2.9515083781654816
Aeromicrobium_sp._A1-2	CS424	3.8663578947751924
Aeromicrobium_sp._A1-2	IM293	1.1289022182802304
Aeromicrobium_sp._A1-2	IM296	2.7703563890570324
Aeromicrobium_sp._A1-2	IM297	0.42237771082058184
Aeromicrobium_sp._A1-2	IM300	1.2182968475560507
Aeromicrobium_sp._A1-2	IM305	5.032565411303201
Aeromicrobium_sp._A1-2	IM309	2.204306924744003
Aeromicrobium_sp._A1-2	IM310	0.4780244448163766
