Feature	sample	counts
Mesotoga_infera	CM317	0.29219172341621685
Mesotoga_infera	CMCD140	0.28285951270728227
Mesotoga_infera	CMCD147	0.07666540653827547
Mesotoga_infera	CMCD152	3.763021664725253
Mesotoga_infera	CMCD154	3.4466832404769705
Mesotoga_infera	CMCD159	0.06420023944758944
Mesotoga_infera	CMCD161	1.1492536054189197
Mesotoga_infera	CMCD174	0.17854621561265996
Mesotoga_infera	CMCD196	6.633418625230734
Mesotoga_infera	CMCD198	0.4165524291864715
Mesotoga_infera	CMCD203	0.5370398934050172
Mesotoga_infera	CMCD211	2.3481401306154392
Mesotoga_infera	CMCD227	1.254584612393825
Mesotoga_infera	CMCD240	1.2450819982281849
Mesotoga_infera	CMCD259	1.2348476240940158
Mesotoga_infera	CMCD270	1.2212485655848873
Mesotoga_infera	CMCD275	0.5418004614250196
Mesotoga_infera	CMCD282	2.0211808562917737
Mesotoga_infera	CMCD286	1.2579314529084173
Mesotoga_infera	CMCD287	1.2547604986293959
Mesotoga_infera	CMCD294	2.2488034776864687
Mesotoga_infera	CMCD327	1.037968579635008
Mesotoga_infera	CMCD335	0.5708740731695409
Mesotoga_infera	CMCD337	1.041893613106485
Mesotoga_infera	CMCD357	0.7947843114272378
Mesotoga_infera	CMCD398	1.0703422574695847
Mesotoga_infera	CMCD403	0.4485390484575728
Mesotoga_infera	CMCD422	1.0913308317423123
Mesotoga_infera	CMCD426	1.0110378270852087
Mesotoga_infera	CMCD71	1.0583101220749935
Mesotoga_infera	CMCD72	0.24188450635284683
Mesotoga_infera	CMCD76	1.1462235320233831
Mesotoga_infera	CMCD88	1.2239557140655961
Mesotoga_infera	CMSA256	1.2349498834315344
Mesotoga_infera	CMSA316	0.31414644036989425
Mesotoga_infera	CMUC110	3.787723714562687
Mesotoga_infera	CMUC192	1.1793181722205324
Mesotoga_infera	CMUC199	1.0274884622655986
Mesotoga_infera	CMUC200	1.227219088600506
Mesotoga_infera	CMUC208	2.0623943200338624
Mesotoga_infera	CMUC231	2.469899766863069
Mesotoga_infera	CMUC234	1.2676718562975933
Mesotoga_infera	CMUC285	1.2328302805306746
Mesotoga_infera	CMUC291	1.2276579964460468
Mesotoga_infera	CMUC295	3.4837756330523275
Mesotoga_infera	CMUC299	1.2768196385987194
Mesotoga_infera	CMUC301	1.255400967187306
Mesotoga_infera	CMUC307	2.379794381439948
Mesotoga_infera	CMUC313	0.1588957392487965
Mesotoga_infera	CMUC314	0.7793602685392171
Mesotoga_infera	CMUC323	0.41013084093897245
Mesotoga_infera	CMUC324	1.0662355004167046
Mesotoga_infera	CMUC331	0.9634555538907174
Mesotoga_infera	CMUC333	0.6567277474580434
Mesotoga_infera	CMUC334	6.030667685569233
Mesotoga_infera	CMUC346	0.26826340649339375
Mesotoga_infera	CMUC352	2.4498479809064
Mesotoga_infera	CMUC360	0.3821021834124819
Mesotoga_infera	CMUC363	0.21712349361229263
Mesotoga_infera	CMUC365	0.47757430428517306
Mesotoga_infera	CMUC366	1.030440619042891
