Feature	sample	counts
Mycobacterium_florentinum	CM317	3.5063006809946025
Mycobacterium_florentinum	CMCD140	0.8485785381218468
Mycobacterium_florentinum	CMCD147	1.8399697569186115
Mycobacterium_florentinum	CMCD152	1.2543405549084177
Mycobacterium_florentinum	CMCD154	1.7233416202384853
Mycobacterium_florentinum	CMCD159	1.6692062256373255
Mycobacterium_florentinum	CMCD161	2.2985072108378395
Mycobacterium_florentinum	CMCD174	0.5802752007411448
Mycobacterium_florentinum	CMCD196	1.105569770871789
Mycobacterium_florentinum	CMCD198	2.499314575118829
Mycobacterium_florentinum	CMCD203	1.0740797868100345
Mycobacterium_florentinum	CMCD211	1.1740700653077196
Mycobacterium_florentinum	CMCD227	1.254584612393825
Mycobacterium_florentinum	CMCD240	3.7352459946845546
Mycobacterium_florentinum	CMCD259	1.2348476240940158
Mycobacterium_florentinum	CMCD270	1.2212485655848873
Mycobacterium_florentinum	CMCD275	0.5418004614250196
Mycobacterium_florentinum	CMCD282	3.031771284437661
Mycobacterium_florentinum	CMCD286	3.773794358725252
Mycobacterium_florentinum	CMCD287	2.5095209972587917
Mycobacterium_florentinum	CMCD294	1.799042782149175
Mycobacterium_florentinum	CMCD327	1.037968579635008
Mycobacterium_florentinum	CMCD335	0.5708740731695409
Mycobacterium_florentinum	CMCD337	1.041893613106485
Mycobacterium_florentinum	CMCD357	0.7947843114272378
Mycobacterium_florentinum	CMCD398	1.0703422574695847
Mycobacterium_florentinum	CMCD403	0.4485390484575728
Mycobacterium_florentinum	CMCD422	2.1826616634846245
Mycobacterium_florentinum	CMCD426	1.0110378270852087
Mycobacterium_florentinum	CMCD71	2.116620244149987
Mycobacterium_florentinum	CMCD72	0.48376901270569367
Mycobacterium_florentinum	CMCD76	1.1462235320233831
Mycobacterium_florentinum	CMCD88	2.4479114281311922
Mycobacterium_florentinum	CMSA256	3.7048496502946033
Mycobacterium_florentinum	CMSA316	1.256585761479577
Mycobacterium_florentinum	CMUC110	1.2625745715208956
Mycobacterium_florentinum	CMUC192	1.1793181722205324
Mycobacterium_florentinum	CMUC199	1.0274884622655986
Mycobacterium_florentinum	CMUC200	2.454438177201012
Mycobacterium_florentinum	CMUC208	1.0311971600169312
Mycobacterium_florentinum	CMUC231	1.2349498834315344
Mycobacterium_florentinum	CMUC234	3.80301556889278
Mycobacterium_florentinum	CMUC285	2.465660561061349
Mycobacterium_florentinum	CMUC291	1.2276579964460468
Mycobacterium_florentinum	CMUC295	1.161258544350776
Mycobacterium_florentinum	CMUC299	1.2768196385987194
Mycobacterium_florentinum	CMUC301	1.255400967187306
Mycobacterium_florentinum	CMUC307	1.189897190719974
Mycobacterium_florentinum	CMUC313	1.271165913990372
Mycobacterium_florentinum	CMUC314	0.38968013426960857
Mycobacterium_florentinum	CMUC323	2.050654204694862
Mycobacterium_florentinum	CMUC324	1.0662355004167046
Mycobacterium_florentinum	CMUC331	0.9634555538907174
Mycobacterium_florentinum	CMUC333	0.6567277474580434
Mycobacterium_florentinum	CMUC334	2.010222561856411
Mycobacterium_florentinum	CMUC346	0.26826340649339375
Mycobacterium_florentinum	CMUC352	1.2249239904532
Mycobacterium_florentinum	CMUC360	0.3821021834124819
Mycobacterium_florentinum	CMUC363	3.039728910572097
Mycobacterium_florentinum	CMUC365	1.4327229128555192
Mycobacterium_florentinum	CMUC366	1.030440619042891
Mycobacterium_florentinum	CMUC368	2.121210177430501
Mycobacterium_florentinum	CMUC377	3.6808057866984893
Mycobacterium_florentinum	CMUC379	0.4818391818086661
Mycobacterium_florentinum	CMUC380	1.5282309095504416
Mycobacterium_florentinum	CMUC383	1.4141744931256606
Mycobacterium_florentinum	CMUC394	0.47670627933566423
Mycobacterium_florentinum	CMUC419	0.47250552080245656
Mycobacterium_florentinum	CMUC427	2.2920646083185696
Mycobacterium_florentinum	CMUC428	1.0690259297743245
Mycobacterium_florentinum	CMUC431	2.1902332493916767
Mycobacterium_florentinum	CMUC435	1.553473543920391
Mycobacterium_florentinum	CMUC439	1.0902268931620824
Mycobacterium_florentinum	CMUC89	1.2362886415966772
Mycobacterium_florentinum	CS219	1.1600013501580453
Mycobacterium_florentinum	CS256	3.7701754456736274
Mycobacterium_florentinum	CS257	0.26804056551656363
Mycobacterium_florentinum	CS259	1.1709106740339585
Mycobacterium_florentinum	CS261	0.5062577378179246
Mycobacterium_florentinum	CS266	0.1667999409076325
Mycobacterium_florentinum	CS270	2.919644079021166
Mycobacterium_florentinum	CS277	2.266529176260575
Mycobacterium_florentinum	CS288	1.8424171164521743
Mycobacterium_florentinum	CS290	1.155781100264946
Mycobacterium_florentinum	CS292	1.5521627807133833
