Gene	Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Acidianus ambivalens	Acidianus ambivalens	1.14372849863592	0.020333591766956476	1.4935306679136464	0.013614445423716022	0.9891375797574817	0.9992487075132137
Acidianus brierleyi	Acidianus brierleyi	1.1560525735422542	0.06096824443011479	1.477429172264019	0.04126644144753605	0.9670834861152977	0.9992487075132137
Acidianus sulfidivorans	Acidianus sulfidivorans	1.0916703591098245	0.11986767063480216	1.4567805447359545	0.08228258612317513	0.9344220017199429	0.9992487075132137
Acidilobus saccharovorans	Acidilobus saccharovorans	1.1489466848901808	0.1764509806442717	1.4575927007163672	0.1210564381651684	0.9036463326538181	0.9992487075132137
Aciduliprofundum boonei	Aciduliprofundum boonei	1.0838450492072702	0.020332869877067103	1.4576138579220812	0.013949421355017075	0.9888703330167592	0.9992487075132137
Aciduliprofundum sp. MAR08-339	Aciduliprofundum sp. MAR08-339	1.0680542761403524	0.020332859097840057	1.4571189342979274	0.01395415200450805	0.9888665588719088	0.9992487075132137
Aeropyrum pernix	Aeropyrum pernix	1.0556522505658779	0.020332794747670035	1.456925025494628	0.013955965057822399	0.9888651124055132	0.9992487075132137
Archaeoglobus fulgidus	Archaeoglobus fulgidus	1.1121575157517383	0.04079703419644888	1.4586215998309975	0.02796958045950767	0.9776864129274575	0.9992487075132137
Archaeoglobus profundus	Archaeoglobus profundus	1.2446535242125412	0.04078968723157798	1.5146001671198501	0.02693099348400527	0.9785147732519335	0.9992487075132137
Archaeoglobus sulfaticallidus	Archaeoglobus sulfaticallidus	1.0789166234149723	-0.9390258155135555	1.0403026202017842	-0.9026467849628367	0.3667133877744812	0.9992487075132137
Archaeoglobus veneficus	Archaeoglobus veneficus	1.094995567083249	0.02033297931655408	1.4626676976102717	0.013901297847607083	0.9889087262976203	0.9992487075132137
Caldisphaera lagunensis	Caldisphaera lagunensis	1.0658290485990023	0.020332407693626212	1.4570613062743007	0.013954394098636858	0.9888663657275467	0.9992487075132137
Candidatus Mancarchaeum acidiphilum	Candidatus Mancarchaeum acidiphilum	1.062473682146215	-2.3015942447561564	0.6766010599150181	-3.4017006196313666	6.69679554443092e-4	0.09576417628536216
Candidatus Methanomassiliicoccus intestinalis	Candidatus Methanomassiliicoccus intestinalis	859.6804078426056	0.002673530662744635	2.8393316330675553	9.416056340893887e-4	0.9992487075132137	0.9992487075132137
Candidatus Methanoplasma termitum	Candidatus Methanoplasma termitum	1.466218783023418	0.02033722202011419	1.7211833255332707	0.01181583723152393	0.9905725452679769	0.9992487075132137
Candidatus Nitrosocosmicus exaquare	Candidatus Nitrosocosmicus exaquare	2.2064151681441	2.327179149810794	1.948868959894986	1.1941178179246044	0.23243188428775952	0.9992487075132137
Candidatus Nitrosocosmicus franklandus	Candidatus Nitrosocosmicus franklandus	1.102856237275179	-0.47958906800097156	1.038061484662139	-0.4620044911473282	0.6440780997644547	0.9992487075132137
Candidatus Nitrosopelagicus brevis	Candidatus Nitrosopelagicus brevis	11.699951373542513	-1.0908539126164993	1.1697243514568065	-0.9325734830243725	0.3510402298043124	0.9992487075132137
Candidatus Nitrososphaera evergladensis	Candidatus Nitrososphaera evergladensis	1.0792818659793786	0.040796056177742866	1.4573888280114176	0.027992568210783116	0.9776680785344023	0.9992487075132137
Candidatus Nitrososphaera gargensis	Candidatus Nitrososphaera gargensis	1.9085893047206308	-0.8421520221888334	1.5748014536751247	-0.5347671099893244	0.5928109088704252	0.9992487075132137
Candidatus Nitrosotalea devanaterra	Candidatus Nitrosotalea devanaterra	1.0983018767631256	-0.9191235054027589	1.0405305019736617	-0.8833220205072124	0.3770623094582078	0.9992487075132137
Candidatus Nitrosotalea okcheonensis	Candidatus Nitrosotalea okcheonensis	1.1062099598130775	0.44562151139052986	1.455511683394967	0.30616141146398906	0.7594817517118353	0.9992487075132137
Candidatus Nitrosotenuis aquarius	Candidatus Nitrosotenuis aquarius	1.0751367482039913	0.040796815859068816	1.4571519855482018	0.02799763941145814	0.9776640338869369	0.9992487075132137
Candidatus Nitrosotenuis cloacae	Candidatus Nitrosotenuis cloacae	1.4746525612151042	1.2898546668004163	1.655985314583	0.7789046529831212	0.43603588281394906	0.9992487075132137
Candidatus Prometheoarchaeum syntrophicum	Candidatus Prometheoarchaeum syntrophicum	1.6773424826922725	-0.8236611269755046	1.234153787447458	-0.6673893767153963	0.5045234497827743	0.9992487075132137
Cuniculiplasma divulgatum	Cuniculiplasma divulgatum	1.0944239095466428	0.04079725992366679	1.4584571370510628	0.027972889217818965	0.9776837739528411	0.9992487075132137
Desulfurococcus amylolyticus	Desulfurococcus amylolyticus	1.0514725896338528	0.020332763726531318	1.4568599748790099	0.013956566915924727	0.9888646322389907	0.9992487075132137
DPANN group archaeon LC1Nh	DPANN group archaeon LC1Nh	1.0711180314593751	0.040796033271755405	1.4570514050496841	0.027999034989684733	0.9776629208129752	0.9992487075132137
Ferroplasma acidarmanus	Ferroplasma acidarmanus	1.0496538359568732	0.020332853107780095	1.456844124763474	0.013956780112684489	0.9888644621491542	0.9992487075132137
Geoglobus ahangari	Geoglobus ahangari	1.0701411905199423	0.02033277292661144	1.4572846058558344	0.013952506493863912	0.988867871671642	0.9992487075132137
Halalkaliarchaeum desulfuricum	Halalkaliarchaeum desulfuricum	1.2301684797243664	0.5057084131244947	1.466460215263484	0.34484973261523655	0.7302073425437008	0.9992487075132137
Halalkalicoccus jeotgali	Halalkalicoccus jeotgali	1.3916183660721335	0.8677070880385912	1.5601358873792472	0.5561740455161158	0.5780918802812881	0.9992487075132137
Halanaeroarchaeum sulfurireducens	Halanaeroarchaeum sulfurireducens	1.0863195996715675	0.04079634945969327	1.4585148482120391	0.02797115813370334	0.977685154617885	0.9992487075132137
haloarchaeon 3A1-DGR	haloarchaeon 3A1-DGR	1.17862661314857	0.24859116836247414	1.460731884666799	0.17018261254643535	0.8648665254287389	0.9992487075132137
Haloarcula sp. JP-L23	Haloarcula sp. JP-L23	1.512012429100153	0.34062149380999046	1.2695372019312656	0.26830367262324	0.7884655794866169	0.9992487075132137
Haloarcula taiwanensis	Haloarcula taiwanensis	1.1274989682083185	-1.3540666818900815	0.8576426978707733	-1.5788237750426317	0.11437648367645463	0.9992487075132137
Halobacterium hubeiense	Halobacterium hubeiense	1.260235052348282	-1.226553474394689	0.7971849039420718	-1.5386059975915172	0.12390051346481783	0.9992487075132137
Halobacterium salinarum	Halobacterium salinarum	1.1180148797545377	-0.8051733012274735	1.0401228178486197	-0.7741136790873279	0.43886356888498745	0.9992487075132137
Halobacterium sp. DL1	Halobacterium sp. DL1	1.2078937701714905	-1.4459929422772453	0.8646762290826154	-1.6722940837767473	0.09446634570563175	0.9992487075132137
Halobellus limi	Halobellus limi	1.2596165085854296	0.10049107028734662	1.4924821392148175	0.06733150611786493	0.9463177955368604	0.9992487075132137
Halobiforma lacisalsi	Halobiforma lacisalsi	1.1684207627112018	0.33397471048007527	1.458813569792074	0.2289358403265175	0.8189187836693692	0.9992487075132137
Halodesulfurarchaeum formicicum	Halodesulfurarchaeum formicicum	1.2154949682709806	0.21296763515563125	1.4609514191624544	0.14577324910483538	0.884100394409969	0.9992487075132137
Haloferax mediterranei	Haloferax mediterranei	1.1788501144056371	0.08086560035523287	1.4665691834842371	0.05513930148396713	0.95602748569851	0.9992487075132137
Haloferax volcanii	Haloferax volcanii	1.300247772598715	-1.4651012856966528	0.9485352437649455	-1.5445934089716506	0.12244464145185713	0.9992487075132137
Halogeometricum borinquense	Halogeometricum borinquense	1.234695331919553	0.685244707790218	1.4875549723724268	0.46065168717587324	0.6450485222392621	0.9992487075132137
Halohasta litchfieldiae	Halohasta litchfieldiae	1.116198091644726	0.17644496840338628	1.4579106582018748	0.12102591294654916	0.9036705104898288	0.9992487075132137
Halomicrobium mukohataei	Halomicrobium mukohataei	1.1337933754751839	0.04079447629081386	1.4961239288717894	0.027266776169789977	0.9782469557862931	0.9992487075132137
Haloplanus aerogenes	Haloplanus aerogenes	1.1324047229840057	-1.3540683722998643	0.8579205357340586	-1.5783144427721258	0.11449338954189066	0.9992487075132137
Haloplanus rallus	Haloplanus rallus	1.1377507927337756	0.13897020407892305	1.4591076472035136	0.09524328403409413	0.9241215905415655	0.9992487075132137
Haloplanus sp. CBA1112	Haloplanus sp. CBA1112	1.0645328684174216	0.040796786493639624	1.4571208858650389	0.027998216818791995	0.977663573363074	0.9992487075132137
