Gene	Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Acidianus ambivalens	Acidianus ambivalens	1.14372849863592	-0.001700486595207253	0.9572581017177764	-0.0017764138973133485	0.9985826275231925	0.9989619922980988
Acidianus brierleyi	Acidianus brierleyi	1.1560525735422542	-0.001700501707032752	0.9471171435764234	-0.0017954502445299025	0.9985674387398772	0.9989619922980988
Acidianus sulfidivorans	Acidianus sulfidivorans	1.0916703591098245	-0.0017003578038516942	0.9341396527911175	-0.0018202394029320907	0.998547659885435	0.9989619922980988
Acidilobus saccharovorans	Acidilobus saccharovorans	1.1489466848901808	-0.0017002423652692645	0.9348945906096954	-0.001818646061648987	0.9985489311857406	0.9989619922980988
Aciduliprofundum boonei	Aciduliprofundum boonei	1.0838450492072702	-0.0017005292792638689	0.9342376369070882	-0.0018202320395629596	0.9985476657605439	0.9989619922980988
Aciduliprofundum sp. MAR08-339	Aciduliprofundum sp. MAR08-339	1.0680542761403524	-0.0017005297745130658	0.9339204214557969	-0.0018208508299478844	0.9985471720380675	0.9989619922980988
Aeropyrum pernix	Aeropyrum pernix	1.0556522505658779	-0.001700514719655924	0.9337961516964237	-0.0018210770268935097	0.9985469915593161	0.9989619922980988
Archaeoglobus fulgidus	Archaeoglobus fulgidus	1.1121575157517383	-0.0017005281291619303	0.9349755430504751	-0.0018187942367067097	0.9985488129593454	0.9989619922980988
Archaeoglobus profundus	Archaeoglobus profundus	1.2446535242125412	-0.0017004670660871518	0.9708509216570531	-0.0017515223276347992	0.9986024880914337	0.9989619922980988
Archaeoglobus sulfaticallidus	Archaeoglobus sulfaticallidus	1.0789166234149723	-0.0017005295900491232	0.9340385165974302	-0.0018206204132179807	0.9985473558837141	0.9989619922980988
Archaeoglobus veneficus	Archaeoglobus veneficus	1.094995567083249	-0.0017005242509121705	0.937476835818163	-0.0018139373539060024	0.9985526881847531	0.9989619922980988
Caldisphaera lagunensis	Caldisphaera lagunensis	1.0658290485990023	-0.001700415662511503	0.9338835887475763	-0.0018208004541464494	0.9985472122320751	0.9989619922980988
Candidatus Mancarchaeum acidiphilum	Candidatus Mancarchaeum acidiphilum	1.062473682146215	-0.0017004850267186118	0.9338499930202264	-0.001820940236042579	0.9985471007024431	0.9989619922980988
Candidatus Methanomassiliicoccus intestinalis	Candidatus Methanomassiliicoccus intestinalis	859.6804078426056	-0.012449608884867631	1.8239115615105834	-0.0068257744221746856	0.9945538622634021	0.9989619922980988
Candidatus Methanoplasma termitum	Candidatus Methanoplasma termitum	1.466218783023418	-0.0017002915681498256	1.1031695417155234	-0.001541278564948164	0.9987702381160228	0.9989619922980988
Candidatus Nitrosocosmicus exaquare	Candidatus Nitrosocosmicus exaquare	2.2064151681441	-0.0016997510899171646	1.2529977877128442	-0.0013565475586511612	0.9989176319789236	0.9989619922980988
Candidatus Nitrosocosmicus franklandus	Candidatus Nitrosocosmicus franklandus	1.102856237275179	-0.0017004691326425185	0.9347476922566765	-0.0018191744646485623	0.9985485095818428	0.9989619922980988
