Gene	Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Acidilobaceae	Acidilobaceae	1.2086603004848084	-0.013280655099030187	1.2557096815686788	-0.010576214625055294	0.9915615589547119	0.9954468101839982
Archaeoglobaceae	Archaeoglobaceae	1.709831097324352	-0.013230560775770712	1.4118139865149606	-0.009371320090425036	0.9925228778278572	0.9954468101839982
Caldisphaeraceae	Caldisphaeraceae	1.1343248621749793	-0.013280880667797916	1.2546685491468321	-0.010585170622814164	0.9915544135023552	0.9954468101839982
Candidatus Nitrosocaldaceae	Candidatus Nitrosocaldaceae	1.1437561304524797	-0.01328080812271733	1.254805534521126	-0.010583957240661766	0.9915553815870107	0.9954468101839982
Cuniculiplasmataceae	Cuniculiplasmataceae	1.1501370488163105	-0.013280248102577845	1.2560661870531489	-0.010572888785211688	0.9915642124426126	0.9954468101839982
Desulfurococcaceae	Desulfurococcaceae	1.5397664822517987	-0.01324974650599757	1.3457615052813687	-0.009845538346876213	0.9921445238717125	0.9954468101839982
Ferroplasmaceae	Ferroplasmaceae	1.2187341341021716	-0.013262229453778434	1.3062371886862838	-0.010153002508768409	0.9918992152288538	0.9954468101839982
Haloarculaceae	Haloarculaceae	2.5807307631694627	-0.013196722349341198	1.5601219699620237	-0.008458776046633348	0.9932509536725792	0.9954468101839982
Halobacteriaceae	Halobacteriaceae	2.535440779347359	0.3063686522131209	1.4789408545446097	0.20715409360130013	0.8358895176150571	0.9954468101839982
Haloferacaceae	Haloferacaceae	2.4208478958979303	-0.013203363984136896	1.5276592610753947	-0.00864287234762181	0.9931040714463892	0.9954468101839982
Halorubraceae	Halorubraceae	3.3312347416237222	-0.013174970289577332	1.6897604920053337	-0.0077969453966472224	0.9937790006781919	0.9954468101839982
Methanobacteriaceae	Methanobacteriaceae	79.75249477516937	0.2934235029694844	2.1999012158541924	0.13338030855878769	0.8938926177483788	0.9954468101839982
Methanocaldococcaceae	Methanocaldococcaceae	1.3432407783766627	-0.013279693878035076	1.2580495761151334	-0.010555779462239375	0.9915778629455034	0.9954468101839982
Methanocellaceae	Methanocellaceae	1.6017502795292198	-0.01325038637854302	1.3429830351394565	-0.009866384036018064	0.9921278922260056	0.9954468101839982
Methanococcaceae	Methanococcaceae	1.7437807434374695	-0.013249685605427572	1.3455171642519028	-0.009847280999045667	0.9921431335038526	0.9954468101839982
Methanocorpusculaceae	Methanocorpusculaceae	1.949726239528261	-0.013198469322051114	1.5506277261523556	-0.008511694392825729	0.9932087324611484	0.9954468101839982
Methanomassiliicoccaceae	Methanomassiliicoccaceae	1987.0429905134706	0.014102750669715149	2.471301748071843	0.005706608139098507	0.9954468101839982	0.9954468101839982
Methanomicrobiaceae	Methanomicrobiaceae	2.0290809213636556	0.3092293115177766	1.3884911286003752	0.2227088853131424	0.8237620855543238	0.9954468101839982
Methanopyraceae	Methanopyraceae	1.2851387822609786	-0.01328060324873675	1.2567854892254116	-0.01056712013513294	0.9915688149023351	0.9954468101839982
Methanoregulaceae	Methanoregulaceae	1.9023809231490687	-0.01321230221644251	1.4863809613443564	-0.008888907056837335	0.9929077716930417	0.9954468101839982
Methanosarcinaceae	Methanosarcinaceae	4.56079515361525	-0.013189019525841898	1.6118212770134834	-0.008182681116035154	0.99347123792855	0.9954468101839982
Methanospirillaceae	Methanospirillaceae	1.1759181062707478	-0.013280671673934399	1.2550337539801513	-0.010581923897916483	0.9915570038689449	0.9954468101839982
Methanothermaceae	Methanothermaceae	1.1379270863184394	-0.013280783522720531	1.2547025537371435	-0.010584806321756174	0.9915547041562617	0.9954468101839982
Methanotrichaceae	Methanotrichaceae	1.7694079690957079	-0.01322528123037438	1.43399143271819	-0.009222705888350611	0.9926414496806422	0.9954468101839982
Natrialbaceae	Natrialbaceae	4.5893614367158255	-0.01316626781940503	1.7445129344648511	-0.007547245743663077	0.9939782263122269	0.9954468101839982
Nitrososphaeraceae	Nitrososphaeraceae	3.27477610727584	-0.013158848279558034	1.8100180878209238	-0.007270009271233272	0.9941994229419845	0.9954468101839982
Picrophilaceae	Picrophilaceae	1.1895064126214931	-0.013277143131157298	1.2642968077022019	-0.010501602986159446	0.9916210871234824	0.9954468101839982
Pyrodictiaceae	Pyrodictiaceae	1.5953027163148197	-0.013231958228971993	1.410453974521488	-0.00938134704711728	0.992514877825591	0.9954468101839982
Sulfolobaceae	Sulfolobaceae	3.7376766036372975	0.3052406513988086	1.7317085898612132	0.17626559871905004	0.8600852870946044	0.9954468101839982
Thermococcaceae	Thermococcaceae	5.895525931122682	-0.013157349313134665	1.8160395280847301	-0.007245078705423855	0.9942193141316746	0.9954468101839982
Thermofilaceae	Thermofilaceae	1.4651167213360696	-0.013221309545490825	1.4489590889530366	-0.009124694855976953	0.9927196478796066	0.9954468101839982
Thermoplasmataceae	Thermoplasmataceae	1.1634047360213633	-0.013280547863203368	1.255280200971422	-0.010579747735147874	0.9915587400984279	0.9954468101839982
Thermoproteaceae	Thermoproteaceae	3.3542824477429165	-0.013172347204936461	1.7029889508567357	-0.00773484008707734	0.9938285520516119	0.9954468101839982
