Gene	Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Adenoviridae	Adenoviridae	4.2152324739101585	3.960647100725848	0.5794682341063997	6.83496845488619	8.202307569369456e-12	1.9685538166486694e-10
Alloherpesviridae	Alloherpesviridae	1.1242205979484794	-0.2611944784522525	0.41702436672761856	-0.6263290572247375	0.5310991311297879	0.7853511007497251
Alphaflexiviridae	Alphaflexiviridae	3.0726128513999926	0.05565544980940199	0.6491927659874626	0.08573023718886731	0.931680864808225	0.9793589471612602
Astroviridae	Astroviridae	1.1084882692288112	0.06038228470528902	0.45835011592743213	0.13173834282360908	0.8951912566180906	0.9793589471612602
Autographiviridae	Autographiviridae	15.745837961700792	-0.9196969247396872	0.5747854029004121	-1.6000700785002968	0.10958303793917501	0.21916607587835002
Baculoviridae	Baculoviridae	3.2315846558713637	0.31370507336477416	0.44259996977414634	0.7087778915232512	0.47846231948520695	0.7408448817835462
Bicaudaviridae	Bicaudaviridae	1.0463927738976353	-0.3547103474076524	0.4061942589766148	-0.8732529807322401	0.3825252027804365	0.6557574904807483
Bromoviridae	Bromoviridae	14.05928193870161	-0.20489574627760787	0.7027590478442103	-0.29155902994938	0.7706238043228697	0.9793589471612602
Caliciviridae	Caliciviridae	1.2708964776430849	0.2880117107531151	0.48951573736388854	0.588360472952512	0.5562903630310553	0.7853511007497251
Circoviridae	Circoviridae	1.055525075887039	-0.16164288347604872	0.4285527002566816	-0.37718321079118794	0.7060374563099729	0.9682799400822486
Coronaviridae	Coronaviridae	1.9644467425084375	2.615214285226665	0.5481585323571116	4.770908652978729	1.8339670306435851e-6	7.3358681225743406e-6
Demerecviridae	Demerecviridae	1.1272772341415913	-0.6536921252706984	0.37299672036721687	-1.75254121437619	0.07968078945684995	0.16629034321429553
Drexlerviridae	Drexlerviridae	12.267106450910463	6.279444349360558	0.7699549774857989	8.155599396039202	3.4745234054842106e-16	1.6677712346324212e-14
Endornaviridae	Endornaviridae	53.30423246003995	0.05440340122975975	0.7831186446779894	0.06947019024445508	0.9446153600494929	0.9793589471612602
Flaviviridae	Flaviviridae	1.732555344430586	-1.9356174231477972	0.3705949081822836	-5.223000587465519	1.7604683145976968e-7	7.682043554608131e-7
Genomoviridae	Genomoviridae	1.1468796920684972	0.47505917468630254	0.4516516850163529	1.051826419443342	0.2928791954654828	0.5206741252719694
Hantaviridae	Hantaviridae	1.3403940794056124	0.1260744705735925	0.4878181143186146	0.25844565192027275	0.7960629878254186	0.9793589471612602
Hepadnaviridae	Hepadnaviridae	3.217851012661358	3.571089714461261	0.633657511990145	5.635678023046621	1.7437090491677302e-8	1.0462254295006381e-7
Herelleviridae	Herelleviridae	1.6425549328772306	-1.153975743026557	0.3485848710581574	-3.3104584818141154	9.314326885132873e-4	0.002794298065539862
Herpesviridae	Herpesviridae	107.57037833303391	1.407365001531157	0.6246387263155194	2.2530863717538137	0.024253703587505455	0.05764022934131525
Inoviridae	Inoviridae	4.601667871805412	4.2235658766170445	0.7182258128879482	5.880554278095782	4.088948910379507e-9	2.80385068140309e-8
Luteoviridae	Luteoviridae	2.307662237003501	-0.9112532338690379	0.5143083214024418	-1.7718034026441314	0.0764271975518956	0.16629034321429553
Marnaviridae	Marnaviridae	1.046422252905084	0.060470403236652016	0.4564684218195812	0.1324744502491629	0.8946090306452383	0.9793589471612602
Marseilleviridae	Marseilleviridae	1.1332054674616845	0.97946805215464	0.3962976029499057	2.4715467488670386	0.013452996058661664	0.0358746561564311
Microviridae	Microviridae	2.4841412824682316	0.12392421586034512	0.5877750412066279	0.2108361314661207	0.83301514337442	0.9793589471612602
Mimiviridae	Mimiviridae	1.1257241150017419	-1.7359229054055747	0.28114021056273203	-6.174580654723636	6.633930929496243e-10	5.307144743596994e-9
Myoviridae	Myoviridae	67.55532738923681	0.7905031253539724	0.6683742471819174	1.1827252900407068	0.23691803788153834	0.43738714685822466
Nimaviridae	Nimaviridae	1.0489177111294	-0.05469962736371503	0.441657810078989	-0.12385069643381193	0.9014334908307333	0.9793589471612602
Nudiviridae	Nudiviridae	1.2526154868392883	-0.9887474314166286	0.286956045637106	-3.4456407050821674	5.697072876351937e-4	0.0018230633204326199
Orthomyxoviridae	Orthomyxoviridae	1.1129094139288809	0.10551719690503478	0.4563691288765706	0.23121019856181577	0.8171515073402229	0.9793589471612602
Papillomaviridae	Papillomaviridae	1.0747124848206722	-0.9400997492651199	0.34888841718914265	-2.694557064516889	0.007048225649748608	0.019900872422819602
Paramyxoviridae	Paramyxoviridae	1.0716572067261407	-0.8118402901425249	0.36086198753014076	-2.249725153095313	0.02446639779579616	0.05764022934131525
Parvoviridae	Parvoviridae	1.076823309600322	-0.24378540110621774	0.40364806554184934	-0.6039553311842705	0.5458733404702367	0.7853511007497251
Peribunyaviridae	Peribunyaviridae	224.5219490365913	0.5908795111828173	0.7822992644901715	0.7553113469535173	0.45006219193866487	0.7200995071018639
Phenuiviridae	Phenuiviridae	1.0647246130092327	-1.5572139081941025	0.29787557459093145	-5.227732788539656	1.716012722180448e-7	7.682043554608131e-7
Phycodnaviridae	Phycodnaviridae	1.459500298121457	-1.976031218322721	0.3013213994783629	-6.557885439744928	5.4576108551683065e-11	5.239306420961574e-10
Picornaviridae	Picornaviridae	1.1471571168774017	-0.010814080735610233	0.4179741020668911	-0.02587260952804101	0.9793589471612602	0.9793589471612602
Podoviridae	Podoviridae	5252.683874601813	-3.992033499586949	1.1123721759781318	-3.5887570597283878	3.3225827824381714e-4	0.0011391712396930872
Polydnaviridae	Polydnaviridae	1.0608356031627202	0.06045668759977026	0.4567583747001728	0.13236032648433757	0.8946992934059648	0.9793589471612602
Polyomaviridae	Polyomaviridae	6.012088415285025	4.07184972404333	0.6192876267915055	6.575054220184173	4.863544194165891e-11	5.239306420961574e-10
Poxviridae	Poxviridae	231.6757320572961	-2.6968001633644616	0.39952479180082145	-6.7500195700218795	1.478252152679538e-11	2.365203444287261e-10
Reoviridae	Reoviridae	1.122511037869045	-0.8134046963158788	0.363443003005403	-2.238052981044146	0.02521760033682542	0.05764022934131525
Retroviridae	Retroviridae	498.85051170021484	-0.26582587361543936	0.32587557793368893	-0.8157281232947476	0.4146556504091404	0.6863265937806461
Rhabdoviridae	Rhabdoviridae	1.1632787214619331	-0.01101000377031313	0.4198076920505005	-0.02622630308781643	0.9790768362649537	0.9793589471612602
Siphoviridae	Siphoviridae	5359.569856632778	-4.598246706389298	0.8422169563029634	-5.459693814019116	4.769564127805033e-8	2.543767534829351e-7
Tectiviridae	Tectiviridae	1.0510438548601173	0.060470087436767295	0.4564751101808695	0.13247181738519584	0.894611113014464	0.9793589471612602
Tospoviridae	Tospoviridae	23.7617932828046	3.337904752620452	0.7254606429107113	4.601083167279795	4.202995569941963e-6	1.5518752873631865e-5
Virgaviridae	Virgaviridae	2514.022994310593	-1.004528494034791	0.8188194961786198	-1.2268008990050476	0.21989743286423047	0.4222030710993225
