Gene	Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Adenoviridae	Adenoviridae	4.2152324739101585	2.311817485753794	1.1159339141509332	2.0716437205089853	0.03829867944346899	0.485576943467777
Alloherpesviridae	Alloherpesviridae	1.1242205979484794	0.0032519257644695234	0.7830674502766362	0.00415280415923393	0.9966865512011482	0.9981089094886123
Alphaflexiviridae	Alphaflexiviridae	3.0726128513999926	0.11855090259405034	1.1101368554694688	0.10678944853507816	0.9149560184548247	0.9981089094886123
Astroviridae	Astroviridae	1.1084882692288112	0.0032522927980918478	0.7859064933757385	0.004138269406735822	0.9966981481561115	0.9981089094886123
Autographiviridae	Autographiviridae	15.745837961700792	2.061516428461184	1.2154138908298602	1.6961435474903301	0.08985869833851853	0.616173931464127
Baculoviridae	Baculoviridae	3.2315846558713637	-0.7846712835694286	0.783377265827085	-1.0016518449012908	0.3165117718867778	0.9981089094886123
Bicaudaviridae	Bicaudaviridae	1.0463927738976353	0.0032523394228883553	0.7826839898616477	0.004155367255516827	0.9966845061638413	0.9981089094886123
Bromoviridae	Bromoviridae	14.05928193870161	0.06207532667996901	1.2474565514774467	0.04976151402343354	0.9603124360264639	0.9981089094886123
Caliciviridae	Caliciviridae	1.2708964776430849	0.003251206686991626	0.8743991061153611	0.003718218218949881	0.9970332979252541	0.9981089094886123
Circoviridae	Circoviridae	1.055525075887039	0.0032523022569685357	0.7827578902718585	0.004154927465297071	0.9966848570626384	0.9981089094886123
Coronaviridae	Coronaviridae	1.9644467425084375	0.0032501059002568067	1.00241010029257	0.0032422916521972485	0.9974130300816602	0.9981089094886123
Demerecviridae	Demerecviridae	1.1272772341415913	0.003252311397860993	0.7838868884546095	0.004148954965011277	0.9966896223873319	0.9981089094886123
Drexlerviridae	Drexlerviridae	12.267106450910463	0.003248498173305953	1.3705975975065368	0.002370132691911756	0.9981089094886123	0.9981089094886123
Endornaviridae	Endornaviridae	53.30423246003995	0.003248575970218818	1.3427675405590727	0.0024193137472374748	0.9980696687964048	0.9981089094886123
Flaviviridae	Flaviviridae	1.732555344430586	0.0032487824989506893	0.9076988051068556	0.0035791415397624523	0.9971442643216133	0.9981089094886123
Genomoviridae	Genomoviridae	1.1468796920684972	0.0032522036789321813	0.7899352643482273	0.004117050884689346	0.9967150779430332	0.9981089094886123
Hantaviridae	Hantaviridae	1.3403940794056124	0.003250988921027667	0.8390624459724436	0.0038745494291070152	0.99690856456529	0.9981089094886123
Hepadnaviridae	Hepadnaviridae	3.217851012661358	0.0032477746156589346	1.126547199703725	0.00288294588678848	0.9976997451736827	0.9981089094886123
Herelleviridae	Herelleviridae	1.6425549328772306	0.3254890614169719	0.697421200886242	0.46670370932710314	0.640711875531496	0.9981089094886123
Herpesviridae	Herpesviridae	107.57037833303391	-0.14405045784681123	1.2792102259760794	-0.11260890111857572	0.91034062786937	0.9981089094886123
Inoviridae	Inoviridae	4.601667871805412	0.0032469828701052416	1.2681958815323067	0.0025603165231715243	0.9979571652072654	0.9981089094886123
Luteoviridae	Luteoviridae	2.307662237003501	0.0032500223381428345	1.015975330287137	0.0031989185576231528	0.9974476366246972	0.9981089094886123
Marnaviridae	Marnaviridae	1.046422252905084	0.0032523394800602116	0.7826800628376633	0.004155388177729504	0.9966844894704749	0.9981089094886123
Marseilleviridae	Marseilleviridae	1.1332054674616845	0.0032522417382483777	0.7872763219317507	0.004131004131139506	0.9967039449577907	0.9981089094886123
Microviridae	Microviridae	2.4841412824682316	-2.870738665095436	0.743819716270889	-3.8594549220714014	1.13640216243146e-4	0.005454730379671008
Mimiviridae	Mimiviridae	1.1257241150017419	0.003252300742550608	0.7832056632024712	0.00415255008403819	0.9966867539220763	0.9981089094886123
Myoviridae	Myoviridae	67.55532738923681	1.0612085496855002	1.3564250992938245	0.7823569102621158	0.43400484978345916	0.9981089094886123
Nimaviridae	Nimaviridae	1.0489177111294	0.003252334053989809	0.7826899265103747	0.004155328877797558	0.9966845367845667	0.9981089094886123
Nudiviridae	Nudiviridae	1.2526154868392883	-1.166465091155519	0.5842697330031064	-1.9964496280852482	0.045885003463819886	0.485576943467777
Orthomyxoviridae	Orthomyxoviridae	1.1129094139288809	0.003252215768453502	0.784417377743095	0.004146027179829559	0.996691958401834	0.9981089094886123
Papillomaviridae	Papillomaviridae	1.0747124848206722	0.22564136889202338	0.7749358071491208	0.29117427122399475	0.7709180390468535	0.9981089094886123
Paramyxoviridae	Paramyxoviridae	1.0716572067261407	0.0032521025455346277	0.7837071123686052	0.004149640208962463	0.9966890756464695	0.9981089094886123
Parvoviridae	Parvoviridae	1.076823309600322	0.00325232605869896	0.7832391966416623	0.004152404619998765	0.9966868699845868	0.9981089094886123
Peribunyaviridae	Peribunyaviridae	224.5219490365913	-2.272331376455188	1.4061778531706026	-1.6159629959550361	0.10610231396542587	0.6228520713575574
Phenuiviridae	Phenuiviridae	1.0647246130092327	0.0032523226278287935	0.782757852801621	0.004154953688663982	0.9966848361395995	0.9981089094886123
Phycodnaviridae	Phycodnaviridae	1.459500298121457	0.003251406787488814	0.8362072073175985	0.0038882788369150024	0.9968976101652876	0.9981089094886123
Picornaviridae	Picornaviridae	1.1471571168774017	0.0032520610064697033	0.794490105506945	0.0040932681023065	0.9967340536980154	0.9981089094886123
Podoviridae	Podoviridae	5252.683874601813	3.7341359264112914	1.9106187271047648	1.9544118737231124	0.050652527608272456	0.485576943467777
Polydnaviridae	Polydnaviridae	1.0608356031627202	0.003252203004848356	0.7831772034249218	0.004152576186623036	0.9966867330954063	0.9981089094886123
