Species	sample	counts
Halohasta_litchfieldiae	CM317	0
Halohasta_litchfieldiae	CMCD140	0
Halohasta_litchfieldiae	CMCD147	0
Halohasta_litchfieldiae	CMCD152	0
Halohasta_litchfieldiae	CMCD154	0
Halohasta_litchfieldiae	CMCD159	1
Halohasta_litchfieldiae	CMCD161	0
Halohasta_litchfieldiae	CMCD174	15
Halohasta_litchfieldiae	CMCD196	0
Halohasta_litchfieldiae	CMCD198	0
Halohasta_litchfieldiae	CMCD203	0
Halohasta_litchfieldiae	CMCD211	0
Halohasta_litchfieldiae	CMCD227	0
Halohasta_litchfieldiae	CMCD240	0
Halohasta_litchfieldiae	CMCD259	0
Halohasta_litchfieldiae	CMCD270	0
Halohasta_litchfieldiae	CMCD275	0
Halohasta_litchfieldiae	CMCD282	0
Halohasta_litchfieldiae	CMCD286	0
Halohasta_litchfieldiae	CMCD287	0
Halohasta_litchfieldiae	CMCD294	0
Halohasta_litchfieldiae	CMCD327	1
Halohasta_litchfieldiae	CMCD335	0
Halohasta_litchfieldiae	CMCD337	0
Halohasta_litchfieldiae	CMCD357	0
Halohasta_litchfieldiae	CMCD398	0
Halohasta_litchfieldiae	CMCD403	0
Halohasta_litchfieldiae	CMCD422	0
Halohasta_litchfieldiae	CMCD426	0
Halohasta_litchfieldiae	CMCD71	0
Halohasta_litchfieldiae	CMCD72	0
Halohasta_litchfieldiae	CMCD76	0
Halohasta_litchfieldiae	CMCD88	0
Halohasta_litchfieldiae	CMSA256	0
Halohasta_litchfieldiae	CMSA316	0
Halohasta_litchfieldiae	CMUC110	0
Halohasta_litchfieldiae	CMUC192	0
Halohasta_litchfieldiae	CMUC199	0
Halohasta_litchfieldiae	CMUC200	0
Halohasta_litchfieldiae	CMUC208	0
Halohasta_litchfieldiae	CMUC231	0
Halohasta_litchfieldiae	CMUC234	0
Halohasta_litchfieldiae	CMUC285	0
Halohasta_litchfieldiae	CMUC291	0
Halohasta_litchfieldiae	CMUC295	0
Halohasta_litchfieldiae	CMUC299	0
Halohasta_litchfieldiae	CMUC301	0
Halohasta_litchfieldiae	CMUC307	0
Halohasta_litchfieldiae	CMUC313	0
Halohasta_litchfieldiae	CMUC314	0
Halohasta_litchfieldiae	CMUC323	0
Halohasta_litchfieldiae	CMUC324	0
Halohasta_litchfieldiae	CMUC331	0
Halohasta_litchfieldiae	CMUC333	0
Halohasta_litchfieldiae	CMUC334	0
Halohasta_litchfieldiae	CMUC346	0
Halohasta_litchfieldiae	CMUC352	6
Halohasta_litchfieldiae	CMUC360	0
Halohasta_litchfieldiae	CMUC363	1
Halohasta_litchfieldiae	CMUC365	0
Halohasta_litchfieldiae	CMUC366	0
Halohasta_litchfieldiae	CMUC368	0
Halohasta_litchfieldiae	CMUC377	0
Halohasta_litchfieldiae	CMUC379	0
Halohasta_litchfieldiae	CMUC380	0
