Gene	Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Acholeplasmatales	Acholeplasmatales	28.175668109513346	0.4181337784023243	0.8494193796773214	0.49225834541374075	0.6225367229761161	0.6629611855070326
Acidaminococcales	Acidaminococcales	1122.0608859042916	-1.2460932015633606	1.1639094523469524	-1.0706100883111564	0.28434478547063563	0.3853929323734235
Acidiferrobacterales	Acidiferrobacterales	3.5212363550957892	-1.640708447170289	0.705298209257146	-2.3262620344639213	0.020004576074105017	0.04050309229818794
Acidimicrobiales	Acidimicrobiales	20.060536984500523	-0.34179504708501973	0.9530224495582711	-0.35864322739033355	0.7198620044189954	0.747198536232375
Acidithiobacillales	Acidithiobacillales	3.466713154710667	-1.207637851252493	0.7545691777704936	-1.600433580948363	0.10950243043667245	0.1694188546378706
Acidobacteriales	Acidobacteriales	6.305766665998584	0.29507320635766754	0.6598649942858192	0.4471720865826945	0.6547508139005342	0.6927686030947589
Acidothermales	Acidothermales	5.064337042286533	-2.9416587333940267	1.0358469072070786	-2.839858586174214	0.004513353688716662	0.012545593304229366
Actinomycetales	Actinomycetales	73.92801616412862	3.818110422509728	0.9544920353182945	4.000149064875646	6.330259678711212e-5	3.244258085339496e-4
Actinopolysporales	Actinopolysporales	2.147178236692267	-1.6039547326864945	0.7062563765156928	-2.271065842406387	0.023142992389619924	0.04628598477923985
Aeromonadales	Aeromonadales	28.357961189098816	3.7578662097882383	0.9075495187599646	4.140673464212531	3.462876230877654e-5	1.9583162133239148e-4
Alteromonadales	Alteromonadales	286.0073191487789	4.2727795202853684	1.0198328022325622	4.189686300471639	2.7934035979308e-5	1.6967340372616712e-4
Anaerolineales	Anaerolineales	6.811645208574235	-1.3330809360920377	0.7783300455070531	-1.7127450543472018	0.08675945250244493	0.13949559029804873
Aquificales	Aquificales	14.476434415488956	1.225620804902744	0.8307982657418911	1.4752327435448869	0.14014998119650296	0.20521961532345076
Ardenticatenales	Ardenticatenales	2.6367900149424646	-1.2255591106239638	0.7079457555950995	-1.7311483273090016	0.0834253127472669	0.13546288406486903
Bacillales	Bacillales	4415.279513387332	11.551801417698309	0.6786119712585567	17.022690295713893	5.574922143841468e-65	4.5714361579500034e-63
Bacteriovoracales	Bacteriovoracales	12.803168632671612	1.084359710011061	0.9370461622804956	1.1572105555312742	0.24718634620314892	0.34066017459929765
Bacteroidales	Bacteroidales	407219.1736414858	4.302180693462781	1.046882085630004	4.109517922330067	3.9648594401099044e-5	2.167456493926748e-4
Bacteroidetes Order II. Incertae sedis	Bacteroidetes Order II. Incertae sedis	9.255065303490943	0.15658092682820832	0.7960180241108227	0.19670525300367936	0.8440581991085268	0.8597859916384992
Bdellovibrionales	Bdellovibrionales	5.1536028233377245	0.5504895245025349	0.7267148111705463	0.7575042039061254	0.4487478482585187	0.511073938294424
Bifidobacteriales	Bifidobacteriales	6902.53581620068	3.5312702023545994	1.075396988458021	3.2836898747670666	0.0010245760061518843	0.0032313550963251735
Brachyspirales	Brachyspirales	4.927960807964623	0.573358668946413	0.6980956436735606	0.8213182164112223	0.41146503418269154	0.48955897756895944
